                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
  mpki                               |       0.90 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.97 |       0.97 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.90
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   15146963 |   13939111 |   13967963 |   13969317 |   13971843 |   13971357 |   13964198 |   13972581 |   13965174 |   13962683 |   13970789 |   13976644 |   13964623 |   13967770 |   13963423 |   13902812 |   13903380 |   13964035 |   13967474 |   13973713 |   13971112 |   13969589 |   13968246 |   13970160 |   13964732 |   13960808 |   13968360 |   13974747 |   13960614 |   13968800 |   13940427 |   15145071
    num misses                       |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22 |         22
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   67585358 |   62121508 |   62251951 |   62258088 |   62269525 |   62267328 |   62234987 |   62272872 |   62239411 |   62228128 |   62264751 |   62291275 |   62236912 |   62251081 |   62231482 |   61956974 |   61959552 |   62234253 |   62249736 |   62277995 |   62266214 |   62259320 |   62253238 |   62261902 |   62237410 |   62219642 |   62253756 |   62282676 |   62218761 |   62255742 |   62127466 |   67576781
    num misses                       |      49512 |      47518 |      47565 |      47566 |      47568 |      47568 |      47552 |      47568 |      47553 |      47551 |      47567 |      47571 |      47553 |      47565 |      47552 |      47461 |      47461 |      47552 |      47564 |      47569 |      47567 |      47567 |      47566 |      47567 |      47553 |      47550 |      47566 |      47569 |      47550 |      47566 |      47519 |      49511
    miss rate                        |      0.07% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.07%
    mpki                             |       0.49 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.49
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      49534 |      47540 |      47587 |      47588 |      47590 |      47590 |      47574 |      47590 |      47575 |      47573 |      47589 |      47593 |      47575 |      47587 |      47574 |      47483 |      47483 |      47574 |      47586 |      47591 |      47589 |      47589 |      47588 |      47589 |      47575 |      47572 |      47588 |      47591 |      47572 |      47588 |      47541 |      49533
    num misses                       |      32964 |      31691 |      31718 |      31718 |      31720 |      31720 |      31712 |      31720 |      31713 |      31711 |      31719 |      31723 |      31713 |      31718 |      31712 |      31648 |      31648 |      31712 |      31717 |      31721 |      31719 |      31719 |      31718 |      31719 |      31713 |      31710 |      31718 |      31721 |      31710 |      31718 |      31692 |      32963
    miss rate                        |     66.55% |     66.66% |     66.65% |     66.65% |     66.65% |     66.65% |     66.66% |     66.65% |     66.66% |     66.66% |     66.65% |     66.65% |     66.66% |     66.65% |     66.66% |     66.65% |     66.65% |     66.66% |     66.65% |     66.65% |     66.65% |     66.65% |     66.65% |     66.65% |     66.66% |     66.66% |     66.65% |     66.65% |     66.66% |     66.65% |     66.66% |     66.55%
    mpki                             |       0.33 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.33
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   15146963 |   13939111 |   13967963 |   13969317 |   13971843 |   13971357 |   13964198 |   13972581 |   13965174 |   13962683 |   13970789 |   13976644 |   13964623 |   13967770 |   13963423 |   13902812 |   13903380 |   13964035 |   13967474 |   13973713 |   13971112 |   13969589 |   13968246 |   13970160 |   13964732 |   13960808 |   13968360 |   13974747 |   13960614 |   13968800 |   13940427 |   15145071
    num cache misses                 |      10896 |      10476 |       9769 |       9787 |       9726 |       9708 |       9759 |       9815 |       9790 |       9759 |       9780 |       9811 |       9748 |       9796 |       9901 |       9838 |       9865 |       9917 |       9834 |       9873 |       9752 |       9727 |       9770 |       9755 |       9788 |       9770 |       9783 |       9817 |       9817 |       9849 |      10481 |      10897
    miss rate                        |      0.07% |      0.08% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.08% |      0.07%
    mpki                             |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   67585358 |   62121508 |   62251951 |   62258088 |   62269525 |   62267328 |   62234987 |   62272872 |   62239411 |   62228128 |   62264751 |   62291275 |   62236912 |   62251081 |   62231482 |   61956974 |   61959552 |   62234253 |   62249736 |   62277995 |   62266214 |   62259320 |   62253238 |   62261902 |   62237410 |   62219642 |   62253756 |   62282676 |   62218761 |   62255742 |   62127466 |   67576781
    num cache misses                 |    1023464 |     932371 |     934346 |     934516 |     934654 |     934692 |     934048 |     934846 |     934250 |     933985 |     934577 |     935088 |     934112 |     934447 |     934144 |     929529 |     929539 |     934191 |     934367 |     934971 |     934563 |     934611 |     934479 |     934533 |     934197 |     933834 |     934380 |     935047 |     933858 |     934551 |     932479 |    1023348
    miss rate                        |      1.51% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.50% |      1.51%
    mpki                             |      10.22 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.12 |      10.12 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.13 |      10.22
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1040039 |     948247 |     949482 |     949668 |     949707 |     949742 |     949161 |     950001 |     949380 |     949076 |     949713 |     950261 |     949221 |     949598 |     949385 |     944715 |     944746 |     949464 |     949562 |     950204 |     949656 |     949671 |     949590 |     949631 |     949329 |     948954 |     949514 |     950230 |     949030 |     949773 |     948360 |    1039910
    num cache misses                 |     616209 |     569220 |     563646 |     563951 |     563087 |     563112 |     563470 |     564156 |     563668 |     563335 |     563959 |     564378 |     563246 |     563665 |     564401 |     561742 |     561908 |     564640 |     564282 |     564865 |     563231 |     563151 |     563369 |     563379 |     563891 |     563549 |     563941 |     564472 |     563779 |     564458 |     569269 |     616203
    miss rate                        |     59.25% |     60.03% |     59.36% |     59.38% |     59.29% |     59.29% |     59.37% |     59.38% |     59.37% |     59.36% |     59.38% |     59.39% |     59.34% |     59.36% |     59.45% |     59.46% |     59.48% |     59.47% |     59.43% |     59.45% |     59.31% |     59.30% |     59.33% |     59.33% |     59.40% |     59.39% |     59.39% |     59.40% |     59.41% |     59.43% |     60.03% |     59.26%
    mpki                             |       6.16 |       6.18 |       6.11 |       6.11 |       6.10 |       6.10 |       6.11 |       6.11 |       6.11 |       6.11 |       6.11 |       6.11 |       6.11 |       6.11 |       6.12 |       6.12 |       6.12 |       6.12 |       6.12 |       6.12 |       6.10 |       6.10 |       6.11 |       6.11 |       6.11 |       6.11 |       6.11 |       6.12 |       6.11 |       6.12 |       6.18 |       6.16
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     622418 |     575152 |     569522 |     569833 |     568923 |     568966 |     569335 |     570006 |     569521 |     569176 |     569822 |     570249 |     569106 |     569535 |     570257 |     567603 |     567751 |     570519 |     570154 |     570745 |     569080 |     568992 |     569219 |     569234 |     569755 |     569408 |     569802 |     570347 |     569646 |     570353 |     575199 |     622398
    num cache misses                 |     611400 |     566629 |     563088 |     563342 |     562458 |     562566 |     562861 |     563554 |     562906 |     562560 |     563327 |     563857 |     562592 |     563014 |     563525 |     560864 |     560910 |     563581 |     563540 |     564157 |     562645 |     562517 |     562732 |     562701 |     563215 |     562911 |     563315 |     563900 |     563022 |     563752 |     566647 |     611413
    miss rate                        |     98.23% |     98.52% |     98.87% |     98.86% |     98.86% |     98.88% |     98.86% |     98.87% |     98.84% |     98.84% |     98.86% |     98.88% |     98.86% |     98.86% |     98.82% |     98.81% |     98.80% |     98.78% |     98.84% |     98.85% |     98.87% |     98.86% |     98.86% |     98.85% |     98.85% |     98.86% |     98.86% |     98.87% |     98.84% |     98.84% |     98.51% |     98.24%
    mpki                             |       6.11 |       6.15 |       6.10 |       6.11 |       6.09 |       6.10 |       6.10 |       6.11 |       6.10 |       6.10 |       6.10 |       6.11 |       6.10 |       6.10 |       6.11 |       6.11 |       6.11 |       6.11 |       6.11 |       6.11 |       6.10 |       6.10 |       6.10 |       6.10 |       6.11 |       6.10 |       6.11 |       6.11 |       6.11 |       6.11 |       6.15 |       6.11
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    1195849 |          0 |    1153554 |          0 |    1149917 |          0 |    1150812 |          0 |    1148290 |          0 |    1148267 |          0 |    1148808 |          0 |    1149479 |          0 |    1149362 |          0 |    1148698 |          0 |    1149860 |          0 |    1150995 |          0 |    1148855 |          0 |    1150045 |          0 |    1153515 |          0 |    1195820 |          0
  average dram access latency (ns)   |      40.05 |        inf |      39.80 |        inf |      39.88 |        inf |      39.87 |        inf |      39.88 |        inf |      39.87 |        inf |      39.86 |        inf |      39.86 |        inf |      39.87 |        inf |      39.92 |        inf |      39.87 |        inf |      39.84 |        inf |      39.83 |        inf |      39.85 |        inf |      39.84 |        inf |      40.05 |        inf
  average dram queueing delay        |       2.62 |       0.00 |       2.38 |       0.00 |       2.45 |       0.00 |       2.44 |       0.00 |       2.45 |       0.00 |       2.44 |       0.00 |       2.43 |       0.00 |       2.43 |       0.00 |       2.44 |       0.00 |       2.49 |       0.00 |       2.44 |       0.00 |       2.41 |       0.00 |       2.40 |       0.00 |       2.42 |       0.00 |       2.41 |       0.00 |       2.62 |       0.00
  average dram bandwidth utilization |     25.00% |      0.00% |     24.00% |      0.00% |     24.00% |      0.00% |     24.00% |      0.00% |     24.00% |      0.00% |     24.00% |      0.00% |     24.00% |      0.00% |     24.00% |      0.00% |     24.00% |      0.00% |     24.00% |      0.00% |     24.00% |      0.00% |     24.00% |      0.00% |     24.00% |      0.00% |     24.00% |      0.00% |     24.00% |      0.00% |     25.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     597540 |     551703 |     547970 |     548235 |     547360 |     547460 |     547801 |     548377 |     547840 |     547544 |     548236 |     548634 |     547557 |     547930 |     548454 |     545912 |     545975 |     548582 |     548442 |     548986 |     547552 |     547493 |     547653 |     547657 |     548129 |     547817 |     548234 |     548722 |     547972 |     548626 |     551724 |     597531
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
