0	320.98
1	321.12
2	321.22
3	321.29
4	321.31
5	321.27
6	321.18
7	321.04

8	321.06
9	321.23
10	321.37
11	321.45
12	321.48
13	321.43
14	321.31
15	321.14

16	321.16
17	321.37
18	321.53
19	321.64
20	321.68
21	321.62
22	321.47
23	321.25

24	321.30
25	321.56
26	321.74
27	321.88
28	321.93
29	321.87
30	321.67
31	321.40

32	321.59
33	321.89
34	322.10
35	322.26
36	322.36
37	322.28
38	322.03
39	321.70

40	321.68
41	322.00
42	322.23
43	322.43
44	322.64
45	322.52
46	322.17
47	321.80

48	321.65
49	321.97
50	322.20
51	322.49
52	323.05
53	322.83
54	322.17
55	321.77

56	321.62
57	321.91
58	322.12
59	322.41
60	323.02
61	322.80
62	322.11
63	321.73

