0	326.53
1	326.88
2	327.13
3	327.25
4	327.25
5	327.13
6	326.88
7	326.53

8	326.80
9	327.25
10	327.56
11	327.70
12	327.70
13	327.56
14	327.25
15	326.80

16	327.13
17	327.70
18	328.06
19	328.23
20	328.23
21	328.06
22	327.70
23	327.13

24	327.59
25	328.29
26	328.71
27	328.90
28	328.90
29	328.71
30	328.29
31	327.59

32	328.54
33	329.37
34	329.83
35	330.04
36	330.04
37	329.83
38	329.37
39	328.54

40	328.89
41	329.80
42	330.27
43	330.49
44	330.49
45	330.27
46	329.80
47	328.89

48	328.99
49	329.89
50	330.35
51	330.56
52	330.56
53	330.35
54	329.89
55	328.99

56	328.88
57	329.70
58	330.12
59	330.29
60	330.29
61	330.12
62	329.70
63	328.88

