                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    mpki                             |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    8957666 |    8958258 |    8958487 |    8957338 |    8958225 |    8957697 |    8958263 |    8958352 |    8958465 |    8958556 |    8958621 |    8958531 |    8958108 |    8956590 |    8958611 |    8958613 |    8958525 |    8958489 |    8958370 |    8958801 |    8957179 |    8958165 |    8958642 |    8958515 |    8958499 |    8958601 |    8958539 |    8958448 |    8958397 |    8958672 |    8958610 |    8958269
    num cache misses                 |    6001998 |    6001535 |    6001747 |    6000589 |    6002580 |    6000925 |    6002594 |    6002713 |    6001744 |    6001837 |    6001902 |    6001813 |    6001375 |    5999872 |    6001874 |    6001864 |    6001776 |    6001764 |    6002717 |    6002062 |    6000430 |    6001436 |    6001910 |    6001800 |    6001763 |    6002966 |    6001804 |    6001731 |    6001686 |    6001943 |    6001900 |    6002637
    miss rate                        |     67.00% |     66.99% |     67.00% |     66.99% |     67.01% |     66.99% |     67.01% |     67.01% |     67.00% |     67.00% |     67.00% |     67.00% |     66.99% |     66.99% |     67.00% |     67.00% |     67.00% |     67.00% |     67.01% |     67.00% |     66.99% |     66.99% |     67.00% |     67.00% |     67.00% |     67.01% |     67.00% |     67.00% |     67.00% |     67.00% |     67.00% |     67.01%
    mpki                             |      59.96 |      59.95 |      59.96 |      59.95 |      59.96 |      59.95 |      59.97 |      59.97 |      59.96 |      59.96 |      59.96 |      59.96 |      59.95 |      59.94 |      59.96 |      59.96 |      59.96 |      59.96 |      59.97 |      59.96 |      59.94 |      59.95 |      59.96 |      59.96 |      59.96 |      59.97 |      59.96 |      59.96 |      59.96 |      59.96 |      59.96 |      59.97
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6002094 |    6001624 |    6001839 |    6000689 |    6002668 |    6001028 |    6002709 |    6002811 |    6001843 |    6001940 |    6001997 |    6001906 |    6001480 |    5999967 |    6001983 |    6001981 |    6001890 |    6001865 |    6002837 |    6002172 |    6000540 |    6001529 |    6002015 |    6001892 |    6001858 |    6003059 |    6001918 |    6001826 |    6001787 |    6002044 |    6001990 |    6002734
    num cache misses                 |    5371658 |    5370105 |    5370123 |    5370154 |    5371654 |    5370120 |    5371682 |    5371674 |    5370226 |    5370200 |    5370217 |    5370198 |    5370124 |    5370140 |    5370203 |    5370199 |    5370199 |    5370208 |    5371732 |    5370132 |    5370141 |    5370133 |    5370204 |    5370202 |    5370140 |    5371701 |    5370222 |    5370199 |    5370224 |    5370193 |    5370172 |    5371708
    miss rate                        |     89.50% |     89.48% |     89.47% |     89.49% |     89.49% |     89.49% |     89.49% |     89.49% |     89.48% |     89.47% |     89.47% |     89.47% |     89.48% |     89.50% |     89.47% |     89.47% |     89.48% |     89.48% |     89.49% |     89.47% |     89.49% |     89.48% |     89.47% |     89.48% |     89.47% |     89.48% |     89.48% |     89.48% |     89.48% |     89.47% |     89.47% |     89.49%
    mpki                             |      53.66 |      53.65 |      53.65 |      53.65 |      53.66 |      53.65 |      53.66 |      53.66 |      53.65 |      53.65 |      53.65 |      53.65 |      53.65 |      53.65 |      53.65 |      53.65 |      53.65 |      53.65 |      53.66 |      53.65 |      53.65 |      53.65 |      53.65 |      53.65 |      53.65 |      53.66 |      53.65 |      53.65 |      53.65 |      53.65 |      53.65 |      53.66
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   18786622 |          0 |   18783626 |          0 |   18786648 |          0 |   18789731 |          0 |   18783777 |          0 |   18783896 |          0 |   18783565 |          0 |   18783749 |          0 |   18783757 |          0 |   18786772 |          0 |   18783579 |          0 |   18783828 |          0 |   18786741 |          0 |   18783767 |          0 |   18783844 |          0 |   18786812 |          0
  average dram access latency (ns)   |     100.13 |        inf |     100.87 |        inf |     100.42 |        inf |     100.39 |        inf |     101.25 |        inf |     101.44 |        inf |     100.99 |        inf |     101.51 |        inf |     101.50 |        inf |     100.42 |        inf |     100.77 |        inf |     101.40 |        inf |     100.23 |        inf |     101.35 |        inf |     101.49 |        inf |     100.91 |        inf
  average dram queueing delay        |      68.27 |       0.00 |      69.00 |       0.00 |      68.56 |       0.00 |      68.53 |       0.00 |      69.39 |       0.00 |      69.58 |       0.00 |      69.12 |       0.00 |      69.65 |       0.00 |      69.63 |       0.00 |      68.56 |       0.00 |      68.91 |       0.00 |      69.53 |       0.00 |      68.37 |       0.00 |      69.49 |       0.00 |      69.63 |       0.00 |      69.04 |       0.00
  average dram bandwidth utilization |     31.00% |      0.00% |     31.00% |      0.00% |     31.00% |      0.00% |     31.00% |      0.00% |     31.00% |      0.00% |     31.00% |      0.00% |     31.00% |      0.00% |     31.00% |      0.00% |     31.00% |      0.00% |     31.00% |      0.00% |     31.00% |      0.00% |     31.00% |      0.00% |     31.00% |      0.00% |     31.00% |      0.00% |     31.00% |      0.00% |     31.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |    1344778 |    1344832 |    1344845 |    1344747 |    1344802 |    1344750 |    1344882 |    1344838 |    1344909 |    1344876 |    1344901 |    1344881 |    1344856 |    1344678 |    1344911 |    1344922 |    1344911 |    1344905 |    1344846 |    1344915 |    1344755 |    1344831 |    1344921 |    1344881 |    1344842 |    1344870 |    1344925 |    1344882 |    1344874 |    1344902 |    1344891 |    1344863
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
