                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640 |      43640
    num cache misses                 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806
    miss rate                        |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14% |      4.14%
    mpki                             |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893 |       1893
    num cache misses                 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806 |       1806
    miss rate                        |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40% |     95.40%
    mpki                             |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |       3612 |          0 |       3612 |          0 |       3612 |          0 |       3612 |          0 |       3612 |          0 |       3612 |          0 |       3612 |          0 |       3612 |          0 |       3612 |          0 |       3612 |          0 |       3612 |          0 |       3612 |          0 |       3612 |          0 |       3612 |          0 |       3612 |          0 |       3612 |          0
  average dram access latency (ns)   |      65.33 |        inf |      64.09 |        inf |      66.70 |        inf |      64.36 |        inf |      63.29 |        inf |      65.60 |        inf |      63.34 |        inf |      65.38 |        inf |      63.51 |        inf |      63.32 |        inf |      63.97 |        inf |      66.63 |        inf |      63.17 |        inf |      62.90 |        inf |      66.56 |        inf |      62.79 |        inf
  average dram queueing delay        |      27.90 |       0.00 |      26.66 |       0.00 |      29.27 |       0.00 |      26.94 |       0.00 |      25.86 |       0.00 |      28.18 |       0.00 |      25.91 |       0.00 |      27.95 |       0.00 |      26.08 |       0.00 |      25.89 |       0.00 |      26.54 |       0.00 |      29.21 |       0.00 |      25.74 |       0.00 |      25.47 |       0.00 |      29.13 |       0.00 |      25.36 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129 |        129
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
