0	321.33
1	321.49
2	321.61
3	321.67
4	321.67
5	321.61
6	321.50
7	321.34

8	321.43
9	321.63
10	321.78
11	321.85
12	321.86
13	321.79
14	321.64
15	321.44

16	321.54
17	321.79
18	321.97
19	322.07
20	322.07
21	321.99
22	321.81
23	321.56

24	321.70
25	322.01
26	322.23
27	322.34
28	322.35
29	322.25
30	322.02
31	321.71

32	322.00
33	322.37
34	322.65
35	322.76
36	322.79
37	322.67
38	322.39
39	322.02

40	322.11
41	322.52
42	322.91
43	322.99
44	323.07
45	322.95
46	322.54
47	322.12

48	322.09
49	322.53
50	323.27
51	323.16
52	323.42
53	323.31
54	322.56
55	322.11

56	322.06
57	322.48
58	323.25
59	323.10
60	323.39
61	323.29
62	322.50
63	322.08

