                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    num accesses                     |   53361480 |   52980050 |   52999127 |   52993903 |   52993145 |   52995687 |   52994070 |   52995115 |   52993885 |   52990831 |   52991828 |   52990608 |   52993788 |   53000421 |   52990584 |   53002734 |   52999057 |   52989552 |   52996388 |   52993294 |   52990041 |   52993786 |   53004432 |   53000765 |   52992048 |   52994140 |   52992323 |   52989133 |   52992325 |   53004340 |   52980130 |   53362428
    num misses                       |      18359 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18289 |      18359
    miss rate                        |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      18514 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18444 |      18514
    num misses                       |       3514 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3510 |       3514
    miss rate                        |     18.98% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     19.03% |     18.98%
    mpki                             |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    9461482 |    9394161 |    9397416 |    9396557 |    9396408 |    9396922 |    9396591 |    9396803 |    9396553 |    9395937 |    9396139 |    9395893 |    9396533 |    9397608 |    9395888 |    9398069 |    9397406 |    9395679 |    9397049 |    9396437 |    9395777 |    9396533 |    9398425 |    9397661 |    9396185 |    9396606 |    9396241 |    9395596 |    9396241 |    9398402 |    9394172 |    9461673
    num cache misses                 |      91667 |      90864 |      90833 |      90793 |      90791 |      90859 |      90853 |      90812 |      90843 |      90804 |      90818 |      90805 |      90806 |      90822 |      90838 |      90861 |      90801 |      90818 |      90828 |      90798 |      90793 |      90845 |      90793 |      90799 |      90832 |      90814 |      90888 |      90824 |      90804 |      90798 |      90869 |      91679
    miss rate                        |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97% |      0.97%
    mpki                             |       0.92 |       0.92 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.91 |       0.92 |       0.91 |       0.91 |       0.91 |       0.92 |       0.92
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   53361480 |   52980050 |   52999127 |   52993903 |   52993145 |   52995687 |   52994070 |   52995115 |   52993885 |   52990831 |   52991828 |   52990608 |   52993788 |   53000421 |   52990584 |   53002734 |   52999057 |   52989552 |   52996388 |   52993294 |   52990041 |   52993786 |   53004432 |   53000765 |   52992048 |   52994140 |   52992323 |   52989133 |   52992325 |   53004340 |   52980130 |   53362428
    num cache misses                 |      43917 |      43737 |      43693 |      43696 |      43681 |      43719 |      43692 |      43694 |      43684 |      43698 |      43691 |      43677 |      43690 |      43682 |      43706 |      43714 |      43673 |      43693 |      43686 |      43689 |      43695 |      43707 |      43690 |      43690 |      43711 |      43679 |      43706 |      43718 |      43684 |      43702 |      43738 |      43946
    miss rate                        |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08%
    mpki                             |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44 |       0.44
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     135855 |     134868 |     134776 |     134751 |     134725 |     134822 |     134818 |     134759 |     134789 |     134755 |     134752 |     134736 |     134747 |     134751 |     134799 |     134835 |     134725 |     134758 |     134760 |     134748 |     134750 |     134796 |     134735 |     134744 |     134807 |     134746 |     134838 |     134796 |     134744 |     134771 |     134875 |     135889
    num cache misses                 |      19868 |      19613 |      19216 |      19132 |      19168 |      19250 |      19177 |      19265 |      19251 |      19222 |      19130 |      19053 |      19074 |      19064 |      19153 |      19173 |      19171 |      19165 |      19257 |      19154 |      19172 |      19219 |      19058 |      19016 |      19169 |      19306 |      19261 |      19201 |      19222 |      19251 |      19617 |      19836
    miss rate                        |     14.62% |     14.54% |     14.26% |     14.20% |     14.23% |     14.28% |     14.22% |     14.30% |     14.28% |     14.26% |     14.20% |     14.14% |     14.16% |     14.15% |     14.21% |     14.22% |     14.23% |     14.22% |     14.29% |     14.21% |     14.23% |     14.26% |     14.14% |     14.11% |     14.22% |     14.33% |     14.28% |     14.24% |     14.27% |     14.28% |     14.54% |     14.60%
    mpki                             |       0.20 |       0.20 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.20 |       0.20
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      20165 |      19903 |      19490 |      19415 |      19441 |      19516 |      19474 |      19540 |      19535 |      19498 |      19396 |      19331 |      19347 |      19331 |      19430 |      19457 |      19442 |      19433 |      19526 |      19435 |      19455 |      19486 |      19335 |      19298 |      19457 |      19582 |      19525 |      19475 |      19498 |      19543 |      19909 |      20128
    num cache misses                 |      18983 |      19009 |      18775 |      18913 |      18959 |      18839 |      18898 |      18817 |      18862 |      18912 |      18833 |      18912 |      18884 |      18896 |      18951 |      18928 |      18957 |      18929 |      18768 |      18921 |      18963 |      18820 |      18847 |      18898 |      18945 |      18833 |      18829 |      18912 |      18867 |      18863 |      19006 |      18954
    miss rate                        |     94.14% |     95.51% |     96.33% |     97.41% |     97.52% |     96.53% |     97.04% |     96.30% |     96.55% |     96.99% |     97.10% |     97.83% |     97.61% |     97.75% |     97.53% |     97.28% |     97.51% |     97.41% |     96.12% |     97.36% |     97.47% |     96.58% |     97.48% |     97.93% |     97.37% |     96.18% |     96.44% |     97.11% |     96.76% |     96.52% |     95.46% |     94.17%
    mpki                             |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      40704 |          0 |      40680 |          0 |      40247 |          0 |      40581 |          0 |      40683 |          0 |      40361 |          0 |      40483 |          0 |      40444 |          0 |      40537 |          0 |      40473 |          0 |      40368 |          0 |      40561 |          0 |      40491 |          0 |      40494 |          0 |      40711 |          0 |      40631 |          0
  average dram access latency (ns)   |      43.70 |        inf |      44.55 |        inf |      44.78 |        inf |      44.43 |        inf |      44.51 |        inf |      44.46 |        inf |      44.34 |        inf |      44.27 |        inf |      44.54 |        inf |      44.61 |        inf |      44.58 |        inf |      44.78 |        inf |      44.62 |        inf |      44.10 |        inf |      44.37 |        inf |      43.69 |        inf
  average dram queueing delay        |       6.27 |       0.00 |       7.12 |       0.00 |       7.35 |       0.00 |       7.01 |       0.00 |       7.08 |       0.00 |       7.03 |       0.00 |       6.91 |       0.00 |       6.84 |       0.00 |       7.11 |       0.00 |       7.18 |       0.00 |       7.15 |       0.00 |       7.35 |       0.00 |       7.19 |       0.00 |       6.67 |       0.00 |       6.95 |       0.00 |       6.26 |       0.00
  average dram bandwidth utilization |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       8243 |       8287 |       8219 |       8264 |       8265 |       8236 |       8293 |       8250 |       8272 |       8261 |       8225 |       8259 |       8233 |       8236 |       8255 |       8253 |       8249 |       8239 |       8215 |       8261 |       8272 |       8223 |       8231 |       8259 |       8289 |       8236 |       8221 |       8251 |       8240 |       8251 |       8290 |       8229
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
