0	324.42
1	324.68
2	324.85
3	324.93
4	324.94
5	324.86
6	324.69
7	324.43

8	324.63
9	324.96
10	325.17
11	325.26
12	325.27
13	325.18
14	324.97
15	324.64

16	324.87
17	325.29
18	325.55
19	325.62
20	325.66
21	325.56
22	325.30
23	324.88

24	325.22
25	325.74
26	326.07
27	326.05
28	326.16
29	326.06
30	325.75
31	325.23

32	325.92
33	326.55
34	327.03
35	326.60
36	327.01
37	326.92
38	326.55
39	325.94

40	326.20
41	326.87
42	327.38
43	326.95
44	327.37
45	327.28
46	326.88
47	326.22

48	326.31
49	326.95
50	327.34
51	327.37
52	327.50
53	327.38
54	326.98
55	326.35

56	326.24
57	326.82
58	327.14
59	327.27
60	327.33
61	327.22
62	326.85
63	326.29

