0	352.22
1	352.12
2	352.47
3	352.88
4	353.57
5	352.58
6	351.83
7	351.15

8	352.30
9	352.23
10	352.59
11	353.02
12	353.70
13	352.70
14	351.94
15	351.23

16	352.41
17	352.36
18	352.75
19	353.18
20	353.85
21	352.85
22	352.07
23	351.33

24	352.46
25	352.43
26	352.83
27	353.26
28	353.92
29	352.93
30	352.14
31	351.39

32	352.46
33	352.43
34	352.83
35	353.26
36	353.91
37	352.93
38	352.13
39	351.39

40	352.40
41	352.36
42	352.74
43	353.17
44	353.82
45	352.84
46	352.06
47	351.33

48	352.31
49	352.22
50	352.59
51	353.00
52	353.68
53	352.69
54	351.93
55	351.23

56	352.22
57	352.11
58	352.46
59	352.86
60	353.54
61	352.56
62	351.82
63	351.15

