0	320.95
1	320.89
2	320.86
3	320.85
4	320.84
5	320.83
6	320.84
7	320.86

8	321.10
9	321.07
10	321.05
11	321.04
12	321.03
13	321.01
14	320.99
15	320.99

16	321.23
17	321.25
18	321.26
19	321.26
20	321.24
21	321.20
22	321.16
23	321.11

24	321.38
25	321.46
26	321.50
27	321.51
28	321.48
29	321.43
30	321.34
31	321.24

32	321.58
33	321.74
34	321.81
35	321.82
36	321.79
37	321.71
38	321.58
39	321.41

40	321.88
41	322.14
42	322.23
43	322.23
44	322.18
45	322.07
46	321.90
47	321.65

48	322.50
49	322.96
50	322.96
51	322.91
52	322.84
53	322.72
54	322.52
55	322.19

56	322.76
57	324.19
58	323.18
59	323.01
60	322.92
61	322.82
62	322.65
63	322.33

