Epoch,MFU,TemPo,Alternation,Greedy,RoundRobin
0,35.8389,35.8389,26.769199999999998,35.7896,36.6396
1,90.54805,90.20121,81.0829,90.53252,96
2,84.8454,92.80614,27.150800000000004,69.9159,79.73910000000001
3,95.631497,95.318029,27.2239,91.75113,96
4,94.02927,92.01051,28.7744,94.82222,96
5,92.05838,91.71672,28.490899999999996,94.80604,95.278472
6,94.936,94.757,29.682900000000004,87.44676,96
7,91.2374,93.62797,29.180000000000007,93.71439,96
8,93.48396,90.61595,28.995599999999996,95.086361,96
9,95.041508,65.3792,28.656099999999995,93.0428,94.65433
10,95.651773,71.0557,29.266999999999996,92.01966,90.24013
11,91.86467,77.1631,29.130700000000004,85.2286,82.3957
12,95.468115,70.4791,28.843900000000005,81.7981,83.211
13,90.47861,83.65690000000001,28.978499999999997,83.9298,83.1252
14,87.39044,77.1761,29.588800000000006,82.5835,83.9879
15,83.44200000000001,69.5749,30.144999999999996,83.549,82.0757
16,83.6298,85.59,30.1087,82.8544,84.40690000000001
17,81.7561,80.0659,29.649500000000003,83.23349999999999,81.8112
18,85.3667,75.6031,31.323999999999998,84.9563,83.0894
19,82.0755,85.9289,29.557299999999998,83.6292,84.0195
20,83.0632,77.6988,30.990499999999997,81.3271,83.3727
21,83.725,75.7758,29.829700000000003,83.0618,82.8442
22,82.7431,89.07113,18.907200000000003,83.36449999999999,83.0589
23,83.0549,85.3081,29.364099999999993,82.9552,82.8397
24,82.2739,81.1536,18.895200000000003,82.5281,82.3458
25,83.9076,80.34270000000001,30.4696,83.9795,83.8577
26,84.9987,72.6526,18.787899999999993,83.9141,85.267
27,86.03373,74.827,30.285600000000002,88.44316,90.87698
28,92.9492,84.892,55.5415,85.9806,93.91079
29,88.9655,84.5845,27.910700000000006,88.3243,89.70079
30,86.79649,88.55567,30.7312,87.93086,82.5671
31,84.5652,85.4606,29.420199999999994,86.19735,81.8572
32,81.7833,76.0003,30.081000000000003,82.4187,84.53659999999999
33,82.8312,83.4506,29.385900000000007,83.8541,83.2772
34,82.0275,82.89959999999999,30.498500000000007,83.9293,82.663
35,83.7251,83.4062,30.005399999999995,82.1098,82.7299
36,84.2195,84.0455,34.1983,83.1227,82.2534
37,82.2266,80.5269,29.463800000000006,81.90090000000001,84.0344
38,83.3271,84.3108,18.583600000000004,83.8505,83.1265
39,81.5974,82.2522,29.518900000000002,83.1619,82.60640000000001
40,84.5763,82.8104,18.756100000000004,83.5257,81.7471
41,82.7103,83.1388,28.876900000000006,82.69,83.4971
42,81.6439,82.5853,29.5663,82.49,82.4708
43,81.9843,83.4409,29.311700000000002,83.4941,83.3669
44,81.7306,82.5911,30.266499999999994,82.7504,83.7922
45,83.9334,81.4727,30.001000000000005,83.5791,81.078
46,83.3203,82.518,30.551000000000002,82.8263,82.9862
47,82.4109,84.2514,30.122500000000002,82.7086,83.5923
48,82.9319,83.544,24.0163,83.97710000000001,83.2351
49,83.8337,81.4382,29.711699999999993,81.6312,83.3621
50,82.0039,82.6463,19.403499999999994,83.069,81.5715
51,82.6607,84.4933,30.420100000000005,83.6501,81.9656
52,83.444,82.0654,18.713300000000004,82.1915,83.7415
53,82.6405,82.3084,29.045100000000005,82.9543,83.0505
54,83.2266,84.5082,18.914699999999996,81.7118,82.5255
55,82.0021,82.2094,30.111599999999996,83.9903,82.2119
56,83.9086,81.7143,18.7971,82.1637,84.5897
57,81.4718,83.9903,29.568299999999994,83.1799,82.4054
58,85.2648,82.1741,29.4302,83.5629,82.5771
59,82.7792,82.3278,28.5265,82.4327,83.2776
60,82.7173,83.5868,30.890500000000003,83.2388,82.2599
61,81.9007,83.0245,29.320999999999998,82.39320000000001,84.5271
62,82.8206,82.4014,30.078000000000003,82.5879,81.5986
63,83.3856,82.76859999999999,29.9653,82.9317,82.5228
64,82.3284,82.2922,25.326499999999996,83.201,84.2234
65,84.678,84.5131,28.707099999999997,82.47579999999999,81.7165
66,81.8997,83.3596,19.5475,82.8378,84.5828
67,46.08,81.8375,30.9319,69.2229,82.0191
68,24.722399999999993,84.0581,18.870599999999996,37.0847,83.63
69,49.7839,45.5172,29.562799999999996,30.794300000000007,62.7725
70,50.1213,51.2838,19.082499999999996,47.2405,43.881
71,49.8312,68.9892,29.540999999999997,52.3992,53.5969
72,53.0271,71.7518,19.187299999999993,54.8574,64.8995
73,57.4449,52.4412,29.328900000000004,55.8346,66.1796
74,68.0605,50.9064,29.3677,58.7478,65.81309999999999
75,70.0921,49.8297,30.268900000000002,52.2327,65.47319999999999
76,53.4705,50.3799,29.251199999999997,54.2607,65.4141
77,50.2076,50.2704,29.836,57.795,65.6088
78,46.0712,48.6329,30.956100000000006,57.4275,65.8182
79,45.4788,54.1904,29.417,46.2149,66.08109999999999
80,45.8442,54.1527,19.015900000000002,51.1046,65.49459999999999
81,50.6578,54.2046,29.9229,55.0564,65.9317
82,64.243,54.8123,19.359899999999996,57.7255,65.35300000000001
83,70.3309,54.8024,29.714,57.0142,65.413
84,61.6153,61.0521,18.9657,64.3571,66.3223
85,56.9113,59.208,28.610299999999995,60.0698,64.7961
86,46.5138,51.9662,19.116299999999995,57.3804,65.9346
87,45.3325,40.4489,28.5719,57.8309,65.6833
88,48.0061,43.3382,18.361000000000004,51.7277,65.6908
89,54.3516,57.6383,29.217100000000002,49.1715,65.5959
90,58.0204,76.07,24.0223,54.8901,65.6013
91,64.1449,51.4326,29.457800000000006,51.9267,65.093
92,64.0487,55.7383,29.437399999999997,51.159,65.3895
93,61.4993,53.2527,28.9799,49.6435,65.6559
94,57.6659,50.8242,30.7543,54.1121,66.3313
95,44.8426,43.1787,30.0702,63.3342,64.9098
96,46.0115,47.6207,29.897000000000006,63.381,65.4692
97,49.1075,56.3071,29.650800000000004,53.4193,65.9541
98,53.8856,76.8147,19.644800000000004,53.6901,65.6226
99,58.3734,48.4924,30.542500000000004,51.9941,65.9042
100,63.7822,55.2355,19.001000000000005,50.3647,65.9691
101,69.6553,65.4438,29.705,45.2749,65.251
102,61.3804,51.3603,33.2026,53.9356,65.8366
103,53.6523,43.3795,28.599599999999995,63.5997,65.5249
104,45.1782,57.6937,19.050200000000004,63.6484,66.0058
105,49.1531,40.2621,28.6721,61.0687,65.64529999999999
106,49.9567,26.2573,29.7838,61.1311,65.7308
107,54.6193,53.6012,28.428700000000006,51.6394,65.2936
108,50.9557,56.2923,30.086699999999993,49.9494,65.2726
109,55.5308,48.4465,28.616600000000005,49.9183,66.1373
110,57.349,34.2076,31.158500000000004,53.5512,65.8406
111,57.371,64.3109,30.504400000000004,58.4111,65.955
112,57.401,59.6601,19.1926,62.9356,65.52250000000001
113,58.0207,55.3519,29.840100000000007,50.9254,65.6052
114,51.9413,31.909800000000004,19.061400000000006,53.7973,65.71940000000001
115,52.0446,51.4579,30.456500000000005,53.7614,66.17269999999999
116,49.4796,54.1334,19.218400000000003,52.275,65.68469999999999
117,54.1657,45.157,29.7787,51.7465,65.6382
118,58.1827,53.5194,18.962000000000003,54.1638,65.1369
119,48.7682,62.9025,30.076700000000002,57.7623,66.1335
120,45.0236,58.4898,18.825100000000006,63.1574,65.8318
121,46.6508,45.881,29.325599999999994,53.0786,65.5453
122,43.0445,28.733999999999995,24.400899999999993,55.5037,66.038
123,36.7721,44.3469,29.566699999999997,51.7429,65.1812
124,39.7862,38.2771,23.751000000000005,42.3862,65.79339999999999
125,24.438599999999994,38.8505,29.628600000000006,24.575900000000004,66.0526
126,31.7577,37.1067,30.267399999999995,37.6919,62.5828
127,31.6289,38.4492,30.019599999999997,37.5188,51.9855
128,46.0021,38.7842,30.2962,51.6889,52.3685
