                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
  mpki                               |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    8744310 |    8715294 |    8718536 |    8701262 |    8748787 |    8750586 |    8714070 |    8712596 |    8720814 |    8722820 |    8715736 |    8733214 |    8712132 |    8728646 |    8652987 |    8646562 |    8631510 |    8643742 |    8714376 |    8705898 |    8748878 |    8750578 |    8714795 |    8712948 |    8720964 |    8722752 |    8725975 |    8742984 |    8719556 |    8725803 |    8694620 |    8715294
    num misses                       |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3 |          3
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   46560367 |   46411807 |   46428415 |   46339963 |   46583298 |   46592499 |   46405543 |   46398002 |   46440073 |   46450339 |   46414069 |   46503565 |   46395625 |   46480171 |   46092795 |   46059895 |   45982831 |   46045448 |   46407109 |   46363705 |   46583761 |   46592461 |   46409253 |   46399801 |   46440844 |   46449991 |   46466502 |   46553581 |   46433635 |   46465624 |   46305955 |   46411807
    num misses                       |      94949 |      94701 |      94729 |      94581 |      94988 |      95003 |      94691 |      94678 |      94750 |      94767 |      94705 |      94854 |      94676 |      94816 |      94170 |      94114 |      93984 |      94090 |      94692 |      94621 |      94988 |      95003 |      94697 |      94683 |      94751 |      94766 |      94794 |      94937 |      94737 |      94791 |      94526 |      94701
    miss rate                        |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20% |      0.20%
    mpki                             |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95 |       0.95
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      94952 |      94704 |      94732 |      94584 |      94991 |      95006 |      94694 |      94681 |      94753 |      94770 |      94708 |      94857 |      94679 |      94819 |      94173 |      94117 |      93987 |      94093 |      94695 |      94624 |      94991 |      95006 |      94700 |      94686 |      94754 |      94769 |      94797 |      94940 |      94740 |      94794 |      94529 |      94704
    num misses                       |      52215 |      52080 |      52096 |      52016 |      52236 |      52244 |      52075 |      52068 |      52106 |      52116 |      52083 |      52164 |      52066 |      52143 |      51792 |      51762 |      51692 |      51748 |      52076 |      52036 |      52236 |      52244 |      52078 |      52070 |      52107 |      52115 |      52130 |      52208 |      52100 |      52128 |      51984 |      52080
    miss rate                        |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     55.00% |     55.00% |     55.00% |     55.00% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99% |     54.99%
    mpki                             |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52 |       0.52
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    8744310 |    8715294 |    8718536 |    8701262 |    8748787 |    8750586 |    8714070 |    8712596 |    8720814 |    8722820 |    8715736 |    8733214 |    8712132 |    8728646 |    8652987 |    8646562 |    8631510 |    8643742 |    8714376 |    8705898 |    8748878 |    8750578 |    8714795 |    8712948 |    8720964 |    8722752 |    8725975 |    8742984 |    8719556 |    8725803 |    8694620 |    8715294
    num cache misses                 |      34123 |      34378 |      34173 |      34200 |      33894 |      33894 |      33749 |      33751 |      33774 |      33788 |      34466 |      34459 |      34375 |      34312 |      33950 |      34052 |      33682 |      33566 |      34197 |      34299 |      33909 |      33911 |      33762 |      33757 |      33782 |      33792 |      34551 |      34546 |      34432 |      34313 |      34211 |      34096
    miss rate                        |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.40% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.40% |      0.40% |      0.39% |      0.39% |      0.39% |      0.39%
    mpki                             |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.35 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.35 |       0.35 |       0.35 |       0.34 |       0.34 |       0.34
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   46560367 |   46411807 |   46428415 |   46339963 |   46583298 |   46592499 |   46405543 |   46398002 |   46440073 |   46450339 |   46414069 |   46503565 |   46395625 |   46480171 |   46092795 |   46059895 |   45982831 |   46045448 |   46407109 |   46363705 |   46583761 |   46592461 |   46409253 |   46399801 |   46440844 |   46449991 |   46466502 |   46553581 |   46433635 |   46465624 |   46305955 |   46411807
    num cache misses                 |    5511260 |    5497129 |    5498655 |    5490197 |    5513325 |    5514203 |    5496322 |    5495597 |    5499617 |    5500589 |    5497369 |    5505938 |    5495570 |    5503631 |    5466507 |    5463424 |    5455938 |    5461875 |    5496623 |    5492492 |    5513377 |    5514205 |    5496657 |    5495766 |    5499688 |    5500559 |    5502398 |    5510741 |    5499216 |    5502268 |    5486976 |    5497026
    miss rate                        |     11.84% |     11.84% |     11.84% |     11.85% |     11.84% |     11.83% |     11.84% |     11.84% |     11.84% |     11.84% |     11.84% |     11.84% |     11.85% |     11.84% |     11.86% |     11.86% |     11.87% |     11.86% |     11.84% |     11.85% |     11.84% |     11.83% |     11.84% |     11.84% |     11.84% |     11.84% |     11.84% |     11.84% |     11.84% |     11.84% |     11.85% |     11.84%
    mpki                             |      55.10 |      55.15 |      55.14 |      55.17 |      55.09 |      55.09 |      55.15 |      55.15 |      55.14 |      55.13 |      55.15 |      55.12 |      55.15 |      55.13 |      55.25 |      55.27 |      55.29 |      55.27 |      55.15 |      55.16 |      55.09 |      55.09 |      55.15 |      55.15 |      55.14 |      55.13 |      55.13 |      55.10 |      55.14 |      55.13 |      55.18 |      55.15
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5547513 |    5533480 |    5534938 |    5526456 |    5549448 |    5551009 |    5532937 |    5531502 |    5535576 |    5537250 |    5533884 |    5542389 |    5532000 |    5540014 |    5502610 |    5499295 |    5491683 |    5498077 |    5532975 |    5528689 |    5549751 |    5551072 |    5533283 |    5531711 |    5535513 |    5537264 |    5538806 |    5547329 |    5535482 |    5538716 |    5523177 |    5533363
    num cache misses                 |    4371428 |    4360846 |    4363033 |    4355147 |    4372572 |    4374390 |    4363996 |    4363573 |    4364795 |    4366279 |    4358540 |    4362800 |    4357779 |    4363031 |    4336916 |    4331577 |    4325057 |    4332413 |    4362375 |    4356168 |    4373074 |    4372422 |    4364678 |    4363522 |    4365611 |    4365469 |    4358922 |    4367808 |    4358426 |    4363348 |    4353434 |    4362449
    miss rate                        |     78.80% |     78.81% |     78.83% |     78.81% |     78.79% |     78.80% |     78.87% |     78.89% |     78.85% |     78.85% |     78.76% |     78.72% |     78.77% |     78.75% |     78.82% |     78.77% |     78.76% |     78.80% |     78.84% |     78.79% |     78.80% |     78.77% |     78.88% |     78.88% |     78.87% |     78.84% |     78.70% |     78.74% |     78.74% |     78.78% |     78.82% |     78.84%
    mpki                             |      43.70 |      43.75 |      43.75 |      43.77 |      43.69 |      43.70 |      43.79 |      43.79 |      43.76 |      43.76 |      43.72 |      43.67 |      43.73 |      43.70 |      43.84 |      43.82 |      43.83 |      43.84 |      43.77 |      43.75 |      43.70 |      43.68 |      43.79 |      43.79 |      43.77 |      43.76 |      43.67 |      43.67 |      43.70 |      43.72 |      43.78 |      43.76
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4373558 |    4362819 |    4365143 |    4357206 |    4374801 |    4377302 |    4366862 |    4365727 |    4366980 |    4369152 |    4360589 |    4364792 |    4359834 |    4365102 |    4339069 |    4333396 |    4327120 |    4335049 |    4364530 |    4358066 |    4375539 |    4375378 |    4367542 |    4365710 |    4367654 |    4368382 |    4360779 |    4369850 |    4360260 |    4365483 |    4355424 |    4364690
    num cache misses                 |    4360737 |    4347477 |    4348816 |    4342964 |    4362894 |    4364564 |    4356776 |    4355708 |    4356885 |    4358138 |    4342202 |    4346409 |    4342569 |    4348858 |    4320426 |    4318855 |    4316313 |    4321410 |    4348262 |    4343366 |    4362971 |    4362562 |    4357073 |    4356421 |    4357546 |    4357530 |    4342628 |    4348749 |    4343663 |    4346146 |    4341310 |    4349211
    miss rate                        |     99.71% |     99.65% |     99.63% |     99.67% |     99.73% |     99.71% |     99.77% |     99.77% |     99.77% |     99.75% |     99.58% |     99.58% |     99.60% |     99.63% |     99.57% |     99.66% |     99.75% |     99.69% |     99.63% |     99.66% |     99.71% |     99.71% |     99.76% |     99.79% |     99.77% |     99.75% |     99.58% |     99.52% |     99.62% |     99.56% |     99.68% |     99.65%
    mpki                             |      43.60 |      43.61 |      43.61 |      43.64 |      43.59 |      43.60 |      43.71 |      43.71 |      43.68 |      43.68 |      43.56 |      43.51 |      43.58 |      43.56 |      43.67 |      43.69 |      43.74 |      43.73 |      43.63 |      43.62 |      43.59 |      43.58 |      43.71 |      43.72 |      43.69 |      43.68 |      43.51 |      43.48 |      43.55 |      43.55 |      43.66 |      43.63
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   15627829 |          0 |   15612943 |          0 |   15666446 |          0 |   15646568 |          0 |   15712842 |          0 |   15714635 |          0 |   15693778 |          0 |   15690812 |          0 |   15694114 |          0 |   15695942 |          0 |   15642759 |          0 |   15660428 |          0 |   15645931 |          0 |   15660215 |          0 |   15601496 |          0 |   15613177 |          0
  average dram access latency (ns)   |     350.50 |        inf |     350.95 |        inf |     349.13 |        inf |     351.64 |        inf |     344.59 |        inf |     345.76 |        inf |     348.71 |        inf |     347.38 |        inf |     346.45 |        inf |     347.71 |        inf |     351.43 |        inf |     349.13 |        inf |     351.46 |        inf |     349.49 |        inf |     353.23 |        inf |     356.13 |        inf
  average dram queueing delay        |     313.07 |       0.00 |     313.52 |       0.00 |     311.71 |       0.00 |     314.21 |       0.00 |     307.16 |       0.00 |     308.33 |       0.00 |     311.28 |       0.00 |     309.95 |       0.00 |     309.02 |       0.00 |     310.28 |       0.00 |     314.00 |       0.00 |     311.70 |       0.00 |     314.03 |       0.00 |     312.06 |       0.00 |     315.80 |       0.00 |     318.70 |       0.00
  average dram bandwidth utilization |     91.00% |      0.00% |     90.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     90.00% |      0.00% |     90.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     839587 |     837489 |     837672 |     836249 |     839826 |     840892 |     838100 |     836980 |     837626 |     838765 |     837463 |     838644 |     837025 |     838443 |     833016 |     831867 |     830972 |     832614 |     837550 |     836423 |     840136 |     840923 |     838160 |     837047 |     837467 |     838786 |     837894 |     839555 |     837328 |     838453 |     835742 |     837496
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
