                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    mpki                             |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   16619849 |   15010911 |   15034605 |   15034020 |   15087279 |   15063066 |   15025699 |   15057766 |   15051686 |   15029239 |   15068560 |   15039971 |   15038448 |   15041301 |   15015284 |   14856448 |   14856692 |   15016553 |   15034833 |   15034865 |   15087307 |   15063058 |   15025687 |   15057766 |   15051410 |   15029235 |   15068574 |   15039984 |   15038556 |   15041858 |   15008097 |   16615857
    num cache misses                 |      24250 |      23322 |      22075 |      22088 |      22233 |      22225 |      22243 |      22262 |      21817 |      21772 |      22205 |      22191 |      21293 |      21302 |      22252 |      22187 |      22177 |      22277 |      22099 |      22108 |      22256 |      22239 |      22263 |      22301 |      21781 |      21728 |      22246 |      22216 |      21375 |      21397 |      23317 |      24232
    miss rate                        |      0.15% |      0.16% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.14% |      0.14% |      0.15% |      0.15% |      0.14% |      0.14% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.14% |      0.14% |      0.15% |      0.15% |      0.14% |      0.14% |      0.16% |      0.15%
    mpki                             |       0.24 |       0.26 |       0.24 |       0.24 |       0.24 |       0.24 |       0.25 |       0.25 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.25 |       0.25 |       0.25 |       0.25 |       0.24 |       0.24 |       0.24 |       0.25 |       0.25 |       0.25 |       0.24 |       0.24 |       0.25 |       0.25 |       0.24 |       0.24 |       0.26 |       0.24
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   74596063 |   67373772 |   67480113 |   67477480 |   67716499 |   67607834 |   67440126 |   67584046 |   67556773 |   67456027 |   67632508 |   67504174 |   67497344 |   67510152 |   67393416 |   66680274 |   66681372 |   67399092 |   67481139 |   67481283 |   67716625 |   67607798 |   67440072 |   67584046 |   67555531 |   67456009 |   67632558 |   67504225 |   67497830 |   67512659 |   67361135 |   74578153
    num cache misses                 |    2550631 |    2300182 |    2303491 |    2303386 |    2311743 |    2307978 |    2302174 |    2307180 |    2306053 |    2302589 |    2308819 |    2304398 |    2303834 |    2304290 |    2300498 |    2275740 |    2275825 |    2300723 |    2303524 |    2303550 |    2311736 |    2307982 |    2302200 |    2307175 |    2305994 |    2302570 |    2308846 |    2304398 |    2303864 |    2304404 |    2299734 |    2550032
    miss rate                        |      3.42% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.41% |      3.42%
    mpki                             |      25.48 |      25.44 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.43 |      25.44 |      25.48
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2580556 |    2329200 |    2331147 |    2331083 |    2339665 |    2335866 |    2330039 |    2335033 |    2333601 |    2330080 |    2336678 |    2332225 |    2331005 |    2331478 |    2328230 |    2303385 |    2303454 |    2328469 |    2331205 |    2331252 |    2339662 |    2335861 |    2330103 |    2335092 |    2333532 |    2330033 |    2336735 |    2332243 |    2331084 |    2331682 |    2328745 |    2579945
    num cache misses                 |    2553750 |    2302755 |    2304717 |    2304638 |    2313178 |    2309363 |    2303570 |    2308652 |    2307112 |    2303514 |    2310244 |    2305746 |    2304330 |    2304776 |    2301908 |    2277118 |    2277144 |    2302135 |    2304805 |    2304792 |    2313219 |    2309388 |    2303620 |    2308674 |    2307010 |    2303460 |    2310317 |    2305783 |    2304470 |    2305010 |    2302325 |    2553129
    miss rate                        |     98.96% |     98.86% |     98.87% |     98.87% |     98.87% |     98.87% |     98.86% |     98.87% |     98.86% |     98.86% |     98.87% |     98.86% |     98.86% |     98.85% |     98.87% |     98.86% |     98.86% |     98.87% |     98.87% |     98.86% |     98.87% |     98.87% |     98.86% |     98.87% |     98.86% |     98.86% |     98.87% |     98.87% |     98.86% |     98.86% |     98.87% |     98.96%
    mpki                             |      25.51 |      25.46 |      25.45 |      25.45 |      25.45 |      25.45 |      25.45 |      25.45 |      25.44 |      25.44 |      25.45 |      25.45 |      25.44 |      25.44 |      25.45 |      25.44 |      25.44 |      25.45 |      25.45 |      25.45 |      25.45 |      25.45 |      25.45 |      25.45 |      25.44 |      25.44 |      25.45 |      25.45 |      25.44 |      25.44 |      25.46 |      25.51
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2559436 |    2308463 |    2310310 |    2310258 |    2318879 |    2315038 |    2309203 |    2314253 |    2312856 |    2309245 |    2315909 |    2311391 |    2310219 |    2310673 |    2307399 |    2282587 |    2282608 |    2307615 |    2310400 |    2310398 |    2318901 |    2315035 |    2309270 |    2314302 |    2312778 |    2309206 |    2315972 |    2311422 |    2310326 |    2310900 |    2308028 |    2558822
    num cache misses                 |    2541574 |    2296484 |    2298490 |    2298698 |    2307576 |    2303651 |    2297797 |    2302522 |    2303252 |    2299447 |    2304636 |    2300224 |    2302603 |    2303372 |    2294136 |    2269787 |    2269759 |    2294338 |    2298515 |    2298688 |    2307510 |    2303581 |    2297675 |    2302428 |    2303447 |    2299622 |    2304578 |    2300152 |    2302437 |    2303306 |    2296018 |    2540887
    miss rate                        |     99.30% |     99.48% |     99.49% |     99.50% |     99.51% |     99.51% |     99.51% |     99.49% |     99.58% |     99.58% |     99.51% |     99.52% |     99.67% |     99.68% |     99.43% |     99.44% |     99.44% |     99.42% |     99.49% |     99.49% |     99.51% |     99.51% |     99.50% |     99.49% |     99.60% |     99.58% |     99.51% |     99.51% |     99.66% |     99.67% |     99.48% |     99.30%
    mpki                             |      25.39 |      25.39 |      25.38 |      25.38 |      25.39 |      25.39 |      25.38 |      25.38 |      25.40 |      25.40 |      25.39 |      25.39 |      25.42 |      25.42 |      25.36 |      25.36 |      25.36 |      25.36 |      25.38 |      25.38 |      25.39 |      25.39 |      25.38 |      25.38 |      25.40 |      25.40 |      25.39 |      25.39 |      25.41 |      25.42 |      25.39 |      25.39
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    4827197 |          0 |    4606699 |          0 |    4612875 |          0 |    4613291 |          0 |    4631259 |          0 |    4623299 |          0 |    4611499 |          0 |    4620917 |          0 |    4623117 |          0 |    4615404 |          0 |    4625315 |          0 |    4616448 |          0 |    4621789 |          0 |    4623497 |          0 |    4606049 |          0 |    4826527 |          0
  average dram access latency (ns)   |      40.26 |        inf |      39.63 |        inf |      39.53 |        inf |      39.53 |        inf |      39.31 |        inf |      39.41 |        inf |      39.57 |        inf |      39.44 |        inf |      39.45 |        inf |      39.54 |        inf |      39.39 |        inf |      39.51 |        inf |      39.49 |        inf |      39.48 |        inf |      39.64 |        inf |      40.27 |        inf
  average dram queueing delay        |       2.83 |       0.00 |       2.20 |       0.00 |       2.10 |       0.00 |       2.10 |       0.00 |       1.88 |       0.00 |       1.98 |       0.00 |       2.14 |       0.00 |       2.01 |       0.00 |       2.02 |       0.00 |       2.11 |       0.00 |       1.96 |       0.00 |       2.08 |       0.00 |       2.06 |       0.00 |       2.05 |       0.00 |       2.21 |       0.00 |       2.84 |       0.00
  average dram bandwidth utilization |     29.00% |      0.00% |     28.00% |      0.00% |     28.00% |      0.00% |     28.00% |      0.00% |     28.00% |      0.00% |     28.00% |      0.00% |     28.00% |      0.00% |     28.00% |      0.00% |     28.00% |      0.00% |     28.00% |      0.00% |     28.00% |      0.00% |     28.00% |      0.00% |     28.00% |      0.00% |     28.00% |      0.00% |     28.00% |      0.00% |     29.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |    2524270 |    2275525 |    2278844 |    2278765 |    2287228 |    2283405 |    2277555 |    2282525 |    2281913 |    2278361 |    2284293 |    2279827 |    2280104 |    2280588 |    2275598 |    2250931 |    2250975 |    2275789 |    2278872 |    2278897 |    2287215 |    2283395 |    2277586 |    2282530 |    2281927 |    2278379 |    2284259 |    2279812 |    2280090 |    2280671 |    2275087 |    2523636
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
