0	324.69
1	324.95
2	325.13
3	325.22
4	325.20
5	325.11
6	324.92
7	324.65

8	324.91
9	325.25
10	325.47
11	325.57
12	325.55
13	325.44
14	325.21
15	324.86

16	325.17
17	325.60
18	325.86
19	325.98
20	325.95
21	325.83
22	325.56
23	325.12

24	325.54
25	326.07
26	326.37
27	326.50
28	326.42
29	326.35
30	326.02
31	325.48

32	326.31
33	326.90
34	327.25
35	327.40
36	327.15
37	327.29
38	326.84
39	326.24

40	326.60
41	327.25
42	327.61
43	327.76
44	327.49
45	327.62
46	327.16
47	326.51

48	326.68
49	327.37
50	327.72
51	327.85
52	327.69
53	327.58
54	327.21
55	326.53

56	326.59
57	327.23
58	327.54
59	327.66
60	327.53
61	327.38
62	327.06
63	326.44

