0	359.08
1	359.94
2	360.67
3	361.04
4	361.04
5	360.66
6	359.93
7	359.08

8	360.32
9	361.21
10	361.97
11	362.36
12	362.36
13	361.97
14	361.21
15	360.31

16	363.60
17	364.56
18	365.38
19	365.78
20	365.78
21	365.36
22	364.56
23	363.58

24	365.52
25	366.52
26	367.38
27	367.79
28	367.79
29	367.35
30	366.52
31	365.50

32	367.54
33	368.56
34	369.44
35	369.88
36	369.88
37	369.42
38	368.56
39	367.53

40	367.98
41	369.00
42	369.87
43	370.31
44	370.31
45	369.86
46	369.01
47	367.98

48	367.24
49	368.23
50	369.07
51	369.50
52	369.49
53	369.05
54	368.23
55	367.24

56	366.93
57	367.88
58	368.69
59	369.12
60	369.10
61	368.68
62	367.88
63	366.93

