                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597 |        597
    num cache misses                 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486 |        486
    miss rate                        |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41% |     81.41%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |        972 |          0 |        972 |          0 |        972 |          0 |        972 |          0 |        972 |          0 |        972 |          0 |        972 |          0 |        972 |          0 |        972 |          0 |        972 |          0 |        972 |          0 |        972 |          0 |        972 |          0 |        972 |          0 |        972 |          0 |        972 |          0
  average dram access latency (ns)   |      73.95 |        inf |      83.61 |        inf |      85.40 |        inf |      75.19 |        inf |      76.15 |        inf |      74.55 |        inf |      77.59 |        inf |      78.50 |        inf |      74.21 |        inf |      77.44 |        inf |      76.07 |        inf |      75.85 |        inf |      75.64 |        inf |      77.74 |        inf |      83.12 |        inf |      75.64 |        inf
  average dram queueing delay        |      36.52 |       0.00 |      46.18 |       0.00 |      47.97 |       0.00 |      37.76 |       0.00 |      38.72 |       0.00 |      37.12 |       0.00 |      40.16 |       0.00 |      41.07 |       0.00 |      36.78 |       0.00 |      40.01 |       0.00 |      38.64 |       0.00 |      38.42 |       0.00 |      38.21 |       0.00 |      40.31 |       0.00 |      45.69 |       0.00 |      38.21 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122 |        122
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
