0	368.17
1	369.05
2	369.85
3	370.25
4	370.24
5	369.88
6	369.08
7	368.17

8	367.89
9	368.80
10	369.60
11	370.02
12	370.01
13	369.63
14	368.82
15	367.89

16	366.94
17	367.91
18	368.70
19	369.14
20	369.14
21	368.73
22	367.92
23	366.96

24	364.97
25	365.93
26	366.72
27	367.15
28	367.15
29	366.74
30	365.94
31	364.99

32	360.32
33	361.24
34	362.01
35	362.41
36	362.41
37	362.02
38	361.24
39	360.33

40	358.19
41	359.06
42	359.79
43	360.18
44	360.18
45	359.80
46	359.06
47	358.19

48	356.96
49	357.78
50	358.47
51	358.83
52	358.83
53	358.47
54	357.78
55	356.97

56	356.44
57	357.22
58	357.88
59	358.23
60	358.23
61	357.88
62	357.22
63	356.45

