0	376.74
1	377.99
2	379.08
3	379.68
4	379.68
5	379.11
6	378.00
7	376.71

8	376.87
9	378.17
10	379.30
11	379.91
12	379.91
13	379.31
14	378.18
15	376.85

16	377.01
17	378.37
18	379.56
19	380.15
20	380.17
21	379.55
22	378.38
23	377.02

24	377.08
25	378.48
26	379.70
27	380.29
28	380.31
29	379.67
30	378.49
31	377.10

32	377.07
33	378.45
34	379.68
35	380.30
36	380.30
37	379.66
38	378.48
39	377.08

40	377.01
41	378.35
42	379.56
43	380.17
44	380.17
45	379.55
46	378.38
47	377.01

48	376.95
49	378.23
50	379.39
51	379.97
52	379.95
53	379.38
54	378.24
55	376.93

56	376.84
57	378.08
58	379.20
59	379.77
60	379.74
61	379.19
62	378.09
63	376.82

