0	325.92
1	326.25
2	326.48
3	326.59
4	326.59
5	326.48
6	326.25
7	325.92

8	326.17
9	326.60
10	326.88
11	327.02
12	327.02
13	326.88
14	326.60
15	326.17

16	326.48
17	327.01
18	327.35
19	327.51
20	327.51
21	327.35
22	327.01
23	326.48

24	326.92
25	327.58
26	327.96
27	328.14
28	328.15
29	327.97
30	327.58
31	326.92

32	327.85
33	328.62
34	329.05
35	329.24
36	329.24
37	329.05
38	328.62
39	327.85

40	328.14
41	328.97
42	329.41
43	329.61
44	329.61
45	329.42
46	328.98
47	328.14

48	328.08
49	328.90
50	329.31
51	329.50
52	329.51
53	329.33
54	328.90
55	328.08

56	327.94
57	328.68
58	329.04
59	329.21
60	329.22
61	329.06
62	328.68
63	327.94

