0	326.00
1	326.33
2	326.57
3	326.69
4	326.69
5	326.57
6	326.33
7	326.00

8	326.25
9	326.69
10	326.98
11	327.12
12	327.12
13	326.98
14	326.69
15	326.25

16	326.56
17	327.10
18	327.45
19	327.62
20	327.62
21	327.45
22	327.10
23	326.56

24	327.00
25	327.67
26	328.08
27	328.27
28	328.27
29	328.08
30	327.67
31	327.00

32	327.93
33	328.72
34	329.18
35	329.38
36	329.38
37	329.17
38	328.72
39	327.93

40	328.22
41	329.07
42	329.56
43	329.77
44	329.77
45	329.56
46	329.07
47	328.22

48	328.12
49	328.98
50	329.51
51	329.72
52	329.71
53	329.51
54	328.98
55	328.13

56	327.98
57	328.75
58	329.24
59	329.43
60	329.43
61	329.24
62	328.76
63	327.99

