0	363.30
1	364.08
2	364.74
3	365.07
4	365.06
5	364.73
6	364.10
7	363.30

8	361.95
9	362.75
10	363.42
11	363.76
12	363.75
13	363.41
14	362.76
15	361.95

16	357.95
17	358.77
18	359.44
19	359.79
20	359.79
21	359.44
22	358.77
23	357.95

24	356.39
25	357.21
26	357.88
27	358.23
28	358.23
29	357.88
30	357.20
31	356.39

32	355.97
33	356.77
34	357.43
35	357.76
36	357.77
37	357.42
38	356.76
39	355.96

40	355.42
41	356.19
42	356.84
43	357.15
44	357.16
45	356.83
46	356.19
47	355.42

48	354.46
49	355.18
50	355.79
51	356.10
52	356.11
53	355.79
54	355.18
55	354.46

56	354.06
57	354.75
58	355.34
59	355.64
60	355.64
61	355.33
62	354.75
63	354.05

