                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    miss rate                        |      0.04% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.22 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.43 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      43316 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |      42927 |       9954 |       9954 |       9954 |       9954 |       9954 |       9954 |       9954 |       9954 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    num misses                       |        948 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |        882 |       1199 |       1199 |       1199 |       1199 |       1199 |       1199 |       1199 |       1199 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      2.19% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |      2.05% |     12.05% |     12.05% |     12.05% |     12.05% |     12.05% |     12.05% |     12.05% |     12.05% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00%
    mpki                             |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   26375885 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |    9397822 |    9397822 |    9397822 |    9397822 |    9397822 |    9397822 |    9397822 |    9397822 |   14255330 |   14255330 |   14255330 |   14255330 |   14255330 |   14255330 |   14255330
    num cache misses                 |    4861698 |       1662 |       1683 |       1681 |       1681 |       1682 |       1681 |       1683 |       1684 |       1681 |       1683 |       1685 |       1681 |       1683 |       1680 |       1683 |       1663 |     318059 |     318046 |     318047 |     318048 |     318046 |     318047 |     318048 |     318045 |    4858177 |    4858177 |    4858177 |    4858177 |    4858177 |    4858177 |    4858177
    miss rate                        |     18.43% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      3.38% |      3.38% |      3.38% |      3.38% |      3.38% |      3.38% |      3.38% |      3.38% |     34.08% |     34.08% |     34.08% |     34.08% |     34.08% |     34.08% |     34.08%
    mpki                             |      24.28 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       3.18 |       3.18 |       3.18 |       3.18 |       3.18 |       3.18 |       3.18 |       3.18 |      48.53 |      48.53 |      48.53 |      48.53 |      48.53 |      48.53 |      48.53
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |  110321053 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137
    num cache misses                 |     560217 |     554080 |     554090 |     554081 |     554078 |     554086 |     554085 |     554111 |     554085 |     554081 |     554118 |     554100 |     554075 |     554085 |     554110 |     554093 |     554014 |      30264 |      30244 |      30239 |      30242 |      30243 |      30240 |      30241 |      30239 |        202 |        202 |        202 |        202 |        202 |        202 |        202
    miss rate                        |      0.51% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       2.80 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.53 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5425314 |     558095 |     558776 |     558762 |     558759 |     558769 |     558765 |     558794 |     558771 |     558762 |     558801 |     558784 |     558756 |     558770 |     558788 |     558779 |     557864 |     348414 |     348362 |     348359 |     348362 |     348361 |     348359 |     348361 |     348354 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491
    num cache misses                 |      32945 |      28388 |      29990 |      29971 |      29971 |      29984 |      29979 |      29981 |      30000 |      29979 |      29990 |      29988 |      29973 |      29990 |      29977 |      29982 |      27691 |      14878 |      14031 |      14028 |      14020 |      14031 |      14022 |      14035 |      13901 |        522 |        522 |        522 |        522 |        522 |        522 |        522
    miss rate                        |      0.61% |      5.09% |      5.37% |      5.36% |      5.36% |      5.37% |      5.37% |      5.37% |      5.37% |      5.37% |      5.37% |      5.37% |      5.36% |      5.37% |      5.36% |      5.37% |      4.96% |      4.27% |      4.03% |      4.03% |      4.02% |      4.03% |      4.03% |      4.03% |      3.99% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.16 |       0.28 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.28 |       0.15 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      36364 |      30762 |      33013 |      32991 |      32991 |      33005 |      32998 |      33001 |      33022 |      32999 |      33010 |      33007 |      32993 |      33012 |      32995 |      33005 |      29896 |      14971 |      14103 |      14101 |      14092 |      14103 |      14094 |      14107 |      13971 |        634 |        634 |        634 |        634 |        634 |        634 |        634
    num cache misses                 |      29350 |      25650 |      27687 |      27673 |      27673 |      27681 |      27684 |      27674 |      27696 |      27679 |      27685 |      27683 |      27675 |      27687 |      27677 |      27683 |      24954 |       8692 |       7820 |       7809 |       7817 |       7816 |       7819 |       7815 |       7653 |        522 |        522 |        522 |        522 |        522 |        522 |        522
    miss rate                        |     80.71% |     83.38% |     83.87% |     83.88% |     83.88% |     83.87% |     83.90% |     83.86% |     83.87% |     83.88% |     83.87% |     83.87% |     83.88% |     83.87% |     83.88% |     83.88% |     83.47% |     58.06% |     55.45% |     55.38% |     55.47% |     55.42% |     55.48% |     55.40% |     54.78% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33%
    mpki                             |       0.15 |       0.26 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.25 |       0.09 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      59856 |          0 |      59860 |          0 |      59853 |          0 |      59857 |          0 |      59875 |          0 |      59866 |          0 |      59863 |          0 |      59860 |          0 |      36116 |          0 |      16224 |          0 |      16228 |          0 |      16229 |          0 |       8175 |          0 |       1044 |          0 |       1044 |          0 |       1044 |          0
  average dram access latency (ns)   |      32.10 |        inf |      32.06 |        inf |      32.07 |        inf |      32.07 |        inf |      32.06 |        inf |      32.09 |        inf |      32.07 |        inf |      32.06 |        inf |      32.37 |        inf |      34.02 |        inf |      33.87 |        inf |      34.01 |        inf |      33.82 |        inf |      37.64 |        inf |      38.05 |        inf |      37.67 |        inf
  average dram queueing delay        |       0.24 |       0.00 |       0.20 |       0.00 |       0.20 |       0.00 |       0.20 |       0.00 |       0.20 |       0.00 |       0.23 |       0.00 |       0.21 |       0.00 |       0.20 |       0.00 |       0.51 |       0.00 |       2.16 |       0.00 |       2.01 |       0.00 |       2.15 |       0.00 |       1.96 |       0.00 |       5.78 |       0.00 |       6.19 |       0.00 |       5.81 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      27735 |      25442 |      27340 |      27327 |      27327 |      27334 |      27335 |      27328 |      27348 |      27333 |      27339 |      27334 |      27329 |      27339 |      27330 |      27335 |      24734 |       4101 |       4004 |       4005 |       4005 |       4004 |       4005 |       4004 |       3988 |        124 |        124 |        124 |        124 |        124 |        124 |        124
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
