0	356.42
1	357.20
2	357.86
3	358.20
4	358.20
5	357.86
6	357.20
7	356.42

8	356.94
9	357.75
10	358.44
11	358.80
12	358.80
13	358.44
14	357.75
15	356.94

16	358.15
17	359.02
18	359.76
19	360.14
20	360.14
21	359.76
22	359.02
23	358.15

24	360.27
25	361.18
26	361.96
27	362.36
28	362.35
29	361.95
30	361.19
31	360.27

32	364.88
33	365.83
34	366.65
35	367.06
36	367.05
37	366.63
38	365.84
39	364.87

40	366.87
41	367.83
42	368.65
43	369.07
44	369.05
45	368.63
46	367.84
47	366.86

48	367.89
49	368.84
50	369.62
51	370.04
52	370.02
53	369.63
54	368.82
55	367.87

56	368.20
57	369.13
58	369.89
59	370.30
60	370.28
61	369.91
62	369.11
63	368.19

