                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
  mpki                               |       1.50 |       1.55 |       1.54 |       1.54 |       1.54 |       1.54 |       1.54 |       1.53 |       1.54 |       1.54 |       1.53 |       1.55 |       1.54 |       1.54 |       1.54 |       1.55 |       1.54 |       1.54 |       1.54 |       1.54 |       1.53 |       1.54 |       1.54 |       1.53 |       1.55 |       1.54 |       1.53 |       1.55 |       1.55 |       1.54 |       1.54 |       1.50
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   12427234 |   12034218 |   12064738 |   12064768 |   12051684 |   12095593 |   12068908 |   12163436 |   12099186 |   12040722 |   12156319 |   12003174 |   12063436 |   12105839 |   12091108 |   12013846 |   12041483 |   12073400 |   12085721 |   12085212 |   12125612 |   12101340 |   12053492 |   12167484 |   12034888 |   12096886 |   12171966 |   12003006 |   12025570 |   12085092 |   12052384 |   12425605
    num misses                       |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18 |         18
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   39827398 |   38293057 |   38412114 |   38412250 |   38361135 |   38532611 |   38428401 |   38797473 |   38546622 |   38318333 |   38769659 |   38171819 |   38407031 |   38572621 |   38515093 |   38213496 |   38321316 |   38445938 |   38494065 |   38492086 |   38649836 |   38555059 |   38368205 |   38813263 |   38295662 |   38537669 |   38830778 |   38171164 |   38259290 |   38491607 |   38363883 |   39821036
    num misses                       |      59056 |      58256 |      58321 |      58321 |      58306 |      58385 |      58334 |      58506 |      58387 |      58286 |      58503 |      58183 |      58316 |      58394 |      58358 |      58202 |      58289 |      58341 |      58355 |      58355 |      58420 |      58389 |      58307 |      58512 |      58265 |      58385 |      58518 |      58182 |      58221 |      58355 |      58307 |      59056
    miss rate                        |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15%
    mpki                             |       0.59 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.60 |       0.59
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      59074 |      58274 |      58339 |      58339 |      58324 |      58403 |      58352 |      58524 |      58405 |      58304 |      58521 |      58201 |      58334 |      58412 |      58376 |      58220 |      58307 |      58359 |      58373 |      58373 |      58438 |      58407 |      58325 |      58530 |      58283 |      58403 |      58536 |      58200 |      58239 |      58373 |      58325 |      59074
    num misses                       |       3082 |       3009 |       3017 |       3017 |       3016 |       3022 |       3017 |       3037 |       3022 |       3014 |       3037 |       3004 |       3017 |       3024 |       3021 |       3007 |       3015 |       3017 |       3021 |       3021 |       3025 |       3023 |       3016 |       3037 |       3009 |       3022 |       3038 |       3004 |       3008 |       3021 |       3016 |       3082
    miss rate                        |      5.22% |      5.16% |      5.17% |      5.17% |      5.17% |      5.17% |      5.17% |      5.19% |      5.17% |      5.17% |      5.19% |      5.16% |      5.17% |      5.18% |      5.18% |      5.16% |      5.17% |      5.17% |      5.18% |      5.18% |      5.18% |      5.18% |      5.17% |      5.19% |      5.16% |      5.17% |      5.19% |      5.16% |      5.16% |      5.18% |      5.17% |      5.22%
    mpki                             |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   12427234 |   12034218 |   12064738 |   12064768 |   12051684 |   12095593 |   12068908 |   12163436 |   12099186 |   12040722 |   12156319 |   12003174 |   12063436 |   12105839 |   12091108 |   12013846 |   12041483 |   12073400 |   12085721 |   12085212 |   12125612 |   12101340 |   12053492 |   12167484 |   12034888 |   12096886 |   12171966 |   12003006 |   12025570 |   12085092 |   12052384 |   12425605
    num cache misses                 |       3613 |       3652 |       3127 |       3131 |       3270 |       3249 |       3244 |       3318 |       3277 |       3250 |       3303 |       3236 |       3254 |       3239 |       3316 |       3301 |       3267 |       3268 |       3159 |       3148 |       3242 |       3205 |       3246 |       3340 |       3245 |       3277 |       3329 |       3249 |       3225 |       3305 |       3654 |       3599
    miss rate                        |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.04 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.04 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   39827398 |   38293057 |   38412114 |   38412250 |   38361135 |   38532611 |   38428401 |   38797473 |   38546622 |   38318333 |   38769659 |   38171819 |   38407031 |   38572621 |   38515093 |   38213496 |   38321316 |   38445938 |   38494065 |   38492086 |   38649836 |   38555059 |   38368205 |   38813263 |   38295662 |   38537669 |   38830778 |   38171164 |   38259290 |   38491607 |   38363883 |   39821036
    num cache misses                 |     809121 |     790806 |     791360 |     791398 |     791232 |     793351 |     792045 |     796715 |     793568 |     790711 |     796316 |     789011 |     791777 |     793794 |     793294 |     789554 |     790804 |     792306 |     792365 |     792361 |     794676 |     793529 |     791319 |     796892 |     790411 |     793394 |     796961 |     788942 |     789974 |     792903 |     791640 |     809105
    miss rate                        |      2.03% |      2.07% |      2.06% |      2.06% |      2.06% |      2.06% |      2.06% |      2.05% |      2.06% |      2.06% |      2.05% |      2.07% |      2.06% |      2.06% |      2.06% |      2.07% |      2.06% |      2.06% |      2.06% |      2.06% |      2.06% |      2.06% |      2.06% |      2.05% |      2.06% |      2.06% |      2.05% |      2.07% |      2.06% |      2.06% |      2.06% |      2.03%
    mpki                             |       8.08 |       8.16 |       8.15 |       8.15 |       8.16 |       8.15 |       8.15 |       8.14 |       8.15 |       8.16 |       8.14 |       8.17 |       8.15 |       8.15 |       8.15 |       8.17 |       8.16 |       8.15 |       8.15 |       8.15 |       8.14 |       8.15 |       8.16 |       8.14 |       8.16 |       8.15 |       8.13 |       8.17 |       8.16 |       8.15 |       8.16 |       8.08
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     857480 |     835791 |     836040 |     836159 |     836888 |     839419 |     838413 |     844188 |     839684 |     836333 |     843148 |     834411 |     837403 |     839858 |     840120 |     835573 |     836375 |     838256 |     837069 |     837160 |     840654 |     839269 |     837674 |     844223 |     836020 |     839506 |     843941 |     834319 |     835440 |     838966 |     836734 |     857367
    num cache misses                 |     247480 |     241092 |     224857 |     224730 |     230056 |     232450 |     232489 |     237770 |     233544 |     229984 |     238452 |     232638 |     229966 |     232332 |     235175 |     232454 |     230951 |     231159 |     225317 |     225102 |     231184 |     229628 |     232655 |     238527 |     230035 |     233686 |     238895 |     232761 |     229476 |     233362 |     241681 |     246958
    miss rate                        |     28.86% |     28.85% |     26.90% |     26.88% |     27.49% |     27.69% |     27.73% |     28.17% |     27.81% |     27.50% |     28.28% |     27.88% |     27.46% |     27.66% |     27.99% |     27.82% |     27.61% |     27.58% |     26.92% |     26.89% |     27.50% |     27.36% |     27.77% |     28.25% |     27.52% |     27.84% |     28.31% |     27.90% |     27.47% |     27.82% |     28.88% |     28.80%
    mpki                             |       2.47 |       2.49 |       2.32 |       2.31 |       2.37 |       2.39 |       2.39 |       2.43 |       2.40 |       2.37 |       2.44 |       2.41 |       2.37 |       2.38 |       2.42 |       2.40 |       2.38 |       2.38 |       2.32 |       2.31 |       2.37 |       2.36 |       2.40 |       2.44 |       2.37 |       2.40 |       2.44 |       2.41 |       2.37 |       2.40 |       2.49 |       2.47
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     292228 |     282428 |     266411 |     266363 |     272442 |     275270 |     275615 |     281927 |     276385 |     272356 |     281983 |     274803 |     272338 |     275159 |     278687 |     275175 |     273257 |     273844 |     266862 |     266754 |     273921 |     272164 |     275765 |     282520 |     272399 |     276524 |     282550 |     274892 |     271721 |     276122 |     283123 |     291623
    num cache misses                 |     234124 |     227336 |     222860 |     223246 |     225616 |     226260 |     227020 |     230131 |     226718 |     225346 |     228352 |     224254 |     225555 |     226380 |     228126 |     227838 |     226910 |     225859 |     222815 |     223033 |     226027 |     225441 |     226814 |     229954 |     225554 |     226741 |     228734 |     223977 |     225004 |     226225 |     228017 |     233889
    miss rate                        |     80.12% |     80.49% |     83.65% |     83.81% |     82.81% |     82.20% |     82.37% |     81.63% |     82.03% |     82.74% |     80.98% |     81.61% |     82.82% |     82.27% |     81.86% |     82.80% |     83.04% |     82.48% |     83.49% |     83.61% |     82.52% |     82.83% |     82.25% |     81.39% |     82.80% |     82.00% |     80.95% |     81.48% |     82.81% |     81.93% |     80.54% |     80.20%
    mpki                             |       2.34 |       2.35 |       2.29 |       2.30 |       2.33 |       2.32 |       2.34 |       2.35 |       2.33 |       2.33 |       2.33 |       2.32 |       2.32 |       2.32 |       2.34 |       2.36 |       2.34 |       2.32 |       2.29 |       2.29 |       2.32 |       2.31 |       2.34 |       2.35 |       2.33 |       2.33 |       2.33 |       2.32 |       2.32 |       2.33 |       2.35 |       2.34
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     569481 |          0 |     558619 |          0 |     550164 |          0 |     550969 |          0 |     558138 |          0 |     558339 |          0 |     561428 |          0 |     569695 |          0 |     558812 |          0 |     558611 |          0 |     565674 |          0 |     553848 |          0 |     556582 |          0 |     559497 |          0 |     562427 |          0 |     570481 |          0
  average dram access latency (ns)   |    1393.54 |        inf |    1279.08 |        inf |    1574.91 |        inf |    1585.76 |        inf |    2389.08 |        inf |    2386.14 |        inf |    3684.84 |        inf |     236.41 |        inf |    1509.09 |        inf |    2419.66 |        inf |     124.12 |        inf |    6387.34 |        inf |    4361.93 |        inf |     989.65 |        inf |     949.80 |        inf |    1307.81 |        inf
  average dram queueing delay        |    1356.11 |       0.00 |    1241.65 |       0.00 |    1537.48 |       0.00 |    1548.33 |       0.00 |    2351.65 |       0.00 |    2348.71 |       0.00 |    3647.41 |       0.00 |     198.98 |       0.00 |    1471.66 |       0.00 |    2382.23 |       0.00 |      86.69 |       0.00 |    6349.91 |       0.00 |    4324.50 |       0.00 |     952.22 |       0.00 |     912.37 |       0.00 |    1270.38 |       0.00
  average dram bandwidth utilization |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     219524 |     212489 |     207972 |     208339 |     210842 |     211562 |     212223 |     215343 |     211934 |     210563 |     213541 |     209506 |     210748 |     211657 |     213387 |     213037 |     212057 |     211105 |     207950 |     208147 |     211285 |     210671 |     212015 |     215097 |     210729 |     211949 |     213999 |     209242 |     210270 |     211416 |     213159 |     219307
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
