0	324.93
1	325.20
2	325.39
3	325.48
4	325.48
5	325.38
6	325.18
7	324.89

8	325.15
9	325.51
10	325.74
11	325.85
12	325.84
13	325.72
14	325.47
15	325.11

16	325.42
17	325.87
18	326.15
19	326.27
20	326.27
21	326.12
22	325.83
23	325.37

24	325.80
25	326.35
26	326.67
27	326.81
28	326.80
29	326.64
30	326.31
31	325.74

32	326.56
33	327.22
34	327.57
35	327.72
36	327.71
37	327.54
38	327.17
39	326.49

40	326.87
41	327.58
42	327.93
43	328.08
44	328.07
45	327.89
46	327.51
47	326.78

48	327.01
49	327.72
50	328.00
51	328.13
52	328.12
53	327.95
54	327.58
55	326.85

56	326.93
57	327.58
58	327.81
59	327.92
60	327.91
61	327.76
62	327.43
63	326.77

