0	376.69
1	377.97
2	379.08
3	379.65
4	379.66
5	379.07
6	377.99
7	376.72

8	376.87
9	378.19
10	379.33
11	379.92
12	379.93
13	379.32
14	378.21
15	376.89

16	377.14
17	378.50
18	379.67
19	380.30
20	380.30
21	379.68
22	378.50
23	377.13

24	377.30
25	378.68
26	379.87
27	380.51
28	380.52
29	379.89
30	378.68
31	377.28

32	377.39
33	378.77
34	379.96
35	380.58
36	380.63
37	379.99
38	378.77
39	377.37

40	377.27
41	378.64
42	379.81
43	380.42
44	380.46
45	379.83
46	378.63
47	377.27

48	376.96
49	378.28
50	379.43
51	380.02
52	380.04
53	379.41
54	378.28
55	376.98

56	376.77
57	378.05
58	379.17
59	379.74
60	379.75
61	379.14
62	378.05
63	376.79

