                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    mpki                             |       0.21 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.21
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      20877 |      18311 |      18233 |      18222 |      18233 |      18220 |      18237 |      18240 |      18213 |      18213 |      18220 |      18222 |      18235 |      18220 |      18253 |      18269 |      18261 |      18234 |      18218 |      18216 |      18220 |      18217 |      18226 |      18235 |      18210 |      18213 |      18249 |      18243 |      18250 |      18222 |      18341 |      20884
    num misses                       |      12084 |       9833 |       9798 |       9796 |       9798 |       9796 |       9802 |       9804 |       9796 |       9796 |       9796 |       9796 |       9800 |       9796 |       9811 |       9819 |       9814 |       9799 |       9796 |       9796 |       9796 |       9796 |       9796 |       9800 |       9796 |       9796 |       9807 |       9804 |       9808 |       9796 |       9856 |      12086
    miss rate                        |     57.88% |     53.70% |     53.74% |     53.76% |     53.74% |     53.77% |     53.75% |     53.75% |     53.79% |     53.79% |     53.77% |     53.76% |     53.74% |     53.77% |     53.75% |     53.75% |     53.74% |     53.74% |     53.77% |     53.78% |     53.77% |     53.77% |     53.75% |     53.74% |     53.79% |     53.79% |     53.74% |     53.74% |     53.74% |     53.76% |     53.74% |     57.87%
    mpki                             |       0.12 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.12
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   16588729 |   16075349 |   15942038 |   15939328 |   15941603 |   15938369 |   15947598 |   15951205 |   15928509 |   15929756 |   15937050 |   15939270 |   15944665 |   15937386 |   15983952 |   16016059 |   15991740 |   15944288 |   15935897 |   15932868 |   15938199 |   15935027 |   15940453 |   15945338 |   15926129 |   15928543 |   15964841 |   15954853 |   15969261 |   15939430 |   16092966 |   16597330
    num cache misses                 |      13642 |      13525 |      12947 |      12925 |      12952 |      12903 |      12916 |      12977 |      12898 |      12919 |      12858 |      12914 |      12943 |      12917 |      13009 |      13062 |      13062 |      13002 |      12882 |      12907 |      12920 |      12895 |      12908 |      12929 |      12907 |      12937 |      13021 |      12965 |      13021 |      12955 |      13546 |      13685
    miss rate                        |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08%
    mpki                             |       0.14 |       0.14 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13 |       0.14 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13 |       0.14 |       0.14 |       0.14 |       0.14 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   64139670 |   62049398 |   61542613 |   61531709 |   61541018 |   61527361 |   61563000 |   61576226 |   61482702 |   61488356 |   61521391 |   61531443 |   61552246 |   61522922 |   61701366 |   61824420 |   61731254 |   61550863 |   61516169 |   61502449 |   61526592 |   61512228 |   61536795 |   61554713 |   61471929 |   61482855 |   61628149 |   61589939 |   61645072 |   61532172 |   62098232 |   64171986
    num cache misses                 |     755311 |     729815 |     724462 |     724206 |     724492 |     724129 |     724821 |     725251 |     723353 |     723550 |     723943 |     724291 |     724641 |     724003 |     726258 |     727336 |     726648 |     724605 |     723924 |     723759 |     724111 |     723849 |     724234 |     724729 |     723196 |     723435 |     725846 |     725375 |     725901 |     724151 |     731118 |     755805
    miss rate                        |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18% |      1.18%
    mpki                             |       7.55 |       7.54 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55 |       7.55
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     772920 |     746565 |     740589 |     740310 |     740620 |     740207 |     740908 |     741411 |     739418 |     739630 |     739952 |     740372 |     740777 |     740095 |     742417 |     743579 |     742908 |     740763 |     739960 |     739826 |     740215 |     739917 |     740303 |     740824 |     739246 |     739550 |     742058 |     741497 |     742096 |     740246 |     747917 |     773433
    num cache misses                 |     408109 |     393167 |     389172 |     388872 |     389052 |     388618 |     389289 |     389764 |     388030 |     388420 |     388302 |     388745 |     389067 |     388718 |     390384 |     391202 |     390678 |     389467 |     388250 |     388455 |     388817 |     388624 |     388774 |     389306 |     388193 |     388593 |     390249 |     389755 |     390204 |     389071 |     393878 |     408435
    miss rate                        |     52.80% |     52.66% |     52.55% |     52.53% |     52.53% |     52.50% |     52.54% |     52.57% |     52.48% |     52.52% |     52.48% |     52.51% |     52.52% |     52.52% |     52.58% |     52.61% |     52.59% |     52.58% |     52.47% |     52.51% |     52.53% |     52.52% |     52.52% |     52.55% |     52.51% |     52.54% |     52.59% |     52.56% |     52.58% |     52.56% |     52.66% |     52.81%
    mpki                             |       4.08 |       4.06 |       4.06 |       4.05 |       4.05 |       4.05 |       4.06 |       4.06 |       4.05 |       4.05 |       4.05 |       4.05 |       4.05 |       4.05 |       4.06 |       4.06 |       4.06 |       4.06 |       4.05 |       4.05 |       4.05 |       4.05 |       4.05 |       4.06 |       4.05 |       4.05 |       4.06 |       4.06 |       4.06 |       4.06 |       4.07 |       4.08
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     412841 |     396894 |     393000 |     392665 |     392877 |     392405 |     393077 |     393587 |     391817 |     392211 |     392071 |     392544 |     392901 |     392507 |     394135 |     395022 |     394519 |     393216 |     392027 |     392251 |     392647 |     392413 |     392550 |     393113 |     391946 |     392421 |     394083 |     393528 |     394025 |     392813 |     397635 |     413143
    num cache misses                 |     403914 |     390221 |     388388 |     388028 |     388235 |     387784 |     388494 |     388985 |     387204 |     387774 |     387581 |     388059 |     388260 |     387990 |     389411 |     390303 |     389702 |     388438 |     387499 |     387725 |     388085 |     387823 |     387986 |     388532 |     387391 |     387806 |     389410 |     388884 |     389287 |     388144 |     390946 |     404302
    miss rate                        |     97.84% |     98.32% |     98.83% |     98.82% |     98.82% |     98.82% |     98.83% |     98.83% |     98.82% |     98.87% |     98.85% |     98.86% |     98.82% |     98.85% |     98.80% |     98.81% |     98.78% |     98.78% |     98.84% |     98.85% |     98.84% |     98.83% |     98.84% |     98.83% |     98.84% |     98.82% |     98.81% |     98.82% |     98.80% |     98.81% |     98.32% |     97.86%
    mpki                             |       4.04 |       4.03 |       4.05 |       4.04 |       4.05 |       4.04 |       4.05 |       4.05 |       4.04 |       4.04 |       4.04 |       4.05 |       4.05 |       4.04 |       4.05 |       4.05 |       4.05 |       4.05 |       4.04 |       4.04 |       4.05 |       4.04 |       4.04 |       4.05 |       4.04 |       4.05 |       4.05 |       4.05 |       4.05 |       4.05 |       4.04 |       4.04
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    1137942 |          0 |    1117327 |          0 |    1113084 |          0 |    1112814 |          0 |    1113620 |          0 |    1112474 |          0 |    1113750 |          0 |    1115113 |          0 |    1111240 |          0 |    1112400 |          0 |    1114507 |          0 |    1114418 |          0 |    1115292 |          0 |    1113198 |          0 |    1119575 |          0 |    1139277 |          0
  average dram access latency (ns)   |      42.94 |        inf |      42.94 |        inf |      42.93 |        inf |      43.03 |        inf |      42.94 |        inf |      42.93 |        inf |      42.91 |        inf |      42.97 |        inf |      42.89 |        inf |      43.06 |        inf |      42.88 |        inf |      42.91 |        inf |      42.92 |        inf |      42.98 |        inf |      43.00 |        inf |      42.91 |        inf
  average dram queueing delay        |       5.51 |       0.00 |       5.51 |       0.00 |       5.50 |       0.00 |       5.60 |       0.00 |       5.51 |       0.00 |       5.50 |       0.00 |       5.48 |       0.00 |       5.54 |       0.00 |       5.46 |       0.00 |       5.63 |       0.00 |       5.45 |       0.00 |       5.48 |       0.00 |       5.49 |       0.00 |       5.55 |       0.00 |       5.57 |       0.00 |       5.48 |       0.00
  average dram bandwidth utilization |     42.00% |      0.00% |     41.00% |      0.00% |     41.00% |      0.00% |     41.00% |      0.00% |     41.00% |      0.00% |     41.00% |      0.00% |     41.00% |      0.00% |     41.00% |      0.00% |     41.00% |      0.00% |     41.00% |      0.00% |     41.00% |      0.00% |     41.00% |      0.00% |     41.00% |      0.00% |     41.00% |      0.00% |     41.00% |      0.00% |     42.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     220872 |     210461 |     209824 |     209538 |     209687 |     209302 |     209972 |     210394 |     208732 |     209099 |     209014 |     209428 |     209724 |     209394 |     210445 |     210790 |     210610 |     209971 |     208956 |     209157 |     209515 |     209312 |     209445 |     209972 |     208820 |     209248 |     210648 |     210330 |     210508 |     209639 |     210509 |     221138
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
