0	324.62
1	324.88
2	325.07
3	325.16
4	325.16
5	325.07
6	324.88
7	324.61

8	324.83
9	325.17
10	325.40
11	325.51
12	325.51
13	325.40
14	325.17
15	324.82

16	325.08
17	325.51
18	325.78
19	325.92
20	325.92
21	325.79
22	325.51
23	325.07

24	325.45
25	325.97
26	326.28
27	326.43
28	326.44
29	326.29
30	325.96
31	325.42

32	326.20
33	326.78
34	327.12
35	327.28
36	327.30
37	327.14
38	326.77
39	326.14

40	326.48
41	327.12
42	327.47
43	327.62
44	327.66
45	327.52
46	327.11
47	326.42

48	326.54
49	327.25
50	327.55
51	327.68
52	327.80
53	327.70
54	327.20
55	326.53

56	326.46
57	327.12
58	327.37
59	327.49
60	327.62
61	327.54
62	327.07
63	326.46

