Epoch,MFU,TemPo,Alternation,Greedy,RoundRobin
96,52.725,54.396879999999996,30.458799999999997,56.63789,61.40491
97,59.74522,54.93217,29.8416,55.226169999999996,62.61427
98,57.24041,50.4279,19.3958,54.62364,61.45797
99,61.97748,44.1231,28.9069,55.784530000000004,61.23352
100,63.621426,51.3977,19.076700000000002,54.91305,62.18135
101,63.249821,60.2141,29.8921,54.90111,62.35807
102,61.7814,58.1031,19.1894,51.1124,59.52831
103,63.659988,53.4524,29.645899999999997,46.664100000000005,52.0178
104,58.35797,58.800489999999996,18.9966,46.4167,56.29131
105,58.50212,61.21047,29.9555,49.2415,40.671099999999996
106,58.52899,62.35273,18.864400000000003,51.712,42.7376
107,57.922,58.5385,28.5499,56.527969999999996,41.2346
108,43.2318,58.13195,23.6704,57.13066,34.7231
109,35.3186,56.69289,29.133499999999998,58.65155,39.8029
110,35.2655,59.71624,24.3281,58.71137,27.2083
111,37.509299999999996,61.22348,29.130699999999997,58.92171,28.9666
112,37.416799999999995,62.18255,30.4403,58.4668,27.094499999999996
113,34.673500000000004,53.7587,29.664299999999997,57.95461,28.232100000000003
114,43.5351,49.652699999999996,30.1794,52.4529,26.8243
115,53.3391,52.5599,29.787599999999998,39.0362,27.939700000000002
116,49.1483,55.55496,62.56631,35.2318,26.604999999999997
117,46.3952,58.027860000000004,28.323300000000003,26.9078,27.663800000000002
118,48.8705,44.1742,24.165799999999997,29.382599999999996,26.4197
119,45.5394,39.564099999999996,30.3639,32.3735,27.4634
120,45.5895,50.2201,19.066200000000002,35.6462,26.260800000000003
121,48.951,50.1779,29.450899999999997,35.594,27.2742
122,42.0529,51.3651,23.948700000000002,35.5517,26.124499999999998
123,35.6458,50.7341,29.3521,35.564099999999996,27.130200000000002
124,40.586,45.4535,55.52327,35.3184,26.006999999999998
125,37.5195,45.6152,28.0038,35.4645,54.3186
126,50.5175,45.525,29.0375,35.4543,25.905900000000003
127,44.585899999999995,45.667,28.9306,35.3949,26.8596
128,49.8922,45.498000000000005,30.6156,35.379000000000005,25.818600000000004
129,49.6897,45.5342,28.5417,31.2374,26.739800000000002
130,49.7401,45.5621,30.026400000000002,31.1541,25.743000000000002
131,49.8486,45.6014,29.9925,31.113799999999998,26.658299999999997
132,36.107299999999995,45.566199999999995,19.166200000000003,31.1483,25.677300000000002
133,30.871499999999997,45.5209,29.970399999999998,31.140300000000003,26.591900000000003
134,38.659400000000005,45.4584,18.9801,31.0967,25.6203
135,38.5873,45.5208,28.513199999999998,31.0343,26.510599999999997
136,45.285799999999995,45.4989,18.591700000000003,25.104799999999997,25.570999999999998
137,45.379599999999996,45.5409,28.219700000000003,24.520400000000002,51.852000000000004
138,45.5654,45.597300000000004,28.8029,23.450200000000002,25.5278
139,45.4541,45.6112,29.4048,23.299500000000002,26.4039
140,45.4508,45.6332,28.2367,23.3048,25.490000000000002
141,45.3108,36.1005,27.407400000000003,23.338,26.372
142,45.314099999999996,31.824199999999998,27.9135,23.268700000000003,25.457099999999997
143,45.507999999999996,30.949800000000003,27.1406,23.305100000000003,26.325899999999997
144,45.4046,30.89,27.643300000000004,23.199599999999997,25.427799999999998
145,45.3767,30.9598,26.913899999999998,23.174300000000002,26.3014
146,45.2883,30.8634,27.4148,23.1376,25.402299999999997
147,45.3338,30.878300000000003,26.719700000000003,17.343600000000002,26.256
148,45.4735,30.789099999999998,27.2038,16.4339,25.379600000000003
149,45.3956,23.1289,26.553199999999997,15.607300000000002,26.257800000000003
150,45.479600000000005,21.0017,27.011400000000002,15.570900000000002,25.359499999999997
151,45.366,19.6,26.409999999999997,15.5854,26.215000000000003
152,45.3832,19.527099999999997,26.872799999999998,15.5516,25.3423
153,45.3554,19.519799999999996,26.2864,11.448999999999998,26.191200000000002
154,45.278099999999995,19.526600000000002,26.742199999999997,11.436999999999998,25.3251
155,45.5022,19.435899999999997,26.1798,11.415599999999998,53.3398
156,45.3617,19.438899999999997,26.629199999999997,11.386899999999997,25.310899999999997
157,45.3087,13.469499999999996,26.087699999999998,11.366900000000001,26.184600000000003
158,45.4314,,26.5343,11.342599999999997,25.298000000000002
159,36.0009,,26.0081,11.3296,26.1751
160,33.4708,,26.459400000000002,11.311900000000001,25.2862
161,30.954,,25.938899999999997,11.302399999999999,41.6469
162,30.851999999999997,,26.402500000000003,11.2879,25.275399999999998
