                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    num misses                       |       1890 |       1881 |       1879 |       1881 |       1878 |       1881 |       1879 |       1879 |       1881 |       1879 |       1878 |       1882 |       1881 |       1880 |       1885 |       1881 |       1881 |       1881 |       1879 |       1881 |       1881 |       1881 |       1881 |       1881 |       1881 |       1879 |       1882 |       1881 |       1881 |       1881 |       1881 |       1890
    miss rate                        |     19.06% |     19.01% |     18.99% |     19.00% |     18.99% |     19.00% |     18.99% |     18.99% |     19.01% |     18.99% |     18.99% |     19.01% |     19.00% |     19.00% |     19.03% |     19.01% |     19.01% |     19.01% |     18.99% |     19.00% |     19.00% |     19.01% |     19.01% |     19.00% |     19.01% |     18.99% |     19.01% |     19.00% |     19.01% |     19.01% |     19.00% |     19.06%
    mpki                             |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    8463487 |    8380988 |    8370054 |    8392858 |    8366295 |    8390224 |    8367196 |    8366831 |    8378753 |    8368093 |    8363018 |    8396769 |    8389026 |    8373854 |    8410149 |    8381383 |    8378037 |    8376850 |    8369655 |    8393298 |    8390319 |    8386074 |    8383709 |    8392978 |    8374872 |    8367404 |    8397965 |    8392567 |    8382318 |    8383190 |    8393224 |    8463681
    num cache misses                 |      54736 |      54670 |      54691 |      54700 |      54684 |      54683 |      54716 |      54690 |      54701 |      54676 |      54676 |      54680 |      54680 |      54692 |      54681 |      54687 |      54686 |      54683 |      54690 |      54704 |      54681 |      54677 |      54682 |      54685 |      54679 |      54677 |      54692 |      54680 |      54685 |      54695 |      54672 |      54739
    miss rate                        |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65% |      0.65%
    mpki                             |       0.55 |       0.56 |       0.56 |       0.56 |       0.56 |       0.56 |       0.56 |       0.56 |       0.56 |       0.56 |       0.56 |       0.55 |       0.56 |       0.56 |       0.55 |       0.56 |       0.56 |       0.56 |       0.56 |       0.56 |       0.56 |       0.56 |       0.56 |       0.56 |       0.56 |       0.56 |       0.55 |       0.56 |       0.56 |       0.56 |       0.55 |       0.55
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   51750059 |   51163402 |   51085652 |   51247811 |   51058925 |   51229084 |   51065332 |   51062733 |   51147512 |   51071709 |   51035617 |   51275621 |   51220561 |   51112673 |   51370766 |   51166212 |   51142418 |   51133980 |   51082817 |   51250943 |   51229760 |   51199571 |   51182752 |   51248664 |   51119911 |   51066811 |   51284131 |   51245740 |   51172862 |   51179061 |   51250417 |   51751434
    num cache misses                 |      98838 |      97666 |      97503 |      97805 |      97443 |      97782 |      97448 |      97453 |      97615 |      97466 |      97397 |      97881 |      97749 |      97545 |      98066 |      97659 |      97606 |      97583 |      97493 |      97822 |      97780 |      97717 |      97682 |      97813 |      97563 |      97454 |      97887 |      97819 |      97669 |      97688 |      97831 |      98844
    miss rate                        |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19% |      0.19%
    mpki                             |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99 |       0.99
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     153891 |     152657 |     152502 |     152820 |     152437 |     152779 |     152478 |     152457 |     152625 |     152451 |     152381 |     152874 |     152741 |     152548 |     153066 |     152660 |     152598 |     152576 |     152498 |     152837 |     152776 |     152705 |     152674 |     152808 |     152553 |     152446 |     152891 |     152818 |     152672 |     152696 |     152818 |     153895
    num cache misses                 |      85997 |      84811 |      84538 |      84855 |      84470 |      84807 |      84486 |      84477 |      84656 |      84481 |      84422 |      84884 |      84788 |      84568 |      85088 |      84685 |      84657 |      84603 |      84520 |      84852 |      84790 |      84720 |      84698 |      84828 |      84608 |      84481 |      84902 |      84839 |      84666 |      84699 |      84976 |      85999
    miss rate                        |     55.88% |     55.56% |     55.43% |     55.53% |     55.41% |     55.51% |     55.41% |     55.41% |     55.47% |     55.42% |     55.40% |     55.53% |     55.51% |     55.44% |     55.59% |     55.47% |     55.48% |     55.45% |     55.42% |     55.52% |     55.50% |     55.48% |     55.48% |     55.51% |     55.46% |     55.42% |     55.53% |     55.52% |     55.46% |     55.47% |     55.61% |     55.88%
    mpki                             |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      86325 |      85145 |      84859 |      85182 |      84792 |      85135 |      84812 |      84805 |      84975 |      84803 |      84742 |      85210 |      85113 |      84889 |      85421 |      85011 |      84973 |      84926 |      84848 |      85174 |      85118 |      85044 |      85021 |      85151 |      84929 |      84810 |      85226 |      85172 |      84997 |      85023 |      85304 |      86322
    num cache misses                 |      85800 |      84681 |      84425 |      84722 |      84384 |      84718 |      84363 |      84404 |      84539 |      84402 |      84312 |      84799 |      84684 |      84463 |      84994 |      84591 |      84556 |      84542 |      84437 |      84722 |      84731 |      84665 |      84623 |      84739 |      84550 |      84419 |      84828 |      84770 |      84623 |      84588 |      84831 |      85794
    miss rate                        |     99.39% |     99.46% |     99.49% |     99.46% |     99.52% |     99.51% |     99.47% |     99.53% |     99.49% |     99.53% |     99.49% |     99.52% |     99.50% |     99.50% |     99.50% |     99.51% |     99.51% |     99.55% |     99.52% |     99.47% |     99.55% |     99.55% |     99.53% |     99.52% |     99.55% |     99.54% |     99.53% |     99.53% |     99.56% |     99.49% |     99.45% |     99.39%
    mpki                             |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86 |       0.86
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     235055 |          0 |     233361 |          0 |     232874 |          0 |     233780 |          0 |     233263 |          0 |     233652 |          0 |     233056 |          0 |     233299 |          0 |     233194 |          0 |     232762 |          0 |     233287 |          0 |     233946 |          0 |     233541 |          0 |     233173 |          0 |     234287 |          0 |     235112 |          0
  average dram access latency (ns)   |     308.12 |        inf |     307.97 |        inf |     383.40 |        inf |     299.18 |        inf |     393.17 |        inf |     301.81 |        inf |     344.17 |        inf |     306.49 |        inf |     313.31 |        inf |     327.58 |        inf |     479.95 |        inf |     296.05 |        inf |     301.08 |        inf |     374.56 |        inf |     289.35 |        inf |     355.68 |        inf
  average dram queueing delay        |     270.69 |       0.00 |     270.54 |       0.00 |     345.97 |       0.00 |     261.75 |       0.00 |     355.75 |       0.00 |     264.38 |       0.00 |     306.74 |       0.00 |     269.06 |       0.00 |     275.88 |       0.00 |     290.15 |       0.00 |     442.52 |       0.00 |     258.62 |       0.00 |     263.65 |       0.00 |     337.13 |       0.00 |     251.92 |       0.00 |     318.25 |       0.00
  average dram bandwidth utilization |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00% |     12.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      47274 |      46690 |      46565 |      46738 |      46542 |      46728 |      46544 |      46551 |      46633 |      46548 |      46523 |      46772 |      46713 |      46590 |      46878 |      46660 |      46630 |      46626 |      46571 |      46737 |      46732 |      46688 |      46662 |      46739 |      46613 |      46567 |      46781 |      46744 |      46662 |      46666 |      46760 |      47280
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
