                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    miss rate                        |      0.86% |      0.86% |      0.86% |      0.86% |      0.86% |      0.86% |      0.86% |      0.86% |      0.86% |      0.86% |      0.87% |      0.86% |      0.86% |      0.86% |      0.86% |      0.86% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |     34.08% |     34.08% |     34.08% |     34.08% |     34.08% |     34.08% |     34.08% |     34.08%
    mpki                             |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.78 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |      48.53 |      48.53 |      48.53 |      48.53 |      48.53 |      48.53 |      48.53 |      48.53
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   49135013 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137
    num cache misses                 |    8879963 |    8879975 |    8879936 |    8879914 |    8879966 |    8879944 |    8879937 |    8879979 |    8879906 |    8880020 |    8879924 |    8879920 |    8879944 |    8879927 |    8879941 |    8879937 |     554092 |     554095 |     554093 |     554105 |     554104 |     554080 |     554113 |     554111 |        202 |        202 |        202 |        202 |        202 |        202 |        202 |        202
    miss rate                        |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |     18.07% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |      88.71 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    8958465 |    8958191 |    8957914 |    8958090 |    8958196 |    8958341 |    8958107 |    8958368 |    8958055 |    8958280 |    8958484 |    8958159 |    8957989 |    8958219 |    8958339 |    8957989 |     558778 |     558783 |     558776 |     558787 |     558791 |     558756 |     558793 |     558797 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491
    num cache misses                 |    6006076 |    6007879 |    6006641 |    6006566 |    6007930 |    6005995 |    6007233 |    6010394 |    6005770 |    6012764 |    6003940 |    6006902 |    6007049 |    6003700 |    6007852 |    6007762 |      29977 |      29999 |      29989 |      29980 |      29994 |      29980 |      29984 |      29994 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522
    miss rate                        |     67.04% |     67.07% |     67.05% |     67.05% |     67.07% |     67.04% |     67.06% |     67.09% |     67.04% |     67.12% |     67.02% |     67.06% |     67.06% |     67.02% |     67.06% |     67.07% |      5.36% |      5.37% |      5.37% |      5.37% |      5.37% |      5.37% |      5.37% |      5.37% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |      60.00 |      60.02 |      60.01 |      60.00 |      60.02 |      60.00 |      60.01 |      60.04 |      60.00 |      60.07 |      59.98 |      60.01 |      60.01 |      59.98 |      60.02 |      60.02 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6006183 |    6007988 |    6006747 |    6006677 |    6008035 |    6006086 |    6007331 |    6010492 |    6005863 |    6012867 |    6004038 |    6007016 |    6007152 |    6003798 |    6007958 |    6007888 |      33001 |      33024 |      33011 |      32999 |      33018 |      32993 |      33000 |      33020 |        634 |        634 |        634 |        634 |        634 |        634 |        634 |        634
    num cache misses                 |    5376283 |    5379318 |    5377879 |    5378082 |    5379290 |    5376305 |    5378400 |    5382550 |    5377200 |    5386888 |    5373183 |    5377874 |    5378773 |    5373337 |    5379060 |    5379623 |      27681 |      27697 |      27687 |      27682 |      27694 |      27668 |      27674 |      27694 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522
    miss rate                        |     89.51% |     89.54% |     89.53% |     89.54% |     89.53% |     89.51% |     89.53% |     89.55% |     89.53% |     89.59% |     89.49% |     89.53% |     89.54% |     89.50% |     89.53% |     89.54% |     83.88% |     83.87% |     83.87% |     83.89% |     83.88% |     83.86% |     83.86% |     83.87% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33%
    mpki                             |      53.71 |      53.74 |      53.72 |      53.73 |      53.74 |      53.71 |      53.73 |      53.77 |      53.72 |      53.81 |      53.68 |      53.72 |      53.73 |      53.68 |      53.74 |      53.74 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   18813903 |          0 |   18814603 |          0 |   18813914 |          0 |   18824434 |          0 |   18830549 |          0 |   18804953 |          0 |   18806981 |          0 |   18819992 |          0 |      59884 |          0 |      59871 |          0 |      59862 |          0 |      59868 |          0 |       1044 |          0 |       1044 |          0 |       1044 |          0 |       1044 |          0
  average dram access latency (ns)   |      99.17 |        inf |      99.35 |        inf |      99.12 |        inf |      98.89 |        inf |      98.83 |        inf |      99.01 |        inf |      99.84 |        inf |      99.14 |        inf |      32.06 |        inf |      32.07 |        inf |      32.07 |        inf |      32.08 |        inf |      37.86 |        inf |      37.68 |        inf |      37.63 |        inf |      37.93 |        inf
  average dram queueing delay        |      67.31 |       0.00 |      67.49 |       0.00 |      67.26 |       0.00 |      67.03 |       0.00 |      66.96 |       0.00 |      67.14 |       0.00 |      67.98 |       0.00 |      67.28 |       0.00 |       0.20 |       0.00 |       0.20 |       0.00 |       0.21 |       0.00 |       0.22 |       0.00 |       6.00 |       0.00 |       5.82 |       0.00 |       5.76 |       0.00 |       6.07 |       0.00
  average dram bandwidth utilization |     38.00% |      0.00% |     38.00% |      0.00% |     38.00% |      0.00% |     38.00% |      0.00% |     38.00% |      0.00% |     38.00% |      0.00% |     38.00% |      0.00% |     38.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |    1344864 |    1344847 |    1344814 |    1344819 |    1344834 |    1344844 |    1344824 |    1344797 |    1344817 |    1344823 |    1344822 |    1344804 |    1344848 |    1344860 |    1344847 |    1344789 |      27334 |      27349 |      27337 |      27331 |      27346 |      27323 |      27326 |      27348 |        124 |        124 |        124 |        124 |        124 |        124 |        124 |        124
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
