0	356.83
1	357.55
2	358.15
3	358.45
4	358.45
5	358.15
6	357.54
7	356.80

8	357.28
9	358.03
10	358.65
11	358.96
12	358.97
13	358.65
14	358.02
15	357.26

16	358.44
17	359.22
18	359.87
19	360.20
20	360.20
21	359.86
22	359.22
23	358.44

24	358.15
25	358.94
26	359.60
27	359.93
28	359.93
29	359.59
30	358.93
31	358.14

32	356.10
33	356.89
34	357.54
35	357.87
36	357.87
37	357.53
38	356.88
39	356.10

40	355.03
41	355.79
42	356.42
43	356.74
44	356.74
45	356.42
46	355.79
47	355.03

48	354.12
49	354.83
50	355.43
51	355.75
52	355.75
53	355.43
54	354.83
55	354.12

56	353.74
57	354.42
58	354.99
59	355.30
60	355.30
61	354.99
62	354.41
63	353.73

