                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    num misses                       |      22059 |      22101 |      22093 |      21985 |      22090 |      21954 |      22093 |      21972 |      21929 |      21929 |      21952 |      21930 |      21964 |      22071 |      21920 |      22041 |      21900 |      22092 |      22083 |      21961 |      22093 |      21961 |      22092 |      21950 |      21941 |      21858 |      21918 |      21932 |      21911 |      22071 |      21971 |      22080
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.07% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.22 |       0.22 |       0.22 |       0.23 |       0.22 |       0.23 |       0.22 |       0.23 |       0.24 |       0.24 |       0.23 |       0.24 |       0.23 |       0.22 |       0.24 |       0.23 |       0.24 |       0.22 |       0.22 |       0.23 |       0.22 |       0.23 |       0.22 |       0.24 |       0.24 |       0.25 |       0.24 |       0.24 |       0.24 |       0.22 |       0.23 |       0.22
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      22083 |      22125 |      22117 |      22009 |      22114 |      21978 |      22117 |      21996 |      21953 |      21953 |      21976 |      21954 |      21988 |      22095 |      21944 |      22065 |      21924 |      22116 |      22107 |      21985 |      22117 |      21985 |      22116 |      21974 |      21965 |      21882 |      21942 |      21956 |      21935 |      22095 |      21995 |      22104
    num misses                       |      10097 |      10139 |      10131 |      10023 |      10128 |       9992 |      10131 |      10010 |       9967 |       9967 |       9990 |       9968 |      10002 |      10109 |       9958 |      10079 |       9938 |      10130 |      10121 |       9999 |      10131 |       9999 |      10130 |       9988 |       9979 |       9896 |       9956 |       9970 |       9949 |      10109 |      10009 |      10118
    miss rate                        |     45.72% |     45.83% |     45.81% |     45.54% |     45.80% |     45.46% |     45.81% |     45.51% |     45.40% |     45.40% |     45.46% |     45.40% |     45.49% |     45.75% |     45.38% |     45.68% |     45.33% |     45.80% |     45.78% |     45.48% |     45.81% |     45.48% |     45.80% |     45.45% |     45.43% |     45.22% |     45.37% |     45.41% |     45.36% |     45.75% |     45.51% |     45.77%
    mpki                             |       0.10 |       0.10 |       0.10 |       0.11 |       0.10 |       0.11 |       0.10 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.10 |       0.11 |       0.10 |       0.11 |       0.10 |       0.10 |       0.11 |       0.10 |       0.11 |       0.10 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.11 |       0.10 |       0.11 |       0.10
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   11109423 |   11283194 |   11259612 |   10801868 |   11239170 |   10678905 |   11258002 |   10741816 |   10564981 |   10558345 |   10665503 |   10568253 |   10714100 |   11166358 |   10530766 |   11040619 |   10451532 |   11256772 |   11220461 |   10692570 |   11258512 |   10690947 |   11251314 |   10646304 |   10620011 |   10274031 |   10518330 |   10584822 |   10502516 |   11162114 |   10731912 |   11194746
    num cache misses                 |       6838 |       7242 |       7104 |       6800 |       7165 |       6750 |       7185 |       6802 |       6677 |       6650 |       6849 |       6726 |       6776 |       7090 |       6756 |       7161 |       6753 |       7330 |       7150 |       6776 |       7189 |       6783 |       7217 |       6786 |       6979 |       6661 |       6742 |       6833 |       6745 |       7200 |       6815 |       6871
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.07% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.07% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.08 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   37461664 |   38274210 |   38164034 |   36022370 |   38068498 |   35447449 |   38156486 |   35741444 |   34914263 |   34883216 |   35384765 |   34929640 |   35611916 |   37727951 |   34754225 |   37139778 |   34383484 |   38150748 |   37980967 |   35511283 |   38158891 |   35503699 |   38125232 |   35294793 |   35171664 |   33553373 |   34695957 |   35007210 |   34621788 |   37708086 |   35695160 |   37860571
    num cache misses                 |     676616 |     679893 |     679282 |     671732 |     679106 |     669972 |     679446 |     670914 |     668129 |     667977 |     669798 |     668185 |     670461 |     677856 |     667604 |     676139 |     666492 |     679678 |     678753 |     670005 |     679418 |     670064 |     679295 |     669358 |     669346 |     663709 |     667280 |     668344 |     667202 |     678117 |     670902 |     677864
    miss rate                        |      1.81% |      1.78% |      1.78% |      1.86% |      1.78% |      1.89% |      1.78% |      1.88% |      1.91% |      1.91% |      1.89% |      1.91% |      1.88% |      1.80% |      1.92% |      1.82% |      1.94% |      1.78% |      1.79% |      1.89% |      1.78% |      1.89% |      1.78% |      1.90% |      1.90% |      1.98% |      1.92% |      1.91% |      1.93% |      1.80% |      1.88% |      1.79%
    mpki                             |       6.89 |       6.79 |       6.80 |       7.08 |       6.82 |       7.16 |       6.81 |       7.12 |       7.24 |       7.24 |       7.17 |       7.23 |       7.14 |       6.86 |       7.26 |       6.94 |       7.32 |       6.81 |       6.83 |       7.15 |       6.81 |       7.15 |       6.81 |       7.18 |       7.20 |       7.44 |       7.27 |       7.22 |       7.28 |       6.86 |       7.13 |       6.84
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     857869 |     862267 |     861424 |     851698 |     861214 |     849389 |     861648 |     850641 |     847012 |     846795 |     849244 |     847115 |     850054 |     859602 |     846428 |     857450 |     844993 |     862033 |     860779 |     849499 |     861638 |     849556 |     861509 |     848668 |     848744 |     841371 |     846041 |     847442 |     845895 |     859963 |     850590 |     859501
    num cache misses                 |     649118 |     653282 |     652488 |     644437 |     652364 |     642434 |     652670 |     643522 |     640639 |     640467 |     642553 |     640728 |     643052 |     651037 |     640185 |     649378 |     639001 |     653340 |     652078 |     642686 |     652727 |     642667 |     652760 |     641961 |     642366 |     636104 |     640008 |     641262 |     639735 |     651448 |     643545 |     650602
    miss rate                        |     75.67% |     75.76% |     75.75% |     75.66% |     75.75% |     75.63% |     75.75% |     75.65% |     75.64% |     75.63% |     75.66% |     75.64% |     75.65% |     75.74% |     75.63% |     75.73% |     75.62% |     75.79% |     75.75% |     75.65% |     75.75% |     75.65% |     75.77% |     75.64% |     75.68% |     75.60% |     75.65% |     75.67% |     75.63% |     75.75% |     75.66% |     75.70%
    mpki                             |       6.61 |       6.53 |       6.53 |       6.79 |       6.55 |       6.87 |       6.54 |       6.83 |       6.94 |       6.94 |       6.88 |       6.94 |       6.85 |       6.59 |       6.96 |       6.66 |       7.01 |       6.55 |       6.56 |       6.86 |       6.54 |       6.86 |       6.54 |       6.89 |       6.91 |       7.13 |       6.97 |       6.93 |       6.98 |       6.59 |       6.84 |       6.56
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     823535 |     828414 |     827526 |     817603 |     827307 |     815101 |     827688 |     816449 |     812845 |     812636 |     815151 |     812932 |     815869 |     825693 |     812253 |     823528 |     810749 |     828365 |     826954 |     815404 |     827758 |     815376 |     827757 |     814486 |     814785 |     807105 |     812027 |     813527 |     811683 |     826094 |     816418 |     825368
    num cache misses                 |     647302 |     651892 |     651178 |     643014 |     650844 |     640963 |     651083 |     641977 |     639918 |     639693 |     641337 |     639508 |     641633 |     649742 |     638605 |     647806 |     637279 |     651575 |     650527 |     641116 |     651248 |     641143 |     651150 |     640379 |     641138 |     634849 |     638834 |     640076 |     638262 |     649937 |     642324 |     648919
    miss rate                        |     78.60% |     78.69% |     78.69% |     78.65% |     78.67% |     78.64% |     78.66% |     78.63% |     78.73% |     78.72% |     78.68% |     78.67% |     78.64% |     78.69% |     78.62% |     78.66% |     78.60% |     78.66% |     78.67% |     78.63% |     78.68% |     78.63% |     78.66% |     78.62% |     78.69% |     78.66% |     78.67% |     78.68% |     78.63% |     78.68% |     78.68% |     78.62%
    mpki                             |       6.59 |       6.51 |       6.52 |       6.78 |       6.53 |       6.85 |       6.52 |       6.81 |       6.93 |       6.93 |       6.87 |       6.92 |       6.83 |       6.57 |       6.94 |       6.65 |       7.00 |       6.53 |       6.54 |       6.84 |       6.52 |       6.84 |       6.53 |       6.87 |       6.90 |       7.12 |       6.96 |       6.92 |       6.96 |       6.58 |       6.82 |       6.55
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    1815367 |          0 |    1838177 |          0 |    1836213 |          0 |    1814605 |          0 |    1836707 |          0 |    1811955 |          0 |    1836899 |          0 |    1812344 |          0 |    1810432 |          0 |    1802317 |          0 |    1809286 |          0 |    1808714 |          0 |    1809132 |          0 |    1833743 |          0 |    1810388 |          0 |    1830263 |          0
  average dram access latency (ns)   |    7642.95 |        inf |     108.69 |        inf |     222.94 |        inf |    3458.66 |        inf |     165.97 |        inf |    4014.40 |        inf |     165.90 |        inf |    4037.50 |        inf |    3729.43 |        inf |    4587.99 |        inf |    4338.05 |        inf |    3003.60 |        inf |    5613.04 |        inf |     305.36 |        inf |    5991.73 |        inf |    4024.22 |        inf
  average dram queueing delay        |    7605.52 |       0.00 |      71.26 |       0.00 |     185.51 |       0.00 |    3421.23 |       0.00 |     128.54 |       0.00 |    3976.97 |       0.00 |     128.47 |       0.00 |    4000.07 |       0.00 |    3692.00 |       0.00 |    4550.56 |       0.00 |    4300.62 |       0.00 |    2966.17 |       0.00 |    5575.61 |       0.00 |     267.94 |       0.00 |    5954.30 |       0.00 |    3986.79 |       0.00
  average dram bandwidth utilization |     43.00% |      0.00% |     43.00% |      0.00% |     43.00% |      0.00% |     43.00% |      0.00% |     43.00% |      0.00% |     43.00% |      0.00% |     43.00% |      0.00% |     43.00% |      0.00% |     43.00% |      0.00% |     43.00% |      0.00% |     43.00% |      0.00% |     43.00% |      0.00% |     43.00% |      0.00% |     43.00% |      0.00% |     43.00% |      0.00% |     43.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     548293 |     552198 |     551556 |     543827 |     551287 |     541849 |     551559 |     542875 |     540361 |     540203 |     541903 |     540241 |     542462 |     550114 |     539563 |     548297 |     538349 |     552002 |     551030 |     542025 |     551628 |     542013 |     551576 |     541285 |     541623 |     535678 |     539526 |     540638 |     539153 |     550371 |     542950 |     549822
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
