                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    num cache accesses               |    8337585 |    8313335 |    8325087 |    8323656 |    8328561 |    8327945 |    8328110 |    8327446 |    8328877 |    8328702 |    8324942 |    8325130 |    8326369 |    8326332 |    8324781 |    8325010 |    8328067 |    8326881 |    8324008 |    8323374 |    8323952 |    8323926 |    8320456 |    8320584 |    8324297 |    8324854 |    8324299 |    8322612 |    8325739 |    8324878 |    8311586 |    8335778
    num cache misses                 |        366 |        331 |        283 |        269 |        245 |        237 |        228 |        225 |        209 |        210 |        246 |        250 |        240 |        246 |        237 |        255 |        233 |        217 |        273 |        268 |        247 |        246 |        276 |        281 |        244 |        261 |        299 |        279 |        256 |        238 |        345 |        375
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   20793777 |   20733298 |   20762616 |   20759048 |   20771278 |   20769743 |   20770154 |   20768499 |   20772065 |   20771628 |   20762255 |   20762723 |   20765812 |   20765721 |   20761854 |   20762425 |   20770047 |   20767089 |   20759926 |   20758346 |   20759786 |   20759723 |   20751070 |   20751390 |   20760646 |   20762033 |   20760651 |   20756444 |   20764241 |   20762095 |   20728938 |   20789272
    num cache misses                 |    1073763 |    1070641 |    1072158 |    1071976 |    1072608 |    1072524 |    1072549 |    1072461 |    1072645 |    1072622 |    1072139 |    1072164 |    1072325 |    1072322 |    1072120 |    1072151 |    1072539 |    1072389 |    1072024 |    1071941 |    1072011 |    1072009 |    1071567 |    1071583 |    1072059 |    1072127 |    1072060 |    1071842 |    1072243 |    1072133 |    1070416 |    1073532
    miss rate                        |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16% |      5.16%
    mpki                             |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73 |      10.73
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1074202 |    1071064 |    1072521 |    1072335 |    1072922 |    1072829 |    1072845 |    1072753 |    1072923 |    1072902 |    1072469 |    1072497 |    1072639 |    1072643 |    1072431 |    1072480 |    1072847 |    1072681 |    1072393 |    1072307 |    1072355 |    1072352 |    1071951 |    1071972 |    1072393 |    1072469 |    1072451 |    1072225 |    1072581 |    1072456 |    1070869 |    1073995
    num cache misses                 |      12982 |      12569 |      12110 |      11960 |      11774 |      11736 |      11684 |      11634 |      11593 |      11586 |      11816 |      11857 |      11824 |      11841 |      11802 |      11834 |      11765 |      11674 |      12061 |      12009 |      11882 |      11879 |      12115 |      12118 |      11849 |      11908 |      12239 |      12070 |      11907 |      11807 |      12690 |      13039
    miss rate                        |      1.21% |      1.17% |      1.13% |      1.12% |      1.10% |      1.09% |      1.09% |      1.08% |      1.08% |      1.08% |      1.10% |      1.11% |      1.10% |      1.10% |      1.10% |      1.10% |      1.10% |      1.09% |      1.12% |      1.12% |      1.11% |      1.11% |      1.13% |      1.13% |      1.10% |      1.11% |      1.14% |      1.13% |      1.11% |      1.10% |      1.19% |      1.21%
    mpki                             |       0.13 |       0.13 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.13 |       0.13
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      13055 |      12661 |      12190 |      12050 |      11843 |      11804 |      11752 |      11701 |      11662 |      11656 |      11900 |      11940 |      11898 |      11916 |      11876 |      11908 |      11840 |      11749 |      12157 |      12107 |      11979 |      11976 |      12223 |      12226 |      11939 |      11989 |      12331 |      12174 |      11989 |      11892 |      12798 |      13127
    num cache misses                 |      12380 |      12412 |      11680 |      11828 |      11521 |      11547 |      11537 |      11580 |      11540 |      11556 |      11738 |      11689 |      11699 |      11675 |      11761 |      11723 |      11527 |      11651 |      11776 |      11838 |      11831 |      11831 |      12050 |      12042 |      11804 |      11728 |      11711 |      11880 |      11681 |      11769 |      12540 |      12533
    miss rate                        |     94.83% |     98.03% |     95.82% |     98.16% |     97.28% |     97.82% |     98.17% |     98.97% |     98.95% |     99.14% |     98.64% |     97.90% |     98.33% |     97.98% |     99.03% |     98.45% |     97.36% |     99.17% |     96.87% |     97.78% |     98.76% |     98.79% |     98.58% |     98.50% |     98.87% |     97.82% |     94.97% |     97.59% |     97.43% |     98.97% |     97.98% |     95.47%
    mpki                             |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.12 |       0.13 |       0.13
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      24093 |          0 |      24268 |          0 |      23670 |          0 |      23892 |          0 |      23556 |          0 |      23581 |          0 |      23803 |          0 |      23836 |          0 |      23542 |          0 |      23474 |          0 |      23664 |          0 |      23794 |          0 |      23576 |          0 |      23643 |          0 |      24521 |          0 |      24456 |          0
  average dram access latency (ns)   |      38.60 |        inf |      38.36 |        inf |      38.16 |        inf |      38.20 |        inf |      38.29 |        inf |      38.17 |        inf |      38.22 |        inf |      38.38 |        inf |      38.31 |        inf |      38.33 |        inf |      38.13 |        inf |      38.26 |        inf |      38.09 |        inf |      38.13 |        inf |      38.31 |        inf |      38.54 |        inf
  average dram queueing delay        |       1.17 |       0.00 |       0.93 |       0.00 |       0.73 |       0.00 |       0.77 |       0.00 |       0.86 |       0.00 |       0.74 |       0.00 |       0.79 |       0.00 |       0.95 |       0.00 |       0.88 |       0.00 |       0.90 |       0.00 |       0.70 |       0.00 |       0.83 |       0.00 |       0.67 |       0.00 |       0.70 |       0.00 |       0.88 |       0.00 |       1.11 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      12099 |      12104 |      11444 |      11581 |      11298 |      11327 |      11303 |      11347 |      11305 |      11324 |      11490 |      11452 |      11447 |      11438 |      11506 |      11479 |      11289 |      11401 |      11525 |      11574 |      11567 |      11569 |      11767 |      11760 |      11541 |      11483 |      11468 |      11618 |      11441 |      11509 |      12215 |      12230
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
