0	376.44
1	377.68
2	378.81
3	379.37
4	379.40
5	378.81
6	377.74
7	376.48

8	376.60
9	377.88
10	379.04
11	379.61
12	379.64
13	379.04
14	377.93
15	376.63

16	376.79
17	378.14
18	379.32
19	379.92
20	379.93
21	379.33
22	378.15
23	376.83

24	376.89
25	378.26
26	379.46
27	380.07
28	380.09
29	379.48
30	378.27
31	376.92

32	376.88
33	378.24
34	379.43
35	380.05
36	380.08
37	379.46
38	378.28
39	376.89

40	376.77
41	378.10
42	379.27
43	379.88
44	379.91
45	379.30
46	378.14
47	376.78

48	376.57
49	377.88
50	378.99
51	379.59
52	379.59
53	379.01
54	377.87
55	376.58

56	376.41
57	377.69
58	378.77
59	379.35
60	379.34
61	378.78
62	377.67
63	376.42

