0	321.00
1	321.14
2	321.24
3	321.29
4	321.29
5	321.23
6	321.12
7	320.98

8	321.09
9	321.27
10	321.39
11	321.46
12	321.45
13	321.38
14	321.24
15	321.07

16	321.20
17	321.42
18	321.57
19	321.65
20	321.64
21	321.55
22	321.39
23	321.17

24	321.35
25	321.62
26	321.80
27	321.90
28	321.89
29	321.77
30	321.58
31	321.32

32	321.64
33	321.96
34	322.19
35	322.31
36	322.30
37	322.14
38	321.92
39	321.61

40	321.74
41	322.09
42	322.39
43	322.54
44	322.56
45	322.29
46	322.04
47	321.70

48	321.71
49	322.08
50	322.56
51	322.76
52	322.90
53	322.29
54	322.01
55	321.67

56	321.67
57	322.02
58	322.51
59	322.71
60	322.86
61	322.21
62	321.94
63	321.64

