0	326.58
1	326.93
2	327.17
3	327.30
4	327.30
5	327.17
6	326.93
7	326.58

8	326.85
9	327.30
10	327.61
11	327.75
12	327.75
13	327.61
14	327.30
15	326.85

16	327.17
17	327.75
18	328.11
19	328.29
20	328.29
21	328.11
22	327.75
23	327.17

24	327.64
25	328.35
26	328.77
27	328.96
28	328.96
29	328.77
30	328.35
31	327.64

32	328.59
33	329.43
34	329.89
35	330.10
36	330.10
37	329.89
38	329.43
39	328.59

40	328.95
41	329.86
42	330.34
43	330.55
44	330.55
45	330.34
46	329.86
47	328.95

48	329.04
49	329.95
50	330.42
51	330.62
52	330.62
53	330.42
54	329.95
55	329.04

56	328.94
57	329.76
58	330.18
59	330.36
60	330.36
61	330.18
62	329.76
63	328.94

