0	328.85
1	329.32
2	329.66
3	329.83
4	329.84
5	329.69
6	329.38
7	328.94

8	329.18
9	329.79
10	330.21
11	330.42
12	330.43
13	330.25
14	329.87
15	329.29

16	329.59
17	330.36
18	330.85
19	331.10
20	331.12
21	330.91
22	330.45
23	329.71

24	330.18
25	331.12
26	331.69
27	331.97
28	331.99
29	331.75
30	331.22
31	330.32

32	331.37
33	332.50
34	333.14
35	333.44
36	333.46
37	333.21
38	332.62
39	331.55

40	331.76
41	333.04
42	333.71
43	334.02
44	334.04
45	333.78
46	333.18
47	332.01

48	331.63
49	333.14
50	333.82
51	334.11
52	334.13
53	333.89
54	333.29
55	332.13

56	331.46
57	332.89
58	333.51
59	333.77
60	333.79
61	333.57
62	333.05
63	331.99

