                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    num misses                       |      11106 |      11003 |      11044 |      11225 |      11005 |      11209 |      11201 |      11022 |      11212 |      10999 |      11019 |      11009 |      11215 |      11030 |      11066 |      10910 |      10941 |      11041 |      11002 |      11235 |      10918 |      11213 |      11197 |      11046 |      11203 |      11016 |      11023 |      11047 |      11219 |      11059 |      11010 |      11147
    miss rate                        |     42.80% |     42.59% |     42.68% |     41.56% |     42.59% |     41.52% |     41.77% |     42.63% |     41.53% |     42.58% |     42.62% |     42.60% |     41.54% |     42.64% |     42.72% |     42.83% |     42.45% |     42.67% |     42.59% |     41.58% |     42.85% |     41.53% |     42.37% |     42.68% |     41.77% |     42.62% |     42.63% |     42.68% |     41.55% |     42.71% |     42.60% |     42.89%
    mpki                             |       0.11 |       0.12 |       0.11 |       0.11 |       0.12 |       0.11 |       0.11 |       0.12 |       0.11 |       0.12 |       0.12 |       0.12 |       0.11 |       0.11 |       0.11 |       0.12 |       0.12 |       0.11 |       0.12 |       0.11 |       0.12 |       0.11 |       0.11 |       0.11 |       0.11 |       0.12 |       0.11 |       0.11 |       0.11 |       0.11 |       0.12 |       0.11
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   10490695 |   10221838 |   10329516 |   10816727 |   10229727 |   10761035 |   10748963 |   10271463 |   10771630 |   10209170 |   10259168 |   10240411 |   10782024 |   10295919 |   10387155 |    9969514 |   10054800 |   10316313 |   10218152 |   10832108 |    9997785 |   10776031 |   10735746 |   10334363 |   10755005 |   10251383 |   10274049 |   10338310 |   10793889 |   10364538 |   10242969 |   10601727
    num cache misses                 |       5837 |       5533 |       5527 |       6461 |       5436 |       6477 |       6436 |       5433 |       6531 |       5405 |       5445 |       5378 |       6448 |       5507 |       5980 |       5175 |       5264 |       5783 |       5456 |       6611 |       5248 |       6685 |       6316 |       5525 |       6442 |       5459 |       5401 |       5607 |       6393 |       5556 |       5522 |       5994
    miss rate                        |      0.06% |      0.05% |      0.05% |      0.06% |      0.05% |      0.06% |      0.06% |      0.05% |      0.06% |      0.05% |      0.05% |      0.05% |      0.06% |      0.05% |      0.06% |      0.05% |      0.05% |      0.06% |      0.05% |      0.06% |      0.05% |      0.06% |      0.06% |      0.05% |      0.06% |      0.05% |      0.05% |      0.05% |      0.06% |      0.05% |      0.05% |      0.06%
    mpki                             |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   35328514 |   34619340 |   34903272 |   36186394 |   34640153 |   36039831 |   36008025 |   34750237 |   36067714 |   34585991 |   34717847 |   34668476 |   36094999 |   34814474 |   35055314 |   33953904 |   34178925 |   34868320 |   34609634 |   36227054 |   34028482 |   36079279 |   35973207 |   34916038 |   36023932 |   34697310 |   34757026 |   34926330 |   36126122 |   34995495 |   34675202 |   35620576
    num cache misses                 |     912870 |     904707 |     907555 |     923717 |     904302 |     921922 |     921553 |     905543 |     922436 |     903545 |     905213 |     904604 |     922718 |     906463 |     909885 |     896167 |     898898 |     907318 |     904054 |     924586 |     897017 |     922883 |     921067 |     907587 |     921891 |     904972 |     905693 |     907908 |     922930 |     908605 |     905367 |     916430
    miss rate                        |      2.58% |      2.61% |      2.60% |      2.55% |      2.61% |      2.56% |      2.56% |      2.61% |      2.56% |      2.61% |      2.61% |      2.61% |      2.56% |      2.60% |      2.60% |      2.64% |      2.63% |      2.60% |      2.61% |      2.55% |      2.64% |      2.56% |      2.56% |      2.60% |      2.56% |      2.61% |      2.61% |      2.60% |      2.55% |      2.60% |      2.61% |      2.57%
    mpki                             |       9.36 |       9.48 |       9.43 |       9.24 |       9.47 |       9.26 |       9.26 |       9.45 |       9.26 |       9.47 |       9.45 |       9.46 |       9.25 |       9.44 |       9.41 |       9.58 |       9.54 |       9.43 |       9.47 |       9.24 |       9.57 |       9.26 |       9.27 |       9.42 |       9.26 |       9.46 |       9.45 |       9.42 |       9.25 |       9.41 |       9.47 |       9.32
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1074755 |    1063893 |    1067563 |    1089288 |    1063250 |    1086980 |    1086477 |    1064883 |    1087660 |    1062262 |    1064443 |    1063581 |    1087930 |    1066112 |    1070898 |    1052463 |    1056092 |    1067455 |    1062904 |    1090456 |    1053595 |    1088306 |    1085723 |    1067623 |    1086852 |    1064155 |    1065013 |    1068055 |    1088208 |    1068962 |    1064730 |    1079510
    num cache misses                 |     618203 |     611409 |     613426 |     627737 |     610729 |     626399 |     626016 |     611750 |     626829 |     610142 |     611438 |     610789 |     626849 |     612470 |     616195 |     603998 |     606250 |     613822 |     610493 |     628609 |     604671 |     627576 |     625321 |     613482 |     626178 |     611293 |     611708 |     613763 |     626972 |     614270 |     611928 |     621304
    miss rate                        |     57.52% |     57.47% |     57.46% |     57.63% |     57.44% |     57.63% |     57.62% |     57.45% |     57.63% |     57.44% |     57.44% |     57.43% |     57.62% |     57.45% |     57.54% |     57.39% |     57.41% |     57.50% |     57.44% |     57.65% |     57.39% |     57.67% |     57.59% |     57.46% |     57.61% |     57.44% |     57.44% |     57.47% |     57.62% |     57.46% |     57.47% |     57.55%
    mpki                             |       6.34 |       6.40 |       6.37 |       6.28 |       6.39 |       6.29 |       6.29 |       6.38 |       6.29 |       6.40 |       6.39 |       6.39 |       6.29 |       6.38 |       6.37 |       6.46 |       6.44 |       6.38 |       6.40 |       6.28 |       6.45 |       6.30 |       6.29 |       6.37 |       6.29 |       6.39 |       6.38 |       6.37 |       6.28 |       6.36 |       6.40 |       6.32
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     774276 |     765085 |     767930 |     786872 |     764266 |     785006 |     784530 |     765683 |     785548 |     763480 |     765249 |     764414 |     785640 |     766637 |     771253 |     755143 |     758205 |     768201 |     763912 |     787894 |     756025 |     786340 |     783686 |     768018 |     784722 |     765043 |     765652 |     768329 |     785883 |     769097 |     765792 |     778417
    num cache misses                 |     616810 |     610517 |     612498 |     626561 |     609745 |     625067 |     624827 |     610854 |     625625 |     609198 |     610726 |     610110 |     625667 |     611545 |     615067 |     603121 |     605380 |     612751 |     609492 |     627093 |     603647 |     626092 |     624202 |     612526 |     624909 |     610231 |     610872 |     612943 |     625741 |     613225 |     611046 |     619861
    miss rate                        |     79.66% |     79.80% |     79.76% |     79.63% |     79.78% |     79.63% |     79.64% |     79.78% |     79.64% |     79.79% |     79.81% |     79.81% |     79.64% |     79.77% |     79.75% |     79.87% |     79.84% |     79.76% |     79.79% |     79.59% |     79.84% |     79.62% |     79.65% |     79.75% |     79.63% |     79.76% |     79.78% |     79.78% |     79.62% |     79.73% |     79.79% |     79.63%
    mpki                             |       6.33 |       6.40 |       6.36 |       6.27 |       6.38 |       6.28 |       6.28 |       6.37 |       6.28 |       6.39 |       6.38 |       6.38 |       6.27 |       6.37 |       6.36 |       6.45 |       6.43 |       6.37 |       6.39 |       6.26 |       6.44 |       6.28 |       6.28 |       6.36 |       6.28 |       6.38 |       6.37 |       6.36 |       6.27 |       6.35 |       6.39 |       6.30
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    1713976 |          0 |    1715095 |          0 |    1713632 |          0 |    1755742 |          0 |    1702019 |          0 |    1752273 |          0 |    1749629 |          0 |    1715539 |          0 |    1751373 |          0 |    1710272 |          0 |    1713086 |          0 |    1714876 |          0 |    1752925 |          0 |    1717508 |          0 |    1718794 |          0 |    1714845 |          0
  average dram access latency (ns)   |    6766.01 |        inf |    6808.56 |        inf |    7848.13 |        inf |     108.73 |        inf |    6844.48 |        inf |     169.81 |        inf |     172.85 |        inf |    4532.03 |        inf |     240.31 |        inf |    7890.27 |        inf |    3783.56 |        inf |    3693.39 |        inf |     109.69 |        inf |    5394.56 |        inf |    5889.05 |        inf |    7964.45 |        inf
  average dram queueing delay        |    6728.58 |       0.00 |    6771.13 |       0.00 |    7810.70 |       0.00 |      71.30 |       0.00 |    6807.05 |       0.00 |     132.38 |       0.00 |     135.42 |       0.00 |    4494.60 |       0.00 |     202.88 |       0.00 |    7852.84 |       0.00 |    3746.13 |       0.00 |    3655.96 |       0.00 |      72.26 |       0.00 |    5357.13 |       0.00 |    5851.62 |       0.00 |    7927.02 |       0.00
  average dram bandwidth utilization |     39.00% |      0.00% |     40.00% |      0.00% |     39.00% |      0.00% |     40.00% |      0.00% |     39.00% |      0.00% |     40.00% |      0.00% |     40.00% |      0.00% |     40.00% |      0.00% |     40.00% |      0.00% |     39.00% |      0.00% |     39.00% |      0.00% |     40.00% |      0.00% |     40.00% |      0.00% |     40.00% |      0.00% |     40.00% |      0.00% |     40.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     518528 |     512216 |     514246 |     527537 |     511620 |     526127 |     525830 |     512675 |     526506 |     511053 |     512422 |     511862 |     526642 |     513292 |     516497 |     505192 |     507358 |     514362 |     511330 |     528124 |     505712 |     527027 |     525258 |     514303 |     525941 |     512166 |     512688 |     514516 |     526807 |     515027 |     512754 |     521471
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
