0	324.41
1	324.60
2	324.67
3	324.62
4	324.45
5	324.23
6	323.96
7	323.65

8	324.68
9	324.94
10	325.04
11	324.96
12	324.75
13	324.47
14	324.14
15	323.76

16	324.99
17	325.34
18	325.47
19	325.37
20	325.08
21	324.74
22	324.36
23	323.91

24	325.44
25	325.90
26	326.06
27	325.92
28	325.47
29	325.07
30	324.64
31	324.12

32	326.36
33	326.94
34	327.12
35	326.94
36	326.05
37	325.57
38	325.10
39	324.52

40	326.69
41	327.34
42	327.52
43	327.31
44	326.31
45	325.79
46	325.31
47	324.69

48	326.75
49	327.40
50	327.58
51	327.37
52	326.34
53	325.84
54	325.38
55	324.76

56	326.59
57	327.18
58	327.35
59	327.15
60	326.19
61	325.74
62	325.33
63	324.77

