                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    num accesses                     |   11187272 |   10598536 |   10590108 |   10590333 |   10589943 |   10607923 |   10590140 |   10595357 |   10588874 |   10591542 |   10597545 |   10590688 |   10598709 |   10596797 |   10589976 |   10476917 |   10474788 |   10594621 |   10588611 |   10590775 |   10589897 |   10597587 |   10592408 |   10595370 |   10588894 |   10590194 |   10610969 |   10592140 |   10595483 |   10595876 |   10593305 |   11190275
    num misses                       |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1 |          1
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   49617709 |   46938555 |   46902678 |   46903550 |   46902059 |   46978488 |   46902793 |   46925960 |   46898053 |   46908083 |   46934744 |   46904891 |   46939193 |   46931959 |   46902182 |   46385639 |   46375993 |   46921919 |   46897077 |   46905212 |   46901885 |   46934900 |   46911316 |   46926038 |   46898112 |   46903005 |   46992742 |   46910319 |   46926652 |   46928518 |   46914672 |   49632266
    num misses                       |      52950 |      50050 |      50013 |      50014 |      50012 |      50092 |      50013 |      50038 |      50008 |      50018 |      50046 |      50015 |      50051 |      50044 |      50012 |      49452 |      49442 |      50033 |      50007 |      50015 |      50012 |      50047 |      50021 |      50038 |      50008 |      50013 |      50107 |      50020 |      50038 |      50040 |      50024 |      52966
    miss rate                        |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11%
    mpki                             |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      52951 |      50051 |      50014 |      50015 |      50013 |      50093 |      50014 |      50039 |      50009 |      50019 |      50047 |      50016 |      50052 |      50045 |      50013 |      49453 |      49443 |      50034 |      50008 |      50016 |      50013 |      50048 |      50022 |      50039 |      50009 |      50014 |      50108 |      50021 |      50039 |      50041 |      50025 |      52967
    num misses                       |      52951 |      50051 |      50014 |      50015 |      50013 |      50093 |      50014 |      50039 |      50009 |      50019 |      50047 |      50016 |      50052 |      50045 |      50013 |      49453 |      49443 |      50034 |      50008 |      50016 |      50013 |      50048 |      50022 |      50039 |      50009 |      50014 |      50108 |      50021 |      50039 |      50041 |      50025 |      52967
    miss rate                        |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00%
    mpki                             |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53 |       0.53
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   11187272 |   10598536 |   10590108 |   10590333 |   10589943 |   10607923 |   10590140 |   10595357 |   10588874 |   10591542 |   10597545 |   10590688 |   10598709 |   10596797 |   10589976 |   10476917 |   10474788 |   10594621 |   10588611 |   10590775 |   10589897 |   10597587 |   10592408 |   10595370 |   10588894 |   10590194 |   10610969 |   10592140 |   10595483 |   10595876 |   10593305 |   11190275
    num cache misses                 |       7811 |       7729 |       7503 |       7506 |       7520 |       7524 |       7506 |       7504 |       7508 |       7509 |       7516 |       7508 |       7512 |       7512 |       7494 |       7476 |       7473 |       7489 |       7503 |       7509 |       7509 |       7510 |       7508 |       7509 |       7503 |       7506 |       7524 |       7524 |       7508 |       7509 |       7725 |       7827
    miss rate                        |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07%
    mpki                             |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   49617709 |   46938555 |   46902678 |   46903550 |   46902059 |   46978488 |   46902793 |   46925960 |   46898053 |   46908083 |   46934744 |   46904891 |   46939193 |   46931959 |   46902182 |   46385639 |   46375993 |   46921919 |   46897077 |   46905212 |   46901885 |   46934900 |   46911316 |   46926038 |   46898112 |   46903005 |   46992742 |   46910319 |   46926652 |   46928518 |   46914672 |   49632266
    num cache misses                 |    3390449 |    3204829 |    3202396 |    3202441 |    3202344 |    3207447 |    3202391 |    3203973 |    3202108 |    3202729 |    3204552 |    3202534 |    3204817 |    3204370 |    3202355 |    3166489 |    3165825 |    3203675 |    3202036 |    3202541 |    3202338 |    3204558 |    3202909 |    3203976 |    3202112 |    3202408 |    3208451 |    3202859 |    3204022 |    3204164 |    3203169 |    3391490
    miss rate                        |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83% |      6.83%
    mpki                             |      33.88 |      33.80 |      33.81 |      33.81 |      33.81 |      33.80 |      33.81 |      33.81 |      33.81 |      33.80 |      33.80 |      33.81 |      33.80 |      33.81 |      33.81 |      33.79 |      33.79 |      33.80 |      33.81 |      33.81 |      33.81 |      33.80 |      33.80 |      33.81 |      33.81 |      33.81 |      33.80 |      33.80 |      33.81 |      33.81 |      33.80 |      33.88
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3399400 |    3213893 |    3211210 |    3211329 |    3211184 |    3216269 |    3211154 |    3212649 |    3210926 |    3211421 |    3213252 |    3211258 |    3213541 |    3213260 |    3211032 |    3175217 |    3174561 |    3212385 |    3210815 |    3211288 |    3210943 |    3213211 |    3211766 |    3212772 |    3210915 |    3211236 |    3217225 |    3211590 |    3212779 |    3212858 |    3212219 |    3400431
    num cache misses                 |    3398233 |    3212536 |    3209867 |    3209925 |    3209849 |    3214946 |    3209878 |    3211458 |    3209589 |    3210206 |    3212037 |    3210010 |    3212309 |    3211862 |    3209825 |    3173942 |    3173273 |    3211134 |    3209525 |    3210030 |    3209825 |    3212040 |    3210402 |    3211470 |    3209588 |    3209890 |    3215949 |    3210361 |    3211515 |    3211648 |    3210874 |    3399291
    miss rate                        |     99.97% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.97% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.96% |     99.97%
    mpki                             |      33.96 |      33.89 |      33.88 |      33.88 |      33.89 |      33.88 |      33.88 |      33.88 |      33.89 |      33.88 |      33.88 |      33.88 |      33.88 |      33.88 |      33.88 |      33.87 |      33.87 |      33.88 |      33.89 |      33.88 |      33.88 |      33.88 |      33.88 |      33.88 |      33.89 |      33.88 |      33.88 |      33.88 |      33.88 |      33.89 |      33.89 |      33.96
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3399373 |    3213871 |    3211178 |    3211307 |    3211169 |    3216244 |    3211135 |    3212630 |    3210899 |    3211389 |    3213221 |    3211226 |    3213521 |    3213240 |    3211008 |    3175194 |    3174536 |    3212355 |    3210801 |    3211268 |    3210921 |    3213183 |    3211751 |    3212757 |    3210888 |    3211212 |    3217199 |    3211568 |    3212764 |    3212833 |    3212199 |    3400405
    num cache misses                 |    3396501 |    3212324 |    3209510 |    3209560 |    3209252 |    3214289 |    3209466 |    3211081 |    3209156 |    3209784 |    3211390 |    3209401 |    3211516 |    3211079 |    3208883 |    3173293 |    3172735 |    3210375 |    3209256 |    3209735 |    3209281 |    3211451 |    3210004 |    3211049 |    3209288 |    3209590 |    3215415 |    3209830 |    3210929 |    3211042 |    3210623 |    3397290
    miss rate                        |     99.92% |     99.95% |     99.95% |     99.95% |     99.94% |     99.94% |     99.95% |     99.95% |     99.95% |     99.95% |     99.94% |     99.94% |     99.94% |     99.93% |     99.93% |     99.94% |     99.94% |     99.94% |     99.95% |     99.95% |     99.95% |     99.95% |     99.95% |     99.95% |     99.95% |     99.95% |     99.94% |     99.95% |     99.94% |     99.94% |     99.95% |     99.91%
    mpki                             |      33.94 |      33.88 |      33.88 |      33.88 |      33.88 |      33.87 |      33.88 |      33.88 |      33.88 |      33.88 |      33.88 |      33.88 |      33.87 |      33.88 |      33.87 |      33.86 |      33.86 |      33.88 |      33.88 |      33.88 |      33.88 |      33.88 |      33.88 |      33.88 |      33.88 |      33.88 |      33.88 |      33.88 |      33.88 |      33.88 |      33.88 |      33.94
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    6572201 |          0 |    6425894 |          0 |    6422002 |          0 |    6422526 |          0 |    6421665 |          0 |    6428858 |          0 |    6422605 |          0 |    6425270 |          0 |    6421639 |          0 |    6422583 |          0 |    6429892 |          0 |    6422310 |          0 |    6425553 |          0 |    6425231 |          0 |    6422644 |          0 |    6573495 |          0
  average dram access latency (ns)   |      61.19 |        inf |      58.77 |        inf |      58.91 |        inf |      58.91 |        inf |      58.94 |        inf |      58.67 |        inf |      58.90 |        inf |      58.83 |        inf |      58.95 |        inf |      58.88 |        inf |      58.66 |        inf |      58.89 |        inf |      58.78 |        inf |      58.79 |        inf |      58.90 |        inf |      61.16 |        inf
  average dram queueing delay        |      23.77 |       0.00 |      21.34 |       0.00 |      21.48 |       0.00 |      21.48 |       0.00 |      21.51 |       0.00 |      21.24 |       0.00 |      21.47 |       0.00 |      21.40 |       0.00 |      21.52 |       0.00 |      21.45 |       0.00 |      21.23 |       0.00 |      21.46 |       0.00 |      21.35 |       0.00 |      21.37 |       0.00 |      21.47 |       0.00 |      23.73 |       0.00
  average dram bandwidth utilization |     86.00% |      0.00% |     85.00% |      0.00% |     84.00% |      0.00% |     84.00% |      0.00% |     84.00% |      0.00% |     85.00% |      0.00% |     84.00% |      0.00% |     84.00% |      0.00% |     84.00% |      0.00% |     84.00% |      0.00% |     85.00% |      0.00% |     84.00% |      0.00% |     85.00% |      0.00% |     84.00% |      0.00% |     84.00% |      0.00% |     86.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |    3389825 |    3204424 |    3202007 |    3202134 |    3201979 |    3207049 |    3201961 |    3203459 |    3201724 |    3202212 |    3204035 |    3202050 |    3204340 |    3204059 |    3201849 |    3166058 |    3165403 |    3203202 |    3201630 |    3202091 |    3201744 |    3204004 |    3202575 |    3203580 |    3201717 |    3202039 |    3208003 |    3202373 |    3203588 |    3203656 |    3202757 |    3390840
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
