0	326.70
1	327.06
2	327.31
3	327.43
4	327.43
5	327.31
6	327.06
7	326.70

8	326.98
9	327.44
10	327.75
11	327.90
12	327.90
13	327.75
14	327.44
15	326.98

16	327.31
17	327.89
18	328.26
19	328.44
20	328.44
21	328.26
22	327.89
23	327.31

24	327.78
25	328.50
26	328.93
27	329.12
28	329.12
29	328.93
30	328.50
31	327.78

32	328.75
33	329.60
34	330.07
35	330.28
36	330.28
37	330.07
38	329.60
39	328.75

40	329.11
41	330.03
42	330.52
43	330.74
44	330.74
45	330.52
46	330.03
47	329.11

48	329.19
49	330.11
50	330.59
51	330.79
52	330.79
53	330.59
54	330.11
55	329.19

56	329.08
57	329.92
58	330.34
59	330.52
60	330.52
61	330.34
62	329.92
63	329.08

