                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
  mpki                               |       2.82 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.83 |       2.82
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   16690892 |   15828828 |   15719246 |   15718910 |   15707505 |   15707813 |   15704042 |   15704993 |   15718357 |   15719409 |   15720917 |   15719982 |   15709958 |   15710514 |   15765098 |   15741600 |   15746543 |   15775355 |   15729448 |   15737964 |   15701717 |   15701353 |   15704132 |   15705396 |   15712162 |   15711524 |   15704932 |   15705576 |   15707555 |   15708292 |   15835213 |   16690920
    num misses                       |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   67563592 |   64020978 |   63570807 |   63569412 |   63522792 |   63524040 |   63508583 |   63512525 |   63567180 |   63571461 |   63577616 |   63573768 |   63532798 |   63535037 |   63759192 |   63662597 |   63682806 |   63801353 |   63612653 |   63647697 |   63499043 |   63497538 |   63508943 |   63514181 |   63541811 |   63539133 |   63512281 |   63514907 |   63522969 |   63525999 |   64047206 |   67563704
    num misses                       |    2191194 |    1895722 |    1862034 |    1861909 |    1858501 |    1858609 |    1857163 |    1857526 |    1861731 |    1862086 |    1862535 |    1862269 |    1859358 |    1859448 |    1876502 |    1869298 |    1870764 |    1879244 |    1865484 |    1868196 |    1856264 |    1856122 |    1857208 |    1857705 |    1859725 |    1859566 |    1857495 |    1857790 |    1858503 |    1858819 |    1898048 |    2191207
    miss rate                        |      3.24% |      2.96% |      2.93% |      2.93% |      2.93% |      2.93% |      2.92% |      2.92% |      2.93% |      2.93% |      2.93% |      2.93% |      2.93% |      2.93% |      2.94% |      2.94% |      2.94% |      2.95% |      2.93% |      2.94% |      2.92% |      2.92% |      2.92% |      2.92% |      2.93% |      2.93% |      2.92% |      2.92% |      2.93% |      2.93% |      2.96% |      3.24%
    mpki                             |      21.89 |      19.94 |      19.72 |      19.72 |      19.70 |      19.70 |      19.69 |      19.69 |      19.72 |      19.72 |      19.73 |      19.72 |      19.71 |      19.71 |      19.82 |      19.77 |      19.78 |      19.84 |      19.75 |      19.77 |      19.68 |      19.68 |      19.69 |      19.69 |      19.71 |      19.71 |      19.69 |      19.70 |      19.70 |      19.70 |      19.96 |      21.89
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2191222 |    1895750 |    1862062 |    1861937 |    1858529 |    1858637 |    1857191 |    1857554 |    1861759 |    1862114 |    1862563 |    1862297 |    1859386 |    1859476 |    1876530 |    1869326 |    1870792 |    1879272 |    1865512 |    1868224 |    1856292 |    1856150 |    1857236 |    1857733 |    1859753 |    1859594 |    1857523 |    1857818 |    1858531 |    1858847 |    1898076 |    2191235
    num misses                       |     283328 |     247983 |     243892 |     243876 |     243469 |     243482 |     243315 |     243353 |     243854 |     243898 |     243952 |     243920 |     243571 |     243573 |     245653 |     244800 |     244984 |     246004 |     244324 |     244664 |     243213 |     243197 |     243320 |     243368 |     243613 |     243577 |     243349 |     243376 |     243470 |     243501 |     248252 |     283333
    miss rate                        |     12.93% |     13.08% |     13.10% |     13.10% |     13.10% |     13.10% |     13.10% |     13.10% |     13.10% |     13.10% |     13.10% |     13.10% |     13.10% |     13.10% |     13.09% |     13.10% |     13.10% |     13.09% |     13.10% |     13.10% |     13.10% |     13.10% |     13.10% |     13.10% |     13.10% |     13.10% |     13.10% |     13.10% |     13.10% |     13.10% |     13.08% |     12.93%
    mpki                             |       2.83 |       2.61 |       2.58 |       2.58 |       2.58 |       2.58 |       2.58 |       2.58 |       2.58 |       2.58 |       2.58 |       2.58 |       2.58 |       2.58 |       2.59 |       2.59 |       2.59 |       2.60 |       2.59 |       2.59 |       2.58 |       2.58 |       2.58 |       2.58 |       2.58 |       2.58 |       2.58 |       2.58 |       2.58 |       2.58 |       2.61 |       2.83
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   16690892 |   15828828 |   15719246 |   15718910 |   15707505 |   15707813 |   15704042 |   15704993 |   15718357 |   15719409 |   15720917 |   15719982 |   15709958 |   15710514 |   15765098 |   15741600 |   15746543 |   15775355 |   15729448 |   15737964 |   15701717 |   15701353 |   15704132 |   15705396 |   15712162 |   15711524 |   15704932 |   15705576 |   15707555 |   15708292 |   15835213 |   16690920
    num cache misses                 |       7584 |       7429 |       6564 |       6562 |       6510 |       6520 |       6532 |       6521 |       6462 |       6460 |       6453 |       6445 |       6474 |       6468 |       6755 |       6744 |       6753 |       6756 |       6652 |       6667 |       6489 |       6473 |       6504 |       6502 |       6457 |       6446 |       6458 |       6457 |       6470 |       6490 |       7427 |       7579
    miss rate                        |      0.05% |      0.05% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.05% |      0.05%
    mpki                             |       0.08 |       0.08 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.08 |       0.08
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   67563592 |   64020978 |   63570807 |   63569412 |   63522792 |   63524040 |   63508583 |   63512525 |   63567180 |   63571461 |   63577616 |   63573768 |   63532798 |   63535037 |   63759192 |   63662597 |   63682806 |   63801353 |   63612653 |   63647697 |   63499043 |   63497538 |   63508943 |   63514181 |   63541811 |   63539133 |   63512281 |   63514907 |   63522969 |   63525999 |   64047206 |   67563704
    num cache misses                 |     500137 |     488174 |     485933 |     485939 |     485775 |     485746 |     485943 |     485855 |     485924 |     485864 |     485885 |     485889 |     485856 |     485831 |     487032 |     486627 |     486673 |     487170 |     486440 |     486550 |     485700 |     485751 |     485933 |     485868 |     485819 |     485843 |     485843 |     485803 |     485815 |     485784 |     488277 |     500135
    miss rate                        |      0.74% |      0.76% |      0.76% |      0.76% |      0.76% |      0.76% |      0.77% |      0.76% |      0.76% |      0.76% |      0.76% |      0.76% |      0.76% |      0.76% |      0.76% |      0.76% |      0.76% |      0.76% |      0.76% |      0.76% |      0.76% |      0.76% |      0.77% |      0.76% |      0.76% |      0.76% |      0.76% |      0.76% |      0.76% |      0.76% |      0.76% |      0.74%
    mpki                             |       5.00 |       5.14 |       5.15 |       5.15 |       5.15 |       5.15 |       5.15 |       5.15 |       5.15 |       5.15 |       5.15 |       5.15 |       5.15 |       5.15 |       5.14 |       5.15 |       5.15 |       5.14 |       5.15 |       5.15 |       5.15 |       5.15 |       5.15 |       5.15 |       5.15 |       5.15 |       5.15 |       5.15 |       5.15 |       5.15 |       5.13 |       5.00
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     565079 |     548762 |     545028 |     545025 |     544744 |     544731 |     544920 |     544830 |     544912 |     544844 |     544878 |     544867 |     544805 |     544758 |     546561 |     545997 |     546077 |     546779 |     545676 |     545838 |     544627 |     544674 |     544886 |     544808 |     544757 |     544759 |     544736 |     544704 |     544752 |     544733 |     548877 |     565061
    num cache misses                 |     380796 |     375046 |     370142 |     370277 |     369845 |     369977 |     369947 |     370014 |     369817 |     369914 |     369865 |     369835 |     369776 |     369837 |     371661 |     371084 |     371144 |     371778 |     370537 |     370855 |     369766 |     369723 |     369876 |     369955 |     369863 |     369778 |     369753 |     369860 |     369765 |     369848 |     375075 |     380782
    miss rate                        |     67.39% |     68.34% |     67.91% |     67.94% |     67.89% |     67.92% |     67.89% |     67.91% |     67.87% |     67.89% |     67.88% |     67.88% |     67.87% |     67.89% |     68.00% |     67.96% |     67.97% |     67.99% |     67.90% |     67.94% |     67.89% |     67.88% |     67.88% |     67.91% |     67.90% |     67.88% |     67.88% |     67.90% |     67.88% |     67.90% |     68.33% |     67.39%
    mpki                             |       3.80 |       3.95 |       3.92 |       3.92 |       3.92 |       3.92 |       3.92 |       3.92 |       3.92 |       3.92 |       3.92 |       3.92 |       3.92 |       3.92 |       3.93 |       3.93 |       3.92 |       3.92 |       3.92 |       3.92 |       3.92 |       3.92 |       3.92 |       3.92 |       3.92 |       3.92 |       3.92 |       3.92 |       3.92 |       3.92 |       3.94 |       3.80
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     438248 |     428283 |     422743 |     422871 |     422374 |     422511 |     422462 |     422538 |     422413 |     422504 |     422475 |     422437 |     422321 |     422366 |     424508 |     423778 |     423862 |     424704 |     423189 |     423543 |     422273 |     422243 |     422395 |     422463 |     422413 |     422318 |     422257 |     422374 |     422301 |     422377 |     428320 |     438223
    num cache misses                 |     374562 |     369481 |     369218 |     368986 |     368915 |     369208 |     368966 |     369166 |     369042 |     369307 |     369269 |     369016 |     369097 |     369097 |     369210 |     369117 |     369165 |     369359 |     369206 |     369184 |     369167 |     369041 |     368958 |     369272 |     369243 |     368982 |     368930 |     369253 |     369053 |     369116 |     369587 |     374537
    miss rate                        |     85.47% |     86.27% |     87.34% |     87.26% |     87.34% |     87.38% |     87.34% |     87.37% |     87.37% |     87.41% |     87.41% |     87.35% |     87.40% |     87.39% |     86.97% |     87.10% |     87.10% |     86.97% |     87.24% |     87.17% |     87.42% |     87.40% |     87.35% |     87.41% |     87.41% |     87.37% |     87.37% |     87.42% |     87.39% |     87.39% |     86.29% |     85.47%
    mpki                             |       3.74 |       3.89 |       3.91 |       3.91 |       3.91 |       3.91 |       3.91 |       3.91 |       3.91 |       3.91 |       3.91 |       3.91 |       3.91 |       3.91 |       3.90 |       3.90 |       3.90 |       3.90 |       3.91 |       3.91 |       3.91 |       3.91 |       3.91 |       3.91 |       3.91 |       3.91 |       3.91 |       3.91 |       3.91 |       3.91 |       3.89 |       3.74
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     887452 |          0 |     877986 |          0 |     876861 |          0 |     876676 |          0 |     876295 |          0 |     876475 |          0 |     876123 |          0 |     876659 |          0 |     876602 |          0 |     876603 |          0 |     876491 |          0 |     876560 |          0 |     876415 |          0 |     876438 |          0 |     877873 |          0 |     887336 |          0
  average dram access latency (ns)   |      42.80 |        inf |      42.82 |        inf |      42.74 |        inf |      42.76 |        inf |      42.84 |        inf |      42.80 |        inf |      42.76 |        inf |      42.79 |        inf |      42.85 |        inf |      42.82 |        inf |      42.81 |        inf |      42.81 |        inf |      42.80 |        inf |      42.74 |        inf |      42.73 |        inf |      42.78 |        inf
  average dram queueing delay        |       5.37 |       0.00 |       5.39 |       0.00 |       5.31 |       0.00 |       5.33 |       0.00 |       5.41 |       0.00 |       5.37 |       0.00 |       5.33 |       0.00 |       5.36 |       0.00 |       5.42 |       0.00 |       5.39 |       0.00 |       5.38 |       0.00 |       5.38 |       0.00 |       5.37 |       0.00 |       5.31 |       0.00 |       5.30 |       0.00 |       5.35 |       0.00
  average dram bandwidth utilization |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00% |     20.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     349650 |     344799 |     343874 |     343657 |     343585 |     343762 |     343636 |     343806 |     343692 |     343874 |     343831 |     343710 |     343661 |     343741 |     344012 |     343990 |     344064 |     344188 |     343959 |     343898 |     343723 |     343611 |     343646 |     343820 |     343779 |     343643 |     343580 |     343798 |     343612 |     343688 |     344859 |     349659
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
