                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    miss rate                        |     89.53% |     89.52% |     89.52% |     89.51% |     89.54% |     89.57% |     89.52% |     89.53% |     89.54% |     89.53% |     89.51% |     89.53% |     89.53% |     89.56% |     89.54% |     89.55% |     83.86% |     83.87% |     83.85% |     83.90% |     83.87% |     83.88% |     83.88% |     83.86% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33%
    mpki                             |      53.74 |      53.69 |      53.71 |      53.68 |      53.74 |      53.79 |      53.72 |      53.72 |      53.73 |      53.72 |      53.71 |      53.72 |      53.70 |      53.78 |      53.74 |      53.77 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   18810815 |          0 |   18802348 |          0 |   18829960 |          0 |   18813920 |          0 |   18814614 |          0 |   18810273 |          0 |   18820917 |          0 |   18826412 |          0 |      59900 |          0 |      59857 |          0 |      59866 |          0 |      59873 |          0 |       1044 |          0 |       1044 |          0 |       1044 |          0 |       1044 |          0
  average dram access latency (ns)   |      99.67 |        inf |      99.97 |        inf |      98.72 |        inf |      99.29 |        inf |      99.26 |        inf |      99.45 |        inf |      99.08 |        inf |      98.77 |        inf |      32.06 |        inf |      32.06 |        inf |      32.07 |        inf |      32.08 |        inf |      37.59 |        inf |      37.37 |        inf |      37.80 |        inf |      38.39 |        inf
  average dram queueing delay        |      67.81 |       0.00 |      68.11 |       0.00 |      66.86 |       0.00 |      67.43 |       0.00 |      67.40 |       0.00 |      67.59 |       0.00 |      67.22 |       0.00 |      66.91 |       0.00 |       0.20 |       0.00 |       0.20 |       0.00 |       0.20 |       0.00 |       0.22 |       0.00 |       5.72 |       0.00 |       5.50 |       0.00 |       5.94 |       0.00 |       6.53 |       0.00
  average dram bandwidth utilization |     39.00% |      0.00% |     39.00% |      0.00% |     39.00% |      0.00% |     39.00% |      0.00% |     39.00% |      0.00% |     39.00% |      0.00% |     39.00% |      0.00% |     39.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |    1344847 |    1344759 |    1344803 |    1344768 |    1344793 |    1344847 |    1344840 |    1344826 |    1344847 |    1344799 |    1344836 |    1344814 |    1344776 |    1344871 |    1344825 |    1344854 |      27352 |      27346 |      27334 |      27328 |      27341 |      27329 |      27346 |      27332 |        124 |        124 |        124 |        124 |        124 |        124 |        124 |        124
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
