                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    num misses                       |      40730 |      40596 |      40662 |      40670 |      40665 |      40672 |      40610 |      40618 |      40634 |      40642 |      40649 |      40658 |      40618 |      40625 |      40445 |      40357 |      40354 |      40445 |      40646 |      40657 |      40650 |      40642 |      40612 |      40618 |      40625 |      40632 |      40622 |      40630 |      40654 |      40662 |      40542 |      40794
    miss rate                        |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29% |     54.29%
    mpki                             |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41 |       0.41
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    8385005 |    8356996 |    8370955 |    8372470 |    8371227 |    8372751 |    8360280 |    8362049 |    8364825 |    8366564 |    8368097 |    8369656 |    8361772 |    8363023 |    8325635 |    8306661 |    8306049 |    8325683 |    8367693 |    8369459 |    8368441 |    8366605 |    8360373 |    8361801 |    8362887 |    8364383 |    8362479 |    8364208 |    8369017 |    8370955 |    8345993 |    8398221
    num cache misses                 |      33495 |      33541 |      33010 |      32999 |      32989 |      33014 |      32942 |      32955 |      32969 |      32992 |      32990 |      32988 |      32927 |      32965 |      33269 |      33333 |      33410 |      33161 |      32997 |      32985 |      32981 |      32993 |      32949 |      32950 |      32938 |      32949 |      32942 |      32960 |      32997 |      32993 |      33563 |      33552
    miss rate                        |      0.40% |      0.40% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.40% |      0.40% |      0.40% |      0.40% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.39% |      0.40% |      0.40%
    mpki                             |       0.34 |       0.34 |       0.33 |       0.33 |       0.33 |       0.33 |       0.33 |       0.33 |       0.33 |       0.33 |       0.33 |       0.33 |       0.33 |       0.33 |       0.34 |       0.34 |       0.34 |       0.33 |       0.33 |       0.33 |       0.33 |       0.33 |       0.33 |       0.33 |       0.33 |       0.33 |       0.33 |       0.33 |       0.33 |       0.33 |       0.34 |       0.34
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   43049504 |   42905748 |   42977402 |   42985159 |   42978794 |   42986607 |   42922576 |   42931626 |   42945923 |   42954848 |   42962694 |   42970763 |   42930201 |   42936701 |   42744815 |   42647663 |   42644531 |   42745062 |   42960617 |   42969746 |   42964445 |   42955050 |   42923048 |   42930356 |   42936005 |   42943661 |   42933917 |   42942776 |   42967484 |   42977402 |   42849224 |   43117280
    num cache misses                 |    4304359 |    4290125 |    4297046 |    4297777 |    4297167 |    4297910 |    4291516 |    4292372 |    4293879 |    4294755 |    4295499 |    4296407 |    4292239 |    4292997 |    4274084 |    4264818 |    4264521 |    4274068 |    4295310 |    4296316 |    4295664 |    4294772 |    4291569 |    4292253 |    4292933 |    4293659 |    4292734 |    4293581 |    4296091 |    4297034 |    4284441 |    4311017
    miss rate                        |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00% |     10.00%
    mpki                             |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.08 |      43.08 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07 |      43.07
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4339709 |    4325691 |    4332805 |    4333503 |    4332488 |    4333805 |    4326931 |    4328171 |    4329256 |    4330682 |    4331033 |    4332286 |    4327628 |    4328890 |    4309487 |    4300208 |    4299767 |    4309403 |    4330907 |    4332246 |    4331551 |    4330174 |    4327042 |    4328084 |    4328409 |    4329535 |    4328073 |    4329464 |    4331502 |    4332916 |    4320039 |    4346671
    num cache misses                 |    3418788 |    3406318 |    3419168 |    3419044 |    3419594 |    3420455 |    3415950 |    3416354 |    3417140 |    3418482 |    3418545 |    3419624 |    3416284 |    3416415 |    3396650 |    3387175 |    3388161 |    3396247 |    3417252 |    3418969 |    3418483 |    3416930 |    3415100 |    3415456 |    3417380 |    3417311 |    3417004 |    3417166 |    3418862 |    3419950 |    3402421 |    3422988
    miss rate                        |     78.78% |     78.75% |     78.91% |     78.90% |     78.93% |     78.92% |     78.95% |     78.93% |     78.93% |     78.94% |     78.93% |     78.93% |     78.94% |     78.92% |     78.82% |     78.77% |     78.80% |     78.81% |     78.90% |     78.92% |     78.92% |     78.91% |     78.92% |     78.91% |     78.95% |     78.93% |     78.95% |     78.93% |     78.93% |     78.93% |     78.76% |     78.75%
    mpki                             |      34.21 |      34.20 |      34.27 |      34.26 |      34.27 |      34.27 |      34.28 |      34.28 |      34.27 |      34.28 |      34.27 |      34.28 |      34.28 |      34.27 |      34.23 |      34.21 |      34.22 |      34.22 |      34.26 |      34.27 |      34.27 |      34.26 |      34.27 |      34.27 |      34.28 |      34.28 |      34.28 |      34.28 |      34.27 |      34.28 |      34.20 |      34.20
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3420643 |    3408343 |    3421917 |    3421771 |    3421926 |    3423336 |    3418423 |    3419198 |    3419548 |    3421417 |    3421089 |    3422515 |    3418746 |    3419343 |    3398784 |    3389232 |    3389997 |    3398421 |    3419852 |    3421914 |    3421389 |    3419339 |    3417624 |    3418337 |    3419918 |    3420238 |    3419401 |    3420089 |    3421276 |    3422839 |    3404456 |    3425090
    num cache misses                 |    3405042 |    3391980 |    3412477 |    3412320 |    3413214 |    3414256 |    3409576 |    3409940 |    3410894 |    3412314 |    3412229 |    3413387 |    3409987 |    3410129 |    3383795 |    3375571 |    3376021 |    3384231 |    3410658 |    3411992 |    3411840 |    3410464 |    3408388 |    3408902 |    3411214 |    3411125 |    3410620 |    3410966 |    3412440 |    3413672 |    3389757 |    3409366
    miss rate                        |     99.54% |     99.52% |     99.72% |     99.72% |     99.75% |     99.73% |     99.74% |     99.73% |     99.75% |     99.73% |     99.74% |     99.73% |     99.74% |     99.73% |     99.56% |     99.60% |     99.59% |     99.58% |     99.73% |     99.71% |     99.72% |     99.74% |     99.73% |     99.72% |     99.75% |     99.73% |     99.74% |     99.73% |     99.74% |     99.73% |     99.57% |     99.54%
    mpki                             |      34.07 |      34.05 |      34.20 |      34.19 |      34.21 |      34.21 |      34.22 |      34.21 |      34.21 |      34.22 |      34.21 |      34.22 |      34.21 |      34.21 |      34.10 |      34.09 |      34.10 |      34.10 |      34.20 |      34.20 |      34.21 |      34.20 |      34.20 |      34.20 |      34.22 |      34.21 |      34.22 |      34.21 |      34.21 |      34.21 |      34.08 |      34.06
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   12204296 |          0 |   12194782 |          0 |   12278294 |          0 |   12280060 |          0 |   12281799 |          0 |   12281231 |          0 |   12269359 |          0 |   12270509 |          0 |   12277131 |          0 |   12279024 |          0 |   12278530 |          0 |   12280598 |          0 |   12277571 |          0 |   12279472 |          0 |   12190588 |          0 |   12210578 |          0
  average dram access latency (ns)   |     203.31 |        inf |     200.24 |        inf |     194.90 |        inf |     197.58 |        inf |     196.81 |        inf |     195.79 |        inf |     196.43 |        inf |     200.13 |        inf |     195.03 |        inf |     198.50 |        inf |     195.27 |        inf |     198.66 |        inf |     195.37 |        inf |     198.52 |        inf |     201.05 |        inf |     202.28 |        inf
  average dram queueing delay        |     165.88 |       0.00 |     162.81 |       0.00 |     157.48 |       0.00 |     160.15 |       0.00 |     159.38 |       0.00 |     158.36 |       0.00 |     159.00 |       0.00 |     162.70 |       0.00 |     157.60 |       0.00 |     161.07 |       0.00 |     157.84 |       0.00 |     161.23 |       0.00 |     157.94 |       0.00 |     161.09 |       0.00 |     163.63 |       0.00 |     164.85 |       0.00
  average dram bandwidth utilization |     90.00% |      0.00% |     90.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     91.00% |      0.00% |     90.00% |      0.00% |     90.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     656343 |     654434 |     656165 |     656231 |     655582 |     656467 |     654927 |     655560 |     655190 |     656039 |     655615 |     656250 |     655016 |     655760 |     652047 |     650599 |     650261 |     652080 |     655666 |     656267 |     656146 |     655307 |     655015 |     655591 |     655258 |     655858 |     654997 |     655844 |     655521 |     656323 |     653536 |     657733
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
