0	320.49
1	320.45
2	320.44
3	320.43
4	320.43
5	320.43
6	320.43
7	320.47

8	320.61
9	320.59
10	320.59
11	320.59
12	320.59
13	320.58
14	320.57
15	320.58

16	320.72
17	320.74
18	320.76
19	320.77
20	320.76
21	320.75
22	320.72
23	320.68

24	320.84
25	320.92
26	320.96
27	320.98
28	320.98
29	320.94
30	320.88
31	320.80

32	321.00
33	321.13
34	321.21
35	321.25
36	321.24
37	321.19
38	321.09
39	320.95

40	321.24
41	321.43
42	321.55
43	321.59
44	321.58
45	321.52
46	321.39
47	321.17

48	321.79
49	322.04
50	322.16
51	322.21
52	322.20
53	322.13
54	321.97
55	321.69

56	322.12
57	322.15
58	322.23
59	322.26
60	322.25
61	322.19
62	322.06
63	321.78

