0	323.92
1	324.15
2	324.31
3	324.39
4	324.39
5	324.31
6	324.15
7	323.92

8	324.11
9	324.40
10	324.60
11	324.70
12	324.70
13	324.60
14	324.40
15	324.11

16	324.32
17	324.70
18	324.94
19	325.05
20	325.05
21	324.94
22	324.70
23	324.32

24	324.61
25	325.07
26	325.35
27	325.49
28	325.49
29	325.35
30	325.07
31	324.61

32	325.11
33	325.67
34	325.99
35	326.13
36	326.13
37	325.99
38	325.67
39	325.11

40	325.46
41	326.09
42	326.42
43	326.57
44	326.57
45	326.42
46	326.09
47	325.46

48	325.98
49	326.64
50	326.97
51	327.11
52	327.11
53	326.97
54	326.64
55	325.98

56	326.03
57	326.65
58	326.95
59	327.08
60	327.08
61	326.95
62	326.65
63	326.03

