0	325.81
1	326.14
2	326.37
3	326.48
4	326.48
5	326.37
6	326.14
7	325.82

8	326.06
9	326.48
10	326.76
11	326.90
12	326.90
13	326.77
14	326.49
15	326.07

16	326.36
17	326.90
18	327.23
19	327.39
20	327.39
21	327.23
22	326.90
23	326.37

24	326.80
25	327.45
26	327.84
27	328.01
28	328.01
29	327.84
30	327.46
31	326.81

32	327.73
33	328.49
34	328.92
35	329.10
36	329.10
37	328.92
38	328.50
39	327.73

40	328.01
41	328.83
42	329.27
43	329.46
44	329.46
45	329.27
46	328.84
47	328.02

48	327.91
49	328.73
50	329.15
51	329.33
52	329.32
53	329.15
54	328.74
55	327.93

56	327.77
57	328.50
58	328.87
59	329.03
60	329.02
61	328.87
62	328.51
63	327.78

