                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
  mpki                               |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63 |       0.63
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    9326925 |    9241316 |    9242164 |    9246913 |    9248439 |    9246937 |    9249255 |    9245588 |    9247402 |    9247622 |    9250659 |    9249162 |    9247712 |    9244688 |    9250488 |    9252961 |    9250453 |    9247975 |    9239313 |    9248325 |    9251806 |    9250241 |    9244688 |    9247540 |    9250452 |    9243506 |    9251393 |    9245044 |    9250207 |    9246028 |    9241497 |    9328760
    num misses                       |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162 |        162
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   53449648 |   52962262 |   52966786 |   52994248 |   53003438 |   52994354 |   53008235 |   52986248 |   52997092 |   52998378 |   53016590 |   53007641 |   52998950 |   52980765 |   53015458 |   53029903 |   53015250 |   53000637 |   52951563 |   53002786 |   53023147 |   53014175 |   52980768 |   52997849 |   53015245 |   52973950 |   53020972 |   52983041 |   53013908 |   52988783 |   52963218 |   53458853
    num misses                       |      22112 |      21969 |      21976 |      21977 |      21977 |      21977 |      21977 |      21977 |      21977 |      21977 |      21988 |      21977 |      21977 |      21977 |      21980 |      22006 |      21980 |      21977 |      21969 |      21977 |      21994 |      21977 |      21977 |      21977 |      21979 |      21976 |      21994 |      21977 |      21977 |      21977 |      21972 |      22112
    miss rate                        |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04%
    mpki                             |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      22274 |      22131 |      22138 |      22139 |      22139 |      22139 |      22139 |      22139 |      22139 |      22139 |      22150 |      22139 |      22139 |      22139 |      22142 |      22168 |      22142 |      22139 |      22131 |      22139 |      22156 |      22139 |      22139 |      22139 |      22141 |      22138 |      22156 |      22139 |      22139 |      22139 |      22134 |      22274
    num misses                       |       3909 |       3880 |       3884 |       3884 |       3884 |       3884 |       3884 |       3884 |       3884 |       3884 |       3884 |       3884 |       3884 |       3884 |       3884 |       3891 |       3884 |       3884 |       3880 |       3884 |       3884 |       3884 |       3884 |       3884 |       3884 |       3884 |       3884 |       3884 |       3884 |       3884 |       3882 |       3909
    miss rate                        |     17.55% |     17.53% |     17.54% |     17.54% |     17.54% |     17.54% |     17.54% |     17.54% |     17.54% |     17.54% |     17.53% |     17.54% |     17.54% |     17.54% |     17.54% |     17.55% |     17.54% |     17.54% |     17.53% |     17.54% |     17.53% |     17.54% |     17.54% |     17.54% |     17.54% |     17.54% |     17.53% |     17.54% |     17.54% |     17.54% |     17.54% |     17.55%
    mpki                             |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    9326925 |    9241316 |    9242164 |    9246913 |    9248439 |    9246937 |    9249255 |    9245588 |    9247402 |    9247622 |    9250659 |    9249162 |    9247712 |    9244688 |    9250488 |    9252961 |    9250453 |    9247975 |    9239313 |    9248325 |    9251806 |    9250241 |    9244688 |    9247540 |    9250452 |    9243506 |    9251393 |    9245044 |    9250207 |    9246028 |    9241497 |    9328760
    num cache misses                 |      96236 |      95624 |      95578 |      95629 |      95643 |      95636 |      95699 |      95670 |      95676 |      95619 |      95676 |      95610 |      95658 |      95615 |      95632 |      95658 |      95705 |      95613 |      95557 |      95663 |      95635 |      95609 |      95618 |      95642 |      95724 |      95600 |      95729 |      95618 |      95663 |      95613 |      95657 |      96254
    miss rate                        |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.03% |      1.04% |      1.03%
    mpki                             |       0.96 |       0.97 |       0.96 |       0.96 |       0.96 |       0.96 |       0.97 |       0.97 |       0.97 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.97 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.96 |       0.97 |       0.96 |       0.97 |       0.96 |       0.96 |       0.96 |       0.97 |       0.96
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   53449648 |   52962262 |   52966786 |   52994248 |   53003438 |   52994354 |   53008235 |   52986248 |   52997092 |   52998378 |   53016590 |   53007641 |   52998950 |   52980765 |   53015458 |   53029903 |   53015250 |   53000637 |   52951563 |   53002786 |   53023147 |   53014175 |   52980768 |   52997849 |   53015245 |   52973950 |   53020972 |   52983041 |   53013908 |   52988783 |   52963218 |   53458853
    num cache misses                 |      38621 |      38394 |      38346 |      38372 |      38358 |      38359 |      38416 |      38366 |      38348 |      38358 |      38352 |      38332 |      38397 |      38359 |      38352 |      38388 |      38374 |      38339 |      38373 |      38386 |      38327 |      38322 |      38348 |      38382 |      38376 |      38360 |      38417 |      38362 |      38403 |      38360 |      38401 |      38633
    miss rate                        |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07%
    mpki                             |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39 |       0.39
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     135101 |     134274 |     134159 |     134243 |     134228 |     134225 |     134361 |     134267 |     134252 |     134205 |     134263 |     134172 |     134291 |     134197 |     134212 |     134297 |     134324 |     134186 |     134162 |     134296 |     134185 |     134160 |     134197 |     134278 |     134345 |     134196 |     134393 |     134203 |     134299 |     134206 |     134323 |     135136
    num cache misses                 |      24380 |      24114 |      23555 |      23618 |      23294 |      23359 |      23633 |      23468 |      23307 |      23275 |      23254 |      23251 |      23464 |      23353 |      23502 |      23520 |      23447 |      23357 |      23620 |      23783 |      23175 |      23202 |      23506 |      23641 |      23638 |      23522 |      23773 |      23565 |      23512 |      23389 |      24103 |      24371
    miss rate                        |     18.05% |     17.96% |     17.56% |     17.59% |     17.35% |     17.40% |     17.59% |     17.48% |     17.36% |     17.34% |     17.32% |     17.33% |     17.47% |     17.40% |     17.51% |     17.51% |     17.46% |     17.41% |     17.61% |     17.71% |     17.27% |     17.29% |     17.52% |     17.61% |     17.59% |     17.53% |     17.69% |     17.56% |     17.51% |     17.43% |     17.94% |     18.03%
    mpki                             |       0.24 |       0.24 |       0.24 |       0.24 |       0.23 |       0.24 |       0.24 |       0.24 |       0.24 |       0.23 |       0.23 |       0.23 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.23 |       0.23 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24 |       0.24
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      24649 |      24394 |      23805 |      23886 |      23543 |      23608 |      23900 |      23713 |      23558 |      23520 |      23507 |      23495 |      23722 |      23592 |      23747 |      23794 |      23715 |      23607 |      23875 |      24054 |      23415 |      23443 |      23752 |      23918 |      23906 |      23777 |      24042 |      23807 |      23764 |      23640 |      24391 |      24645
    num cache misses                 |      23119 |      23180 |      23060 |      23041 |      22994 |      22924 |      22936 |      23042 |      22892 |      22951 |      22909 |      22941 |      22885 |      23033 |      23031 |      22998 |      22950 |      23039 |      23095 |      22941 |      22911 |      22890 |      23051 |      22919 |      22985 |      23089 |      22991 |      23128 |      22902 |      23003 |      23181 |      23119
    miss rate                        |     93.79% |     95.02% |     96.87% |     96.46% |     97.67% |     97.10% |     95.97% |     97.17% |     97.17% |     97.58% |     97.46% |     97.64% |     96.47% |     97.63% |     96.98% |     96.65% |     96.77% |     97.59% |     96.73% |     95.37% |     97.85% |     97.64% |     97.05% |     95.82% |     96.15% |     97.11% |     95.63% |     97.15% |     96.37% |     97.31% |     95.04% |     93.81%
    mpki                             |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23 |       0.23
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      49245 |          0 |      49389 |          0 |      49319 |          0 |      49144 |          0 |      49083 |          0 |      48987 |          0 |      49145 |          0 |      49128 |          0 |      49038 |          0 |      49220 |          0 |      49060 |          0 |      49238 |          0 |      48940 |          0 |      49196 |          0 |      49385 |          0 |      49305 |          0
  average dram access latency (ns)   |      44.52 |        inf |      44.95 |        inf |      45.45 |        inf |      44.97 |        inf |      45.05 |        inf |      45.31 |        inf |      45.05 |        inf |      45.13 |        inf |      45.04 |        inf |      45.40 |        inf |      44.97 |        inf |      45.19 |        inf |      45.08 |        inf |      45.21 |        inf |      44.95 |        inf |      44.43 |        inf
  average dram queueing delay        |       7.09 |       0.00 |       7.52 |       0.00 |       8.02 |       0.00 |       7.54 |       0.00 |       7.62 |       0.00 |       7.88 |       0.00 |       7.62 |       0.00 |       7.70 |       0.00 |       7.61 |       0.00 |       7.97 |       0.00 |       7.54 |       0.00 |       7.76 |       0.00 |       7.65 |       0.00 |       7.78 |       0.00 |       7.52 |       0.00 |       7.00 |       0.00
  average dram bandwidth utilization |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00% |      2.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       8048 |       8105 |       8041 |       8044 |       8044 |       8025 |       8041 |       8033 |       8012 |       8021 |       8014 |       8020 |       8019 |       8041 |       8039 |       8045 |       8028 |       8035 |       8077 |       8036 |       7986 |       7992 |       8051 |       8047 |       8038 |       8064 |       8047 |       8053 |       8012 |       8035 |       8110 |       8051
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
