0	321.96
1	321.93
2	321.94
3	321.95
4	321.97
5	321.98
6	322.01
7	322.08

8	322.13
9	322.15
10	322.18
11	322.22
12	322.24
13	322.25
14	322.27
15	322.30

16	322.30
17	322.39
18	322.47
19	322.53
20	322.56
21	322.56
22	322.53
23	322.50

24	322.49
25	322.66
26	322.80
27	322.90
28	322.94
29	322.92
30	322.85
31	322.72

32	322.71
33	322.99
34	323.22
35	323.36
36	323.41
37	323.38
38	323.26
39	323.00

40	323.02
41	323.43
42	323.79
43	323.98
44	324.02
45	323.99
46	323.89
47	323.41

48	323.62
49	324.18
50	325.01
51	325.24
52	324.98
53	325.00
54	325.60
55	324.19

56	323.79
57	324.27
58	324.65
59	324.94
60	325.66
61	325.67
62	325.02
63	324.42

