                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   63022930 |   63025137 |   62952853 |   62990803 |   62982534 |   63012947 |   62987080 |   62986512 |   15667894 |   15548435 |   15550025 |   15636227 |   15602901 |   15590372 |   15801735 |   15281477 |    7254273 |    7253836 |    7257552 |    7257204 |    7261546 |    7261339 |    7243285 |    7244891 |    7013007 |    7015454 |    7028427 |    7028253 |    7029546 |    7031616 |    7001501 |    7002531
    num misses                       |          8 |          8 |          8 |          8 |          8 |          8 |          8 |          8 |       5036 |       4943 |       4943 |       4961 |       4957 |       4956 |       5105 |       4768 |      22836 |      22833 |      22850 |      22850 |      22870 |      22868 |      22793 |      22798 |      22019 |      22022 |      22068 |      22066 |      22068 |      22072 |      21988 |      21991
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.31% |      0.31% |      0.31% |      0.31% |      0.31% |      0.31% |      0.31% |      0.31% |      0.31% |      0.31% |      0.31% |      0.31% |      0.31% |      0.31% |      0.31% |      0.31%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.21 |       1.54 |       1.54 |       1.55 |       1.55 |       1.55 |       1.55 |       1.54 |       1.54 |       1.54 |       1.54 |       1.54 |       1.54 |       1.54 |       1.54 |       1.54 |       1.54
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |       5048 |       4952 |       4952 |       4970 |       4966 |       4965 |       5119 |       4777 |      22838 |      22835 |      22852 |      22852 |      22872 |      22870 |      22795 |      22800 |      22021 |      22024 |      22070 |      22068 |      22070 |      22074 |      21990 |      21993
    num misses                       |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |       3687 |       3603 |       3603 |       3621 |       3617 |       3616 |       3715 |       3477 |      12427 |      12424 |      12434 |      12434 |      12444 |      12444 |      12402 |      12404 |      11983 |      11984 |      12008 |      12008 |      12008 |      12011 |      11966 |      11968
    miss rate                        |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |     73.04% |     72.76% |     72.76% |     72.86% |     72.84% |     72.83% |     72.57% |     72.79% |     54.41% |     54.41% |     54.41% |     54.41% |     54.41% |     54.41% |     54.41% |     54.40% |     54.42% |     54.41% |     54.41% |     54.41% |     54.41% |     54.41% |     54.42% |     54.42%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.16 |       0.16 |       0.16 |       0.16 |       0.16 |       0.16 |       0.16 |       0.15 |       0.84 |       0.84 |       0.84 |       0.84 |       0.84 |       0.84 |       0.84 |       0.84 |       0.84 |       0.84 |       0.84 |       0.84 |       0.84 |       0.84 |       0.84 |       0.84
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   14254840 |   14255330 |   14238305 |   14247409 |   14245344 |   14252735 |   14246526 |   14246370 |    3469509 |    3443538 |    3443892 |    3462911 |    3455552 |    3452786 |    3497939 |    3383956 |    1339197 |    1339130 |    1339781 |    1339713 |    1340466 |    1340434 |    1337241 |    1337538 |    1295087 |    1295566 |    1297951 |    1297917 |    1298169 |    1298570 |    1292926 |    1293121
    num cache misses                 |        320 |        320 |        320 |        320 |        320 |        320 |        320 |        320 |       1833 |       1754 |       1748 |       1756 |       1747 |       1739 |       1839 |       1748 |      10092 |      10084 |      10084 |      10097 |      10135 |      10122 |      10061 |      10073 |       9728 |       9690 |       9743 |       9738 |       9750 |       9741 |       9772 |       9691
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.75% |      0.75% |      0.75% |      0.75% |      0.76% |      0.76% |      0.75% |      0.75% |      0.75% |      0.75% |      0.75% |      0.75% |      0.75% |      0.75% |      0.76% |      0.75%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68 |       0.68
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   63022930 |   63025137 |   62952853 |   62990803 |   62982534 |   63012947 |   62987080 |   62986512 |   15667894 |   15548435 |   15550025 |   15636227 |   15602901 |   15590372 |   15801735 |   15281477 |    7254273 |    7253836 |    7257552 |    7257204 |    7261546 |    7261339 |    7243285 |    7244891 |    7013007 |    7015454 |    7028427 |    7028253 |    7029546 |    7031616 |    7001501 |    7002531
    num cache misses                 |        202 |        202 |        202 |        202 |        202 |        202 |        202 |        202 |     259250 |     257194 |     257242 |     258671 |     258089 |     257935 |     261133 |     253109 |    1309938 |    1309746 |    1310676 |    1310650 |    1311807 |    1311728 |    1307336 |    1307642 |    1262922 |    1263144 |    1265558 |    1265546 |    1265647 |    1265883 |    1261167 |    1261272
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      1.65% |      1.65% |      1.65% |      1.65% |      1.65% |      1.65% |      1.65% |      1.66% |     18.06% |     18.06% |     18.06% |     18.06% |     18.07% |     18.06% |     18.05% |     18.05% |     18.01% |     18.01% |     18.01% |     18.01% |     18.00% |     18.00% |     18.01% |     18.01%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |      11.24 |      11.24 |      11.24 |      11.24 |      11.24 |      11.24 |      11.23 |      11.25 |      88.61 |      88.60 |      88.62 |      88.63 |      88.66 |      88.66 |      88.56 |      88.56 |      88.29 |      88.27 |      88.28 |      88.28 |      88.27 |      88.26 |      88.32 |      88.32
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |        634 |        634 |        634 |        634 |        634 |        634 |        634 |        634 |     261882 |     259696 |     259749 |     261188 |     260594 |     260422 |     264169 |     255585 |    1320374 |    1320201 |    1321089 |    1321126 |    1322301 |    1322223 |    1317753 |    1318069 |    1273006 |    1273162 |    1275652 |    1275626 |    1275744 |    1275963 |    1271291 |    1271338
    num cache misses                 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |     151387 |     149994 |     149931 |     150750 |     150302 |     150144 |     152227 |     147744 |    1038448 |    1037542 |    1038850 |    1038792 |    1039809 |    1038962 |    1036457 |    1036839 |    1001794 |    1002044 |    1003849 |    1003706 |    1003342 |    1003447 |    1002263 |    1003017
    miss rate                        |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     57.81% |     57.76% |     57.72% |     57.72% |     57.68% |     57.65% |     57.62% |     57.81% |     78.65% |     78.59% |     78.64% |     78.63% |     78.64% |     78.58% |     78.65% |     78.66% |     78.70% |     78.71% |     78.69% |     78.68% |     78.65% |     78.64% |     78.84% |     78.89%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       6.56 |       6.55 |       6.55 |       6.55 |       6.54 |       6.54 |       6.55 |       6.57 |      70.25 |      70.19 |      70.24 |      70.24 |      70.28 |      70.22 |      70.21 |      70.22 |      70.04 |      70.03 |      70.03 |      70.02 |      69.98 |      69.96 |      70.19 |      70.23
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |        634 |        634 |        634 |        634 |        634 |        634 |        634 |        634 |     152186 |     150742 |     150690 |     151511 |     151060 |     150892 |     153424 |     148472 |    1038794 |    1037913 |    1039179 |    1039171 |    1040168 |    1039335 |    1036816 |    1037194 |    1002150 |    1002373 |    1004200 |    1004050 |    1003690 |    1003788 |    1002615 |    1003393
    num cache misses                 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |        522 |     151226 |     149855 |     149802 |     150602 |     150183 |     150016 |     151964 |     147587 |    1035198 |    1034393 |    1035800 |    1035901 |    1036551 |    1035451 |    1033736 |    1034203 |     999425 |     999543 |    1001173 |    1001260 |    1000812 |    1000723 |    1000515 |    1001577
    miss rate                        |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     99.37% |     99.41% |     99.41% |     99.40% |     99.42% |     99.42% |     99.05% |     99.40% |     99.65% |     99.66% |     99.67% |     99.69% |     99.65% |     99.63% |     99.70% |     99.71% |     99.73% |     99.72% |     99.70% |     99.72% |     99.71% |     99.69% |     99.79% |     99.82%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       6.56 |       6.55 |       6.54 |       6.54 |       6.54 |       6.54 |       6.53 |       6.56 |      70.03 |      69.97 |      70.04 |      70.05 |      70.06 |      69.98 |      70.02 |      70.04 |      69.87 |      69.85 |      69.84 |      69.85 |      69.80 |      69.77 |      70.07 |      70.13
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    1860345 |          0 |    1858708 |          0 |    1861458 |          0 |    1861360 |          0 |    1862807 |          0 |    1860569 |          0 |    1857915 |          0 |    1858371 |          0 |    1947515 |          0 |    1946222 |          0 |    1949208 |          0 |    1950217 |          0 |    1948945 |          0 |    1948489 |          0 |    1950465 |          0 |    1948030 |          0
  average dram access latency (ns)   |     244.48 |        inf |     244.50 |        inf |     244.64 |        inf |     243.81 |        inf |     243.24 |        inf |     245.49 |        inf |     245.88 |        inf |     244.01 |        inf |     237.83 |        inf |     240.13 |        inf |     239.45 |        inf |     238.74 |        inf |     238.99 |        inf |     239.01 |        inf |     237.06 |        inf |     245.22 |        inf
  average dram queueing delay        |     207.05 |       0.00 |     207.07 |       0.00 |     207.21 |       0.00 |     206.38 |       0.00 |     205.81 |       0.00 |     208.06 |       0.00 |     208.45 |       0.00 |     206.59 |       0.00 |     200.40 |       0.00 |     202.70 |       0.00 |     202.02 |       0.00 |     201.31 |       0.00 |     201.56 |       0.00 |     201.58 |       0.00 |     199.63 |       0.00 |     207.79 |       0.00
  average dram bandwidth utilization |     74.00% |      0.00% |     74.00% |      0.00% |     74.00% |      0.00% |     74.00% |      0.00% |     74.00% |      0.00% |     74.00% |      0.00% |     74.00% |      0.00% |     74.00% |      0.00% |     77.00% |      0.00% |     77.00% |      0.00% |     77.00% |      0.00% |     77.00% |      0.00% |     77.00% |      0.00% |     77.00% |      0.00% |     77.00% |      0.00% |     77.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |        124 |        124 |        124 |        124 |        124 |        124 |        124 |        124 |     149466 |     148154 |     148111 |     148921 |     148477 |     148319 |     150271 |     145923 |     199274 |     199288 |     199384 |     199416 |     199574 |     199578 |     198912 |     198941 |     192166 |     192165 |     192571 |     192561 |     192560 |     192587 |     191892 |     191952
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
