                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    miss rate                        |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14% |      3.14%
    mpki                             |      11.55 |      11.55 |      11.54 |      11.54 |      11.54 |      11.55 |      11.55 |      11.55 |      11.54 |      11.55 |      11.55 |      11.55 |      11.54 |      11.54 |      11.55 |      11.55 |      11.55 |      11.54 |      11.54 |      11.54 |      11.54 |      11.54 |      11.55 |      11.55 |      11.54 |      11.54 |      11.55 |      11.54 |      11.54 |      11.55 |      11.55 |      11.55
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1213295 |    1173312 |    1172420 |    1172409 |    1171235 |    1171753 |    1171552 |    1171014 |    1171492 |    1171754 |    1171015 |    1171459 |    1172204 |    1171986 |    1172331 |    1172357 |    1171771 |    1171180 |    1172611 |    1172499 |    1172259 |    1171833 |    1172148 |    1171699 |    1172262 |    1171876 |    1171992 |    1171453 |    1171364 |    1171820 |    1173542 |    1214156
    num cache misses                 |     229890 |     227909 |     204693 |     204729 |     206959 |     207431 |     208135 |     207489 |     206090 |     206450 |     208082 |     208494 |     205840 |     205588 |     207084 |     207307 |     207632 |     207197 |     204337 |     204352 |     205747 |     205471 |     207978 |     207355 |     205957 |     205584 |     206884 |     206422 |     206462 |     206852 |     227717 |     229934
    miss rate                        |     18.95% |     19.42% |     17.46% |     17.46% |     17.67% |     17.70% |     17.77% |     17.72% |     17.59% |     17.62% |     17.77% |     17.80% |     17.56% |     17.54% |     17.66% |     17.68% |     17.72% |     17.69% |     17.43% |     17.43% |     17.55% |     17.53% |     17.74% |     17.70% |     17.57% |     17.54% |     17.65% |     17.62% |     17.63% |     17.65% |     19.40% |     18.94%
    mpki                             |       2.30 |       2.36 |       2.12 |       2.12 |       2.14 |       2.15 |       2.16 |       2.15 |       2.13 |       2.14 |       2.16 |       2.16 |       2.13 |       2.13 |       2.14 |       2.14 |       2.15 |       2.15 |       2.11 |       2.11 |       2.13 |       2.13 |       2.15 |       2.15 |       2.13 |       2.13 |       2.14 |       2.14 |       2.14 |       2.14 |       2.36 |       2.30
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     281527 |     279587 |     255365 |     255401 |     258012 |     258639 |     259454 |     258601 |     257034 |     257569 |     259313 |     259896 |     256776 |     256367 |     258097 |     258346 |     258864 |     258210 |     254898 |     254835 |     256566 |     256125 |     259107 |     258394 |     256862 |     256363 |     258006 |     257321 |     257420 |     257946 |     279243 |     281431
    num cache misses                 |     207308 |     205076 |     202336 |     202243 |     203337 |     203755 |     204009 |     203630 |     203085 |     203381 |     203910 |     204235 |     203081 |     202622 |     203253 |     203279 |     203776 |     203314 |     202109 |     201876 |     202826 |     202450 |     203455 |     203387 |     202938 |     202544 |     203491 |     203038 |     203093 |     203546 |     204491 |     207008
    miss rate                        |     73.64% |     73.35% |     79.23% |     79.19% |     78.81% |     78.78% |     78.63% |     78.74% |     79.01% |     78.96% |     78.63% |     78.58% |     79.09% |     79.04% |     78.75% |     78.68% |     78.72% |     78.74% |     79.29% |     79.22% |     79.05% |     79.04% |     78.52% |     78.71% |     79.01% |     79.01% |     78.87% |     78.90% |     78.90% |     78.91% |     73.23% |     73.56%
    mpki                             |       2.07 |       2.12 |       2.09 |       2.09 |       2.11 |       2.11 |       2.11 |       2.11 |       2.10 |       2.11 |       2.11 |       2.12 |       2.10 |       2.10 |       2.10 |       2.10 |       2.11 |       2.11 |       2.09 |       2.09 |       2.10 |       2.09 |       2.11 |       2.11 |       2.10 |       2.10 |       2.11 |       2.10 |       2.10 |       2.11 |       2.12 |       2.07
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     513673 |          0 |     510825 |          0 |     505446 |          0 |     505034 |          0 |     507748 |          0 |     507817 |          0 |     509613 |          0 |     508902 |          0 |     507619 |          0 |     507486 |          0 |     509425 |          0 |     509273 |          0 |     507773 |          0 |     507757 |          0 |     509992 |          0 |     512555 |          0
  average dram access latency (ns)   |      39.07 |        inf |      39.06 |        inf |      39.04 |        inf |      39.02 |        inf |      39.06 |        inf |      39.05 |        inf |      39.08 |        inf |      39.08 |        inf |      39.03 |        inf |      39.02 |        inf |      39.06 |        inf |      39.05 |        inf |      39.03 |        inf |      39.04 |        inf |      39.05 |        inf |      39.03 |        inf
  average dram queueing delay        |       1.64 |       0.00 |       1.63 |       0.00 |       1.61 |       0.00 |       1.59 |       0.00 |       1.63 |       0.00 |       1.62 |       0.00 |       1.65 |       0.00 |       1.65 |       0.00 |       1.60 |       0.00 |       1.60 |       0.00 |       1.63 |       0.00 |       1.62 |       0.00 |       1.60 |       0.00 |       1.61 |       0.00 |       1.62 |       0.00 |       1.60 |       0.00
  average dram bandwidth utilization |     11.00% |      0.00% |     11.00% |      0.00% |     11.00% |      0.00% |     11.00% |      0.00% |     11.00% |      0.00% |     11.00% |      0.00% |     11.00% |      0.00% |     11.00% |      0.00% |     11.00% |      0.00% |     11.00% |      0.00% |     11.00% |      0.00% |     11.00% |      0.00% |     11.00% |      0.00% |     11.00% |      0.00% |     11.00% |      0.00% |     11.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     202413 |     200072 |     197030 |     196993 |     198106 |     198525 |     198844 |     198371 |     197815 |     198177 |     198666 |     199078 |     197786 |     197370 |     198091 |     198169 |     198600 |     198083 |     196818 |     196587 |     197565 |     197156 |     198327 |     198187 |     197717 |     197332 |     198305 |     197805 |     197876 |     198342 |     199550 |     202104
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
