                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
  mpki                               |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10 |       6.10
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   14145071 |   14137216 |   14138618 |   14138216 |   14138955 |   14139555 |   14139660 |   14138730 |   14139128 |   14138572 |   14138751 |   14139070 |   14138261 |   14137814 |   14140584 |   14140832 |   14140324 |   14137817 |   14139661 |   14137985 |   14139060 |   14139119 |   14139650 |   14139028 |   14139656 |   14139006 |   14138621 |   14139251 |   14138843 |   14136760 |   14140389 |   14144788
    num misses                       |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37 |         37
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   65068172 |   65030077 |   65037191 |   65035165 |   65038664 |   65041234 |   65041758 |   65037734 |   65039303 |   65036958 |   65037863 |   65039097 |   65035407 |   65033119 |   65046330 |   65047666 |   65045068 |   65033130 |   65041765 |   65033992 |   65039066 |   65039268 |   65041695 |   65038929 |   65041723 |   65038840 |   65037206 |   65039712 |   65038200 |   65027647 |   65045409 |   65066785
    num misses                       |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17 |         17
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54
    num misses                       |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54 |         54
    miss rate                        |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   14145071 |   14137216 |   14138618 |   14138216 |   14138955 |   14139555 |   14139660 |   14138730 |   14139128 |   14138572 |   14138751 |   14139070 |   14138261 |   14137814 |   14140584 |   14140832 |   14140324 |   14137817 |   14139661 |   14137985 |   14139060 |   14139119 |   14139650 |   14139028 |   14139656 |   14139006 |   14138621 |   14139251 |   14138843 |   14136760 |   14140389 |   14144788
    num cache misses                 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665 |       1665
    miss rate                        |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   65068172 |   65030077 |   65037191 |   65035165 |   65038664 |   65041234 |   65041758 |   65037734 |   65039303 |   65036958 |   65037863 |   65039097 |   65035407 |   65033119 |   65046330 |   65047666 |   65045068 |   65033130 |   65041765 |   65033992 |   65039066 |   65039268 |   65041695 |   65038929 |   65041723 |   65038840 |   65037206 |   65039712 |   65038200 |   65027647 |   65045409 |   65066785
    num cache misses                 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303 |        303
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110 |       2110
    num cache misses                 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606
    miss rate                        |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11% |     76.11%
    mpki                             |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748 |       1748
    num cache misses                 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606 |       1606
    miss rate                        |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88% |     91.88%
    mpki                             |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |       3212 |          0 |       3212 |          0 |       3212 |          0 |       3212 |          0 |       3212 |          0 |       3212 |          0 |       3212 |          0 |       3212 |          0 |       3212 |          0 |       3212 |          0 |       3212 |          0 |       3212 |          0 |       3212 |          0 |       3212 |          0 |       3212 |          0 |       3212 |          0
  average dram access latency (ns)   |      69.69 |        inf |      73.37 |        inf |      71.94 |        inf |      75.16 |        inf |      70.75 |        inf |      70.35 |        inf |      68.02 |        inf |      70.95 |        inf |      70.57 |        inf |      71.71 |        inf |      71.80 |        inf |      71.36 |        inf |      69.91 |        inf |      72.27 |        inf |      67.30 |        inf |      69.66 |        inf
  average dram queueing delay        |      32.26 |       0.00 |      35.94 |       0.00 |      34.51 |       0.00 |      37.73 |       0.00 |      33.32 |       0.00 |      32.92 |       0.00 |      30.59 |       0.00 |      33.52 |       0.00 |      33.14 |       0.00 |      34.28 |       0.00 |      34.37 |       0.00 |      33.93 |       0.00 |      32.49 |       0.00 |      34.84 |       0.00 |      29.87 |       0.00 |      32.24 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175 |        175
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
