0	355.51
1	356.24
2	356.85
3	357.16
4	357.16
5	356.85
6	356.25
7	355.52

8	356.73
9	357.49
10	358.12
11	358.44
12	358.44
13	358.12
14	357.49
15	356.74

16	360.06
17	360.86
18	361.52
19	361.85
20	361.85
21	361.53
22	360.86
23	360.08

24	360.02
25	360.83
26	361.51
27	361.84
28	361.84
29	361.51
30	360.84
31	360.05

32	356.54
33	357.33
34	357.99
35	358.32
36	358.33
37	357.99
38	357.34
39	356.55

40	354.97
41	355.73
42	356.37
43	356.69
44	356.69
45	356.37
46	355.73
47	354.97

48	354.07
49	354.79
50	355.40
51	355.71
52	355.71
53	355.40
54	354.79
55	354.07

56	353.68
57	354.37
58	354.96
59	355.26
60	355.26
61	354.96
62	354.38
63	353.68

