0	324.89
1	325.17
2	325.37
3	325.47
4	325.48
5	325.38
6	325.18
7	324.90

8	325.10
9	325.47
10	325.72
11	325.84
12	325.85
13	325.73
14	325.49
15	325.12

16	325.36
17	325.83
18	326.12
19	326.27
20	326.27
21	326.14
22	325.84
23	325.38

24	325.73
25	326.30
26	326.64
27	326.81
28	326.82
29	326.66
30	326.32
31	325.75

32	326.48
33	327.16
34	327.54
35	327.72
36	327.73
37	327.57
38	327.19
39	326.51

40	326.77
41	327.50
42	327.89
43	328.08
44	328.11
45	327.94
46	327.53
47	326.80

48	326.85
49	327.58
50	327.95
51	328.14
52	328.23
53	328.07
54	327.62
55	326.88

56	326.76
57	327.43
58	327.76
59	327.93
60	328.04
61	327.89
62	327.47
63	326.79

