                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    9522475 |    9462995 |    9466136 |    9466416 |    9463190 |    9464560 |    9466161 |    9466126 |    9467073 |    9466398 |    9466003 |    9467255 |    9464370 |    9463722 |    9467993 |    9469955 |    9469539 |    9465811 |    9466296 |    9467392 |    9462682 |    9463878 |    9467533 |    9464623 |    9468334 |    9467487 |    9466182 |    9466268 |    9465961 |    9463877 |    9464765 |    9522416
    num misses                       |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116 |        116
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   53189558 |   52855724 |   52873600 |   52875126 |   52856787 |   52864473 |   52873738 |   52873566 |   52878692 |   52875027 |   52872887 |   52879679 |   52863341 |   52859683 |   52883706 |   52894809 |   52892368 |   52871927 |   52874465 |   52880428 |   52854021 |   52860533 |   52881193 |   52864884 |   52885562 |   52880949 |   52873859 |   52874326 |   52872673 |   52860525 |   52865686 |   53189260
    num misses                       |      20580 |      20511 |      20517 |      20517 |      20511 |      20517 |      20517 |      20517 |      20517 |      20517 |      20517 |      20517 |      20517 |      20514 |      20517 |      20520 |      20520 |      20517 |      20517 |      20517 |      20511 |      20517 |      20517 |      20517 |      20517 |      20517 |      20517 |      20517 |      20517 |      20517 |      20517 |      20580
    miss rate                        |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04%
    mpki                             |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21 |       0.21
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      20696 |      20627 |      20633 |      20633 |      20627 |      20633 |      20633 |      20633 |      20633 |      20633 |      20633 |      20633 |      20633 |      20630 |      20633 |      20636 |      20636 |      20633 |      20633 |      20633 |      20627 |      20633 |      20633 |      20633 |      20633 |      20633 |      20633 |      20633 |      20633 |      20633 |      20633 |      20696
    num misses                       |       3152 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3150 |       3152
    miss rate                        |     15.23% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.26% |     15.26% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.27% |     15.23%
    mpki                             |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    9522475 |    9462995 |    9466136 |    9466416 |    9463190 |    9464560 |    9466161 |    9466126 |    9467073 |    9466398 |    9466003 |    9467255 |    9464370 |    9463722 |    9467993 |    9469955 |    9469539 |    9465811 |    9466296 |    9467392 |    9462682 |    9463878 |    9467533 |    9464623 |    9468334 |    9467487 |    9466182 |    9466268 |    9465961 |    9463877 |    9464765 |    9522416
    num cache misses                 |     116832 |     116344 |     116360 |     116381 |     116359 |     116358 |     116393 |     116388 |     116355 |     116360 |     116349 |     116350 |     116352 |     116362 |     116352 |     116342 |     116345 |     116358 |     116366 |     116355 |     116355 |     116356 |     116355 |     116357 |     116364 |     116354 |     116371 |     116347 |     116355 |     116354 |     116346 |     116818
    miss rate                        |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23% |      1.23%
    mpki                             |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17 |       1.17
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   53189558 |   52855724 |   52873600 |   52875126 |   52856787 |   52864473 |   52873738 |   52873566 |   52878692 |   52875027 |   52872887 |   52879679 |   52863341 |   52859683 |   52883706 |   52894809 |   52892368 |   52871927 |   52874465 |   52880428 |   52854021 |   52860533 |   52881193 |   52864884 |   52885562 |   52880949 |   52873859 |   52874326 |   52872673 |   52860525 |   52865686 |   53189260
    num cache misses                 |      47471 |      47431 |      47417 |      47421 |      47415 |      47403 |      47418 |      47416 |      47403 |      47402 |      47395 |      47381 |      47399 |      47398 |      47413 |      47416 |      47410 |      47404 |      47431 |      47426 |      47408 |      47405 |      47411 |      47405 |      47398 |      47402 |      47413 |      47393 |      47417 |      47415 |      47441 |      47478
    miss rate                        |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09%
    mpki                             |       0.47 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.48 |       0.47
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     164529 |     163993 |     163986 |     164011 |     163987 |     163979 |     164024 |     164016 |     163976 |     163973 |     163958 |     163945 |     163967 |     163975 |     163971 |     163981 |     163980 |     163970 |     164011 |     163992 |     163974 |     163980 |     163992 |     163971 |     163981 |     163967 |     163992 |     163958 |     163992 |     163982 |     164010 |     164523
    num cache misses                 |      15625 |      15454 |      15295 |      15299 |      15267 |      15285 |      15232 |      15254 |      15239 |      15215 |      15203 |      15214 |      15244 |      15242 |      15264 |      15283 |      15274 |      15243 |      15255 |      15251 |      15228 |      15261 |      15268 |      15246 |      15251 |      15206 |      15236 |      15237 |      15249 |      15234 |      15461 |      15609
    miss rate                        |      9.50% |      9.42% |      9.33% |      9.33% |      9.31% |      9.32% |      9.29% |      9.30% |      9.29% |      9.28% |      9.27% |      9.28% |      9.30% |      9.30% |      9.31% |      9.32% |      9.31% |      9.30% |      9.30% |      9.30% |      9.29% |      9.31% |      9.31% |      9.30% |      9.30% |      9.27% |      9.29% |      9.29% |      9.30% |      9.29% |      9.43% |      9.49%
    mpki                             |       0.16 |       0.16 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.16 |       0.16
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      15879 |      15697 |      15530 |      15534 |      15507 |      15530 |      15471 |      15492 |      15484 |      15451 |      15443 |      15454 |      15486 |      15483 |      15495 |      15531 |      15524 |      15475 |      15496 |      15489 |      15464 |      15505 |      15520 |      15480 |      15495 |      15443 |      15469 |      15482 |      15497 |      15473 |      15710 |      15864
    num cache misses                 |      15249 |      15216 |      15167 |      15153 |      15203 |      15212 |      15147 |      15134 |      15136 |      15128 |      15147 |      15162 |      15148 |      15169 |      15166 |      15197 |      15185 |      15157 |      15152 |      15117 |      15165 |      15188 |      15170 |      15143 |      15138 |      15138 |      15112 |      15163 |      15154 |      15157 |      15215 |      15240
    miss rate                        |     96.03% |     96.94% |     97.66% |     97.55% |     98.04% |     97.95% |     97.91% |     97.69% |     97.75% |     97.91% |     98.08% |     98.11% |     97.82% |     97.97% |     97.88% |     97.85% |     97.82% |     97.95% |     97.78% |     97.60% |     98.07% |     97.96% |     97.74% |     97.82% |     97.70% |     98.02% |     97.69% |     97.94% |     97.79% |     97.96% |     96.85% |     96.07%
    mpki                             |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15 |       0.15
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      33055 |          0 |      32910 |          0 |      32892 |          0 |      32831 |          0 |      32918 |          0 |      33020 |          0 |      32922 |          0 |      32821 |          0 |      32880 |          0 |      32816 |          0 |      32797 |          0 |      32933 |          0 |      32903 |          0 |      32888 |          0 |      32922 |          0 |      33058 |          0
  average dram access latency (ns)   |      43.92 |        inf |      45.00 |        inf |      45.18 |        inf |      44.97 |        inf |      45.12 |        inf |      45.37 |        inf |      44.64 |        inf |      45.38 |        inf |      44.86 |        inf |      44.77 |        inf |      44.95 |        inf |      44.67 |        inf |      45.14 |        inf |      45.73 |        inf |      44.69 |        inf |      44.04 |        inf
  average dram queueing delay        |       6.49 |       0.00 |       7.57 |       0.00 |       7.75 |       0.00 |       7.54 |       0.00 |       7.69 |       0.00 |       7.94 |       0.00 |       7.21 |       0.00 |       7.95 |       0.00 |       7.43 |       0.00 |       7.34 |       0.00 |       7.52 |       0.00 |       7.25 |       0.00 |       7.71 |       0.00 |       8.30 |       0.00 |       7.26 |       0.00 |       6.61 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      1.00% |      0.00% |      1.00% |      0.00% |      1.00% |      0.00% |      1.00% |      0.00% |      1.00% |      0.00% |      1.00% |      0.00% |      1.00% |      0.00% |      1.00% |      0.00% |      1.00% |      0.00% |      1.00% |      0.00% |      1.00% |      0.00% |      1.00% |      0.00% |      1.00% |      0.00% |      1.00% |      0.00% |      1.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       7420 |       7434 |       7429 |       7421 |       7445 |       7454 |       7423 |       7420 |       7420 |       7419 |       7427 |       7431 |       7424 |       7434 |       7429 |       7442 |       7444 |       7428 |       7424 |       7410 |       7440 |       7451 |       7444 |       7421 |       7414 |       7408 |       7419 |       7434 |       7428 |       7421 |       7441 |       7414
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
