                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31   
    num cache accesses               |   26375885 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |   12120471 |    9397822 |    9397822 |    9397822 |    9397822 |    9397822 |    9397822 |    9397822 |    9397822 |   14255330 |   14255330 |   14255330 |   14255330 |   14255330 |   14255330 |   14255330
    num cache misses                 |    4861477 |       1663 |       1683 |       1682 |       1682 |       1684 |       1684 |       1681 |       1682 |       1681 |       1682 |       1681 |       1682 |       1681 |       1682 |       1681 |       1664 |     318051 |     318047 |     318049 |     318047 |     318047 |     318045 |     318046 |     318045 |    4858177 |    4858177 |    4858177 |    4858177 |    4858177 |    4858177 |    4858177
    miss rate                        |     18.43% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      3.38% |      3.38% |      3.38% |      3.38% |      3.38% |      3.38% |      3.38% |      3.38% |     34.08% |     34.08% |     34.08% |     34.08% |     34.08% |     34.08% |     34.08%
    mpki                             |      24.28 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       3.18 |       3.18 |       3.18 |       3.18 |       3.18 |       3.18 |       3.18 |       3.18 |      48.53 |      48.53 |      48.53 |      48.53 |      48.53 |      48.53 |      48.53
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |  110321053 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   47295916 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   53175136 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137 |   63025137
    num cache misses                 |     556625 |     554019 |     554077 |     554114 |     554082 |     554087 |     554101 |     554090 |     554090 |     554080 |     554086 |     554077 |     554089 |     554114 |     554099 |     554090 |     554016 |      30264 |      30240 |      30241 |      30242 |      30241 |      30242 |      30247 |      30239 |        202 |        202 |        202 |        202 |        202 |        202 |        202
    miss rate                        |      0.50% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      1.17% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       2.78 |       5.53 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.54 |       5.53 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5421307 |     557751 |     558757 |     558796 |     558764 |     558775 |     558786 |     558771 |     558774 |     558761 |     558770 |     558758 |     558770 |     558794 |     558783 |     558766 |     557867 |     348403 |     348359 |     348362 |     348361 |     348360 |     348359 |     348365 |     348354 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491 |    4858491
    num cache misses                 |      31247 |      27670 |      29988 |      29980 |      29983 |      30002 |      29983 |      29980 |      29989 |      29972 |      29985 |      29971 |      29990 |      29980 |      29982 |      29974 |      27691 |      14863 |      14018 |      14031 |      14022 |      14020 |      14025 |      14026 |      13901 |        522 |        522 |        522 |        522 |        522 |        522 |        522
    miss rate                        |      0.58% |      4.96% |      5.37% |      5.37% |      5.37% |      5.37% |      5.37% |      5.37% |      5.37% |      5.36% |      5.37% |      5.36% |      5.37% |      5.37% |      5.37% |      5.36% |      4.96% |      4.27% |      4.02% |      4.03% |      4.03% |      4.02% |      4.03% |      4.03% |      3.99% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.16 |       0.28 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.30 |       0.28 |       0.15 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      34472 |      29759 |      33005 |      33000 |      33003 |      33026 |      33004 |      33000 |      33011 |      32992 |      33007 |      32991 |      33009 |      32999 |      33004 |      32989 |      29896 |      14952 |      14090 |      14103 |      14094 |      14092 |      14097 |      14098 |      13971 |        634 |        634 |        634 |        634 |        634 |        634 |        634
    num cache misses                 |      28491 |      24774 |      27684 |      27677 |      27681 |      27700 |      27682 |      27682 |      27686 |      27674 |      27683 |      27673 |      27686 |      27680 |      27684 |      27667 |      24955 |       8681 |       7817 |       7817 |       7818 |       7817 |       7816 |       7817 |       7653 |        522 |        522 |        522 |        522 |        522 |        522 |        522
    miss rate                        |     82.65% |     83.25% |     83.88% |     83.87% |     83.87% |     83.87% |     83.87% |     83.88% |     83.87% |     83.88% |     83.87% |     83.88% |     83.87% |     83.88% |     83.88% |     83.87% |     83.47% |     58.06% |     55.48% |     55.43% |     55.47% |     55.47% |     55.44% |     55.45% |     54.78% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33% |     82.33%
    mpki                             |       0.14 |       0.25 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.25 |       0.09 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      57700 |          0 |      59855 |          0 |      59884 |          0 |      59863 |          0 |      59860 |          0 |      59855 |          0 |      59861 |          0 |      59849 |          0 |      36108 |          0 |      16229 |          0 |      16231 |          0 |      16227 |          0 |       8175 |          0 |       1044 |          0 |       1044 |          0 |       1044 |          0
  average dram access latency (ns)   |      32.15 |        inf |      32.06 |        inf |      32.08 |        inf |      32.07 |        inf |      32.07 |        inf |      32.06 |        inf |      32.07 |        inf |      32.07 |        inf |      32.37 |        inf |      33.87 |        inf |      34.06 |        inf |      34.00 |        inf |      33.82 |        inf |      37.67 |        inf |      37.57 |        inf |      37.59 |        inf
  average dram queueing delay        |       0.29 |       0.00 |       0.20 |       0.00 |       0.21 |       0.00 |       0.20 |       0.00 |       0.20 |       0.00 |       0.20 |       0.00 |       0.21 |       0.00 |       0.20 |       0.00 |       0.51 |       0.00 |       2.00 |       0.00 |       2.20 |       0.00 |       2.14 |       0.00 |       1.96 |       0.00 |       5.81 |       0.00 |       5.71 |       0.00 |       5.73 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      27200 |      24590 |      27334 |      27329 |      27334 |      27352 |      27333 |      27336 |      27339 |      27328 |      27336 |      27327 |      27337 |      27330 |      27336 |      27322 |      24734 |       4102 |       4005 |       4005 |       4006 |       4005 |       4004 |       4006 |       3988 |        124 |        124 |        124 |        124 |        124 |        124 |        124
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
