0	321.88
1	322.05
2	322.18
3	322.25
4	322.26
5	322.20
6	322.08
7	321.93

8	321.99
9	322.21
10	322.37
11	322.46
12	322.47
13	322.40
14	322.25
15	322.05

16	322.12
17	322.40
18	322.60
19	322.70
20	322.72
21	322.62
22	322.44
23	322.19

24	322.30
25	322.65
26	322.88
27	323.01
28	323.02
29	322.91
30	322.69
31	322.38

32	322.63
33	323.05
34	323.32
35	323.48
36	323.51
37	323.36
38	323.09
39	322.73

40	322.78
41	323.29
42	323.58
43	323.79
44	323.85
45	323.64
46	323.29
47	322.94

48	322.85
49	323.55
50	323.83
51	324.17
52	324.35
53	323.95
54	323.39
55	323.21

56	322.84
57	323.53
58	323.79
59	324.13
60	324.34
61	323.92
62	323.34
63	323.23

