0	353.69
1	354.38
2	354.96
3	355.26
4	355.26
5	354.96
6	354.38
7	353.69

8	354.08
9	354.80
10	355.41
11	355.72
12	355.72
13	355.41
14	354.80
15	354.08

16	354.98
17	355.74
18	356.38
19	356.70
20	356.70
21	356.38
22	355.74
23	354.98

24	356.56
25	357.35
26	358.00
27	358.34
28	358.34
29	358.00
30	357.35
31	356.56

32	360.06
33	360.86
34	361.53
35	361.88
36	361.87
37	361.51
38	360.85
39	360.06

40	360.10
41	360.89
42	361.54
43	361.89
44	361.88
45	361.53
46	360.88
47	360.10

48	356.75
49	357.51
50	358.13
51	358.46
52	358.45
53	358.13
54	357.50
55	356.75

56	355.53
57	356.26
58	356.87
59	357.18
60	357.18
61	356.86
62	356.26
63	355.53

