0	324.92
1	325.20
2	325.40
3	325.49
4	325.49
5	325.39
6	325.19
7	324.90

8	325.14
9	325.50
10	325.75
11	325.86
12	325.86
13	325.73
14	325.49
15	325.12

16	325.40
17	325.86
18	326.16
19	326.29
20	326.29
21	326.14
22	325.84
23	325.38

24	325.77
25	326.34
26	326.68
27	326.84
28	326.83
29	326.66
30	326.32
31	325.75

32	326.53
33	327.21
34	327.59
35	327.75
36	327.74
37	327.56
38	327.18
39	326.51

40	326.82
41	327.55
42	327.97
43	328.14
44	328.10
45	327.91
46	327.52
47	326.79

48	326.89
49	327.64
50	328.10
51	328.26
52	328.17
53	327.98
54	327.59
55	326.87

56	326.81
57	327.49
58	327.92
59	328.06
60	327.96
61	327.79
62	327.44
63	326.78

