0	320.72
1	320.67
2	320.66
3	320.66
4	320.65
5	320.65
6	320.66
7	320.69

8	320.85
9	320.83
10	320.83
11	320.83
12	320.83
13	320.82
14	320.81
15	320.81

16	320.97
17	321.00
18	321.03
19	321.03
20	321.03
21	321.00
22	320.97
23	320.93

24	321.11
25	321.20
26	321.26
27	321.28
28	321.27
29	321.22
30	321.15
31	321.05

32	321.28
33	321.44
34	321.55
35	321.58
36	321.56
37	321.49
38	321.38
39	321.22

40	321.53
41	321.79
42	321.95
43	321.98
44	321.94
45	321.85
46	321.69
47	321.45

48	322.09
49	322.45
50	322.71
51	322.67
52	322.60
53	322.49
54	322.30
55	321.98

56	322.21
57	322.64
58	323.50
59	322.83
60	322.69
61	322.57
62	322.41
63	322.10

