0	320.41
1	320.37
2	320.36
3	320.36
4	320.36
5	320.36
6	320.37
7	320.40

8	320.52
9	320.51
10	320.51
11	320.51
12	320.51
13	320.51
14	320.50
15	320.51

16	320.63
17	320.65
18	320.68
19	320.69
20	320.69
21	320.67
22	320.64
23	320.61

24	320.74
25	320.82
26	320.87
27	320.90
28	320.89
29	320.86
30	320.81
31	320.73

32	320.89
33	321.03
34	321.12
35	321.16
36	321.15
37	321.11
38	321.02
39	320.88

40	321.12
41	321.32
42	321.44
43	321.50
44	321.49
45	321.43
46	321.30
47	321.10

48	321.64
49	321.91
50	322.05
51	322.11
52	322.10
53	322.04
54	321.89
55	321.61

56	321.81
57	322.00
58	322.11
59	322.15
60	322.15
61	322.10
62	321.97
63	321.70

