0	351.05
1	351.66
2	352.17
3	352.42
4	352.42
5	352.17
6	351.66
7	351.05

8	351.15
9	351.78
10	352.31
11	352.58
12	352.57
13	352.31
14	351.78
15	351.15

16	351.29
17	351.95
18	352.51
19	352.78
20	352.78
21	352.50
22	351.95
23	351.29

24	351.42
25	352.10
26	352.66
27	352.94
28	352.94
29	352.65
30	352.10
31	351.42

32	351.57
33	352.25
34	352.82
35	353.09
36	353.09
37	352.81
38	352.25
39	351.57

40	351.79
41	352.46
42	353.01
43	353.28
44	353.28
45	353.01
46	352.46
47	351.79

48	352.30
49	352.95
50	353.49
51	353.74
52	353.74
53	353.49
54	352.96
55	352.32

56	352.44
57	353.06
58	353.58
59	353.82
60	353.82
61	353.58
62	353.07
63	352.45

