0	353.34
1	354.01
2	354.56
3	354.84
4	354.85
5	354.56
6	354.00
7	353.34

8	353.81
9	354.50
10	355.07
11	355.36
12	355.37
13	355.07
14	354.49
15	353.80

16	354.97
17	355.71
18	356.29
19	356.60
20	356.61
21	356.30
22	355.70
23	354.97

24	355.33
25	356.08
26	356.68
27	356.99
28	357.00
29	356.68
30	356.06
31	355.32

32	355.09
33	355.82
34	356.43
35	356.75
36	356.75
37	356.44
38	355.82
39	355.08

40	354.84
41	355.56
42	356.16
43	356.47
44	356.47
45	356.16
46	355.56
47	354.83

48	354.43
49	355.12
50	355.69
51	355.99
52	355.99
53	355.69
54	355.12
55	354.43

56	354.23
57	354.89
58	355.44
59	355.74
60	355.74
61	355.45
62	354.89
63	354.23

